Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 8/26/2015 12:20:11 PM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
dDocent_Contig_2182.69    2      198  0.475  0.419  0.331  0.912  0.835  0.745  0.426  0.647   NS  -0.0631
dDocent_Contig_2182.106    2      198  0.086  0.082  0.079  0.997  0.961  0.926  0.846  0.920   ND  -0.0128
dDocent_Contig_2182.155    2      197  0.178  0.195  0.176  0.981  0.912  0.847  0.668  0.820   ND   0.0451
dDocent_Contig_2182.156    2      197  0.264  0.280  0.240  0.961  0.880  0.802  0.559  0.750   NS   0.0275
dDocent_Contig_2182.164    2      197  0.066  0.064  0.062  0.998  0.969  0.941  0.878  0.938   ND  -0.0082
dDocent_Contig_2182.167    2      197  0.086  0.083  0.079  0.997  0.960  0.926  0.845  0.920   ND  -0.0129
dDocent_Contig_2201.7    2      202  0.104  0.099  0.094  0.995  0.953  0.913  0.817  0.905   ND  -0.0175
dDocent_Contig_2201.59    2      202  0.302  0.271  0.234  0.964  0.883  0.806  0.569  0.757   NS  -0.0559
dDocent_Contig_2201.89    2      202  0.173  0.167  0.153  0.986  0.924  0.865  0.709  0.844   ND  -0.0202
dDocent_Contig_2201.119    2      202  0.149  0.187  0.169  0.983  0.916  0.852  0.679  0.827   ND   0.1129
dDocent_Contig_2201.125    2      202  0.178  0.163  0.149  0.987  0.925  0.867  0.715  0.848   ND  -0.0394
dDocent_Contig_2201.200    2      199  0.106  0.100  0.095  0.995  0.953  0.912  0.815  0.904   ND  -0.0179
dDocent_Contig_2210.19    2      206  0.427  0.450  0.348  0.899  0.826  0.735  0.405  0.627   NS   0.0245
dDocent_Contig_2210.123    2      206  0.170  0.164  0.150  0.987  0.925  0.867  0.713  0.847   ND  -0.0193
dDocent_Contig_2210.199    2      206  0.044  0.052  0.051  0.999  0.975  0.951  0.900  0.949   ND   0.0847
dDocent_Contig_2215.22    2      204  0.054  0.053  0.051  0.999  0.974  0.951  0.899  0.949   ND  -0.0058
dDocent_Contig_2215.53    2      204  0.417  0.465  0.356  0.893  0.822  0.730  0.395  0.617   NS   0.0534
dDocent_Contig_2215.73    2      204  0.078  0.076  0.073  0.997  0.964  0.931  0.858  0.927   ND  -0.0110
dDocent_Contig_2215.90    2      204  0.412  0.404  0.322  0.919  0.839  0.751  0.438  0.658   NS  -0.0112
dDocent_Contig_2215.122    2      204  0.225  0.223  0.198  0.975  0.901  0.831  0.629  0.796   ND  -0.0069
dDocent_Contig_2220.39    2      202  0.228  0.225  0.199  0.975  0.900  0.830  0.627  0.795   ND  -0.0076
dDocent_Contig_2220.197    2      202  0.233  0.229  0.202  0.974  0.899  0.828  0.622  0.792   ND  -0.0102
dDocent_Contig_2226.74    2      206  0.388  0.406  0.323  0.918  0.839  0.750  0.436  0.657   NS   0.0204
dDocent_Contig_2226.131    3      206  0.636  0.657  0.581  0.785  0.639  0.490  0.193  0.471   NS   0.0155
dDocent_Contig_2226.186    2      206  0.121  0.140  0.129  0.990  0.935  0.883  0.751  0.868   ND   0.0683
dDocent_Contig_2246.148    2      205  0.141  0.140  0.130  0.990  0.935  0.883  0.750  0.868   ND  -0.0060
dDocent_Contig_2272.31    2      199  0.191  0.181  0.164  0.984  0.918  0.856  0.687  0.831   ND  -0.0273
dDocent_Contig_2272.78    2      199  0.241  0.220  0.196  0.976  0.902  0.833  0.633  0.798   ND  -0.0467
dDocent_Contig_2272.80    2      199  0.095  0.091  0.087  0.996  0.957  0.919  0.831  0.912   ND  -0.0153
dDocent_Contig_2272.83    2      199  0.060  0.059  0.057  0.998  0.972  0.946  0.888  0.943   ND  -0.0070
dDocent_Contig_2272.117    2      199  0.171  0.165  0.151  0.986  0.924  0.866  0.712  0.846   ND  -0.0188
dDocent_Contig_2272.118    2      199  0.523  0.498  0.373  0.877  0.813  0.720  0.377  0.596   NS  -0.0258
dDocent_Contig_2272.141    2      199  0.186  0.169  0.154  0.986  0.923  0.863  0.705  0.842   ND  -0.0418
dDocent_Contig_2272.154    2      199  0.482  0.471  0.359  0.890  0.820  0.728  0.392  0.613   NS  -0.0134
dDocent_Contig_2272.160    2      199  0.176  0.169  0.154  0.986  0.923  0.863  0.705  0.842   ND  -0.0210
dDocent_Contig_2279.64    2      199  0.156  0.144  0.133  0.990  0.933  0.880  0.744  0.864   ND  -0.0325
dDocent_Contig_2279.83    2      199  0.462  0.482  0.365  0.884  0.817  0.725  0.385  0.606   NS   0.0196
dDocent_Contig_2279.164    2      199  0.447  0.449  0.348  0.900  0.826  0.735  0.405  0.627   NS   0.0012
dDocent_Contig_2279.189    2      199  0.447  0.449  0.348  0.900  0.826  0.735  0.405  0.627   NS   0.0012
dDocent_Contig_2280.64    2      200  0.075  0.072  0.070  0.997  0.965  0.934  0.863  0.930   ND  -0.0102
dDocent_Contig_2280.182    2      198  0.056  0.054  0.053  0.999  0.974  0.950  0.896  0.947   ND  -0.0061
dDocent_Contig_2282.26    2      203  0.502  0.488  0.368  0.882  0.816  0.723  0.382  0.602   NS  -0.0158
dDocent_Contig_2287.115    2      205  0.293  0.271  0.234  0.964  0.883  0.806  0.569  0.757   NS  -0.0401
dDocent_Contig_2292.17    2      207  0.184  0.183  0.166  0.983  0.917  0.855  0.685  0.830   ND  -0.0034
dDocent_Contig_2296.76    2      207  0.478  0.434  0.339  0.906  0.830  0.741  0.416  0.638   NS  -0.0501
dDocent_Contig_2296.96    2      207  0.280  0.262  0.227  0.966  0.886  0.811  0.580  0.764   ND  -0.0347
dDocent_Contig_2296.144    2      207  0.159  0.155  0.143  0.988  0.929  0.872  0.726  0.854   ND  -0.0147
dDocent_Contig_2296.170    2      207  0.232  0.213  0.190  0.977  0.905  0.837  0.643  0.805   ND  -0.0439
dDocent_Contig_2296.191    2      207  0.217  0.224  0.198  0.975  0.901  0.831  0.628  0.795   ND   0.0133
dDocent_Contig_2314.136    2      202  0.069  0.067  0.065  0.998  0.968  0.938  0.873  0.935   ND  -0.0089
dDocent_Contig_2317.34    2      207  0.464  0.478  0.363  0.887  0.819  0.726  0.388  0.609   NS   0.0134
dDocent_Contig_2317.90    2      207  0.454  0.478  0.363  0.887  0.819  0.726  0.388  0.609   NS   0.0239
dDocent_Contig_2320.96    2      203  0.084  0.080  0.077  0.997  0.961  0.927  0.849  0.922   ND  -0.0123
dDocent_Contig_2343.17    2      200  0.150  0.139  0.129  0.990  0.935  0.883  0.751  0.868   ND  -0.0307
dDocent_Contig_2343.22    2      200  0.405  0.415  0.328  0.914  0.836  0.747  0.429  0.650   NS   0.0109
dDocent_Contig_2343.55    2      200  0.400  0.355  0.291  0.937  0.854  0.769  0.480  0.693   NS  -0.0607
dDocent_Contig_2343.94    2      200  0.125  0.126  0.118  0.992  0.941  0.892  0.772  0.880   ND   0.0035
dDocent_Contig_2343.122    2      200  0.225  0.208  0.186  0.978  0.907  0.840  0.650  0.809   ND  -0.0407
dDocent_Contig_2343.189    2      200  0.185  0.184  0.167  0.983  0.916  0.854  0.683  0.829   ND  -0.0027
dDocent_Contig_2348.10    2      206  0.447  0.493  0.371  0.879  0.815  0.721  0.379  0.599   NS   0.0484
dDocent_Contig_2348.14    2      206  0.282  0.302  0.256  0.955  0.872  0.792  0.534  0.733   NS   0.0332
dDocent_Contig_2348.23    2      206  0.286  0.305  0.258  0.954  0.871  0.790  0.531  0.731   NS   0.0297
dDocent_Contig_2348.43    2      206  0.306  0.311  0.262  0.952  0.869  0.788  0.524  0.726   NS   0.0067
dDocent_Contig_2348.93    2      206  0.165  0.160  0.147  0.987  0.927  0.869  0.719  0.850   ND  -0.0171
dDocent_Contig_2348.109    2      206  0.165  0.160  0.147  0.987  0.927  0.869  0.719  0.850   ND  -0.0171
dDocent_Contig_2348.141    2      206  0.471  0.490  0.369  0.881  0.815  0.722  0.381  0.601   NS   0.0186
dDocent_Contig_2348.152    2      206  0.398  0.383  0.309  0.927  0.845  0.759  0.455  0.673   NS  -0.0204
dDocent_Contig_2348.167    2      206  0.252  0.243  0.213  0.971  0.894  0.821  0.604  0.780   ND  -0.0213
dDocent_Contig_2348.172    2      206  0.087  0.084  0.080  0.997  0.960  0.925  0.843  0.919   ND  -0.0132
dDocent_Contig_2348.175    2      206  0.194  0.199  0.179  0.980  0.911  0.845  0.662  0.816   ND   0.0107
dDocent_Contig_2348.186    2      206  0.451  0.468  0.358  0.891  0.821  0.729  0.393  0.615   NS   0.0168
dDocent_Contig_2348.187    2      206  0.451  0.468  0.358  0.891  0.821  0.729  0.393  0.615   NS   0.0168
dDocent_Contig_2353.185    2      203  0.064  0.062  0.060  0.998  0.970  0.943  0.882  0.939   ND  -0.0078
dDocent_Contig_2353.190    2      203  0.192  0.198  0.178  0.981  0.911  0.846  0.664  0.817   ND   0.0128
dDocent_Contig_2355.118    2      201  0.085  0.081  0.078  0.997  0.961  0.927  0.848  0.921   ND  -0.0125
dDocent_Contig_2355.207    2      198  0.061  0.059  0.057  0.998  0.971  0.945  0.888  0.943   ND  -0.0071
dDocent_Contig_2357.37    2      205  0.063  0.062  0.060  0.998  0.970  0.943  0.883  0.940   ND  -0.0076
dDocent_Contig_2357.94    2      205  0.522  0.501  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0217
dDocent_Contig_2357.150    2      205  0.385  0.377  0.305  0.929  0.847  0.761  0.460  0.677   NS  -0.0120
dDocent_Contig_2381.107    2      206  0.121  0.123  0.115  0.992  0.943  0.895  0.778  0.883   ND   0.0046
dDocent_Contig_2381.117    2      206  0.121  0.123  0.115  0.992  0.943  0.895  0.778  0.883   ND   0.0046
dDocent_Contig_2381.147    2      206  0.155  0.176  0.160  0.985  0.920  0.859  0.695  0.836   ND   0.0604
dDocent_Contig_2381.190    2      206  0.053  0.052  0.051  0.999  0.975  0.951  0.900  0.949   ND  -0.0057
dDocent_Contig_2381.192    2      206  0.160  0.187  0.169  0.983  0.915  0.852  0.679  0.826   ND   0.0771
dDocent_Contig_2382.35    2      199  0.181  0.220  0.196  0.976  0.902  0.833  0.633  0.798   ND   0.0968
dDocent_Contig_2382.57    2      199  0.070  0.068  0.066  0.998  0.967  0.938  0.871  0.934   ND  -0.0092
dDocent_Contig_2384.81    2      200  0.070  0.068  0.065  0.998  0.967  0.938  0.872  0.934   ND  -0.0091
dDocent_Contig_2384.92    2      200  0.230  0.212  0.189  0.978  0.906  0.837  0.645  0.806   ND  -0.0426
dDocent_Contig_2384.113    2      200  0.110  0.104  0.099  0.995  0.951  0.909  0.808  0.900   ND  -0.0191
dDocent_Contig_2384.117    2      200  0.185  0.176  0.161  0.985  0.920  0.859  0.694  0.836   ND  -0.0250
dDocent_Contig_2384.149    2      200  0.455  0.427  0.335  0.909  0.832  0.743  0.420  0.642   NS  -0.0330
dDocent_Contig_2384.162    2      200  0.495  0.492  0.370  0.880  0.815  0.722  0.380  0.599   NS  -0.0042
dDocent_Contig_2397.17    2      206  0.218  0.203  0.182  0.980  0.909  0.843  0.657  0.813   ND  -0.0388
dDocent_Contig_2397.52    2      206  0.447  0.476  0.362  0.887  0.819  0.727  0.388  0.610   NS   0.0309
dDocent_Contig_2397.79    2      206  0.539  0.501  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0374
dDocent_Contig_2397.83    2      206  0.063  0.061  0.059  0.998  0.970  0.943  0.883  0.940   ND  -0.0076
dDocent_Contig_2397.119    2      206  0.505  0.501  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0048
dDocent_Contig_2397.149    2      206  0.485  0.501  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0144
dDocent_Contig_2397.176    2      206  0.175  0.176  0.160  0.985  0.920  0.859  0.695  0.836   ND   0.0016
dDocent_Contig_2397.177    2      206  0.175  0.176  0.160  0.985  0.920  0.859  0.695  0.836   ND   0.0016
dDocent_Contig_2408.58    2      202  0.079  0.076  0.073  0.997  0.963  0.931  0.857  0.926   ND  -0.0112
dDocent_Contig_2408.155    2      202  0.386  0.368  0.300  0.932  0.850  0.764  0.468  0.683   NS  -0.0248
dDocent_Contig_2408.173    2      200  0.400  0.371  0.302  0.932  0.849  0.763  0.465  0.681   NS  -0.0390
dDocent_Contig_2408.180    2      200  0.505  0.484  0.366  0.883  0.817  0.724  0.384  0.605   NS  -0.0224
dDocent_Contig_2408.193    2      200  0.340  0.321  0.269  0.949  0.866  0.783  0.514  0.718   NS  -0.0303
dDocent_Contig_2408.200    2      199  0.497  0.481  0.365  0.885  0.818  0.725  0.386  0.607   NS  -0.0181
dDocent_Contig_2410.7    2      206  0.417  0.383  0.309  0.927  0.845  0.759  0.455  0.673   NS  -0.0441
dDocent_Contig_2410.32    2      206  0.233  0.214  0.191  0.977  0.905  0.836  0.642  0.804   ND  -0.0442
dDocent_Contig_2410.85    2      206  0.456  0.426  0.334  0.910  0.833  0.743  0.421  0.643   NS  -0.0360
dDocent_Contig_2410.101    2      206  0.374  0.361  0.295  0.935  0.852  0.767  0.474  0.689   NS  -0.0188
dDocent_Contig_2410.192    2      205  0.473  0.458  0.353  0.895  0.824  0.732  0.399  0.621   NS  -0.0172
dDocent_Contig_2410.203    2      205  0.512  0.455  0.351  0.897  0.824  0.733  0.401  0.623   NS  -0.0599
dDocent_Contig_2415.90    2      204  0.490  0.480  0.364  0.885  0.818  0.725  0.386  0.607   NS  -0.0118
dDocent_Contig_2415.102    2      204  0.475  0.483  0.366  0.884  0.817  0.725  0.385  0.605   NS   0.0065
dDocent_Contig_2415.159    2      204  0.475  0.483  0.366  0.884  0.817  0.725  0.385  0.605   NS   0.0065
dDocent_Contig_2415.168    2      204  0.475  0.483  0.366  0.884  0.817  0.725  0.385  0.605   NS   0.0065
dDocent_Contig_2415.172    2      204  0.475  0.483  0.366  0.884  0.817  0.725  0.385  0.605   NS   0.0065
dDocent_Contig_2420.97    2      200  0.290  0.309  0.260  0.953  0.870  0.789  0.527  0.728   NS   0.0298
dDocent_Contig_2420.171    2      199  0.060  0.059  0.057  0.998  0.972  0.946  0.888  0.943   ND  -0.0070
dDocent_Contig_2420.172    2      199  0.065  0.063  0.061  0.998  0.969  0.942  0.880  0.938   ND  -0.0081
dDocent_Contig_2422.15    2      203  0.103  0.098  0.093  0.995  0.953  0.913  0.818  0.906   ND  -0.0174
dDocent_Contig_2422.99    2      203  0.325  0.286  0.245  0.959  0.878  0.799  0.551  0.745   NS  -0.0651
dDocent_Contig_2422.169    2      202  0.084  0.081  0.077  0.997  0.961  0.927  0.849  0.922   ND  -0.0124
dDocent_Contig_2422.188    2      201  0.229  0.211  0.188  0.978  0.906  0.838  0.646  0.806   ND  -0.0423
dDocent_Contig_2424.98    2      205  0.141  0.132  0.123  0.991  0.939  0.888  0.763  0.875   ND  -0.0282
dDocent_Contig_2424.142    2      205  0.078  0.075  0.072  0.997  0.964  0.932  0.858  0.927   ND  -0.0109
dDocent_Contig_2424.152    2      205  0.137  0.128  0.119  0.992  0.940  0.891  0.770  0.879   ND  -0.0267
dDocent_Contig_2424.183    3      205  0.346  0.353  0.308  0.938  0.835  0.728  0.464  0.690   NS   0.0062
dDocent_Contig_2426.172    2      202  0.089  0.094  0.090  0.996  0.955  0.916  0.825  0.909   ND   0.0273
dDocent_Contig_2426.199    2      201  0.055  0.053  0.052  0.999  0.974  0.950  0.898  0.948   ND  -0.0059
dDocent_Contig_2427.9    2      198  0.424  0.431  0.338  0.907  0.831  0.741  0.417  0.639   NS   0.0069
dDocent_Contig_2427.10    2      198  0.162  0.174  0.158  0.985  0.921  0.860  0.698  0.838   ND   0.0355
dDocent_Contig_2427.53    2      200  0.525  0.501  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0250
dDocent_Contig_2427.64    2      198  0.379  0.391  0.314  0.924  0.843  0.756  0.448  0.667   NS   0.0142
dDocent_Contig_2427.84    2      198  0.364  0.383  0.309  0.927  0.845  0.758  0.454  0.672   NS   0.0252
dDocent_Contig_2427.192    2      198  0.177  0.194  0.175  0.981  0.913  0.848  0.669  0.820   ND   0.0454
dDocent_Contig_2436.33    2      201  0.189  0.188  0.170  0.982  0.915  0.852  0.678  0.826   ND  -0.0051
dDocent_Contig_2436.111    2      201  0.184  0.168  0.153  0.986  0.923  0.864  0.708  0.843   ND  -0.0412
dDocent_Contig_2436.150    2      201  0.284  0.265  0.229  0.965  0.885  0.809  0.576  0.762   ND  -0.0352
dDocent_Contig_2436.184    2      200  0.510  0.487  0.368  0.882  0.816  0.723  0.383  0.603   NS  -0.0246
dDocent_Contig_2436.189    2      200  0.155  0.152  0.140  0.989  0.930  0.875  0.732  0.857   ND  -0.0118
dDocent_Contig_2442.45    2      202  0.391  0.366  0.298  0.933  0.851  0.765  0.470  0.685   NS  -0.0346
dDocent_Contig_2442.55    2      202  0.050  0.058  0.056  0.998  0.972  0.946  0.890  0.944   ND   0.0751
dDocent_Contig_2442.56    2      202  0.050  0.058  0.056  0.998  0.972  0.946  0.890  0.944   ND   0.0751
dDocent_Contig_2442.91    2      202  0.084  0.081  0.077  0.997  0.961  0.927  0.849  0.922   ND  -0.0124
dDocent_Contig_2442.110    2      202  0.307  0.281  0.241  0.961  0.880  0.802  0.558  0.749   NS  -0.0459
dDocent_Contig_2442.205    2      200  0.395  0.378  0.306  0.929  0.847  0.760  0.459  0.676   NS  -0.0227
dDocent_Contig_2443.20    2      201  0.368  0.359  0.294  0.936  0.853  0.768  0.476  0.690   NS  -0.0136
dDocent_Contig_2443.47    2      201  0.085  0.081  0.078  0.997  0.961  0.927  0.848  0.921   ND  -0.0125
dDocent_Contig_2443.81    2      201  0.408  0.399  0.319  0.921  0.841  0.753  0.442  0.662   NS  -0.0130
dDocent_Contig_2443.103    2      202  0.178  0.163  0.149  0.987  0.925  0.867  0.715  0.848   ND  -0.0394
dDocent_Contig_2443.112    2      202  0.094  0.090  0.086  0.996  0.957  0.920  0.833  0.913   ND  -0.0149
dDocent_Contig_2443.137    2      201  0.214  0.215  0.191  0.977  0.904  0.836  0.641  0.803   ND   0.0003
dDocent_Contig_2443.142    2      201  0.498  0.449  0.347  0.900  0.826  0.736  0.405  0.627   NS  -0.0527
dDocent_Contig_2443.201    2      199  0.442  0.444  0.345  0.902  0.827  0.737  0.408  0.630   NS   0.0013
dDocent_Contig_2445.12    2      198  0.429  0.437  0.341  0.905  0.830  0.740  0.413  0.635   NS   0.0074
dDocent_Contig_2445.20    2      198  0.116  0.110  0.103  0.994  0.948  0.905  0.799  0.895   ND  -0.0209
dDocent_Contig_2445.37    2      198  0.091  0.087  0.083  0.996  0.958  0.922  0.838  0.916   ND  -0.0141
dDocent_Contig_2445.162    2      197  0.416  0.432  0.338  0.907  0.831  0.741  0.416  0.638   NS   0.0178
dDocent_Contig_2445.167    2      197  0.416  0.432  0.338  0.907  0.831  0.741  0.416  0.638   NS   0.0178
dDocent_Contig_2450.124    2      203  0.089  0.085  0.081  0.996  0.959  0.924  0.841  0.918   ND  -0.0135
dDocent_Contig_2450.161    2      203  0.360  0.359  0.294  0.936  0.853  0.768  0.476  0.690   NS  -0.0016
dDocent_Contig_2466.103    2      200  0.410  0.440  0.342  0.904  0.829  0.739  0.411  0.633   NS   0.0339
dDocent_Contig_2466.128    2      200  0.140  0.131  0.122  0.992  0.939  0.889  0.765  0.876   ND  -0.0277
dDocent_Contig_2466.185    2      200  0.535  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0359
dDocent_Contig_2496.42    2      205  0.459  0.415  0.328  0.914  0.836  0.747  0.429  0.650   NS  -0.0510
dDocent_Contig_2496.185    2      205  0.151  0.140  0.130  0.990  0.935  0.883  0.750  0.868   ND  -0.0311
dDocent_Contig_2496.192    2      205  0.459  0.415  0.328  0.914  0.836  0.747  0.429  0.650   NS  -0.0510
dDocent_Contig_2503.35    2      206  0.476  0.461  0.354  0.894  0.823  0.731  0.397  0.619   NS  -0.0164
dDocent_Contig_2503.43    2      206  0.515  0.494  0.372  0.878  0.814  0.721  0.378  0.598   NS  -0.0212
dDocent_Contig_2503.47    2      206  0.170  0.172  0.157  0.985  0.922  0.862  0.701  0.840   ND   0.0044
dDocent_Contig_2503.68    2      206  0.534  0.484  0.366  0.883  0.817  0.724  0.384  0.604   NS  -0.0501
dDocent_Contig_2503.82    2      206  0.286  0.273  0.235  0.963  0.882  0.805  0.567  0.755   NS  -0.0252
dDocent_Contig_2503.107    2      206  0.524  0.469  0.359  0.890  0.821  0.729  0.392  0.614   NS  -0.0566
dDocent_Contig_2503.114    2      206  0.553  0.496  0.373  0.877  0.814  0.720  0.377  0.597   NS  -0.0554
dDocent_Contig_2503.138    2      206  0.345  0.305  0.258  0.954  0.871  0.790  0.531  0.731   NS  -0.0628
dDocent_Contig_2503.152    2      206  0.078  0.093  0.088  0.996  0.956  0.918  0.828  0.911   ND   0.0862
dDocent_Contig_2503.191    2      206  0.544  0.501  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0423
dDocent_Contig_2506.19    2      202  0.411  0.327  0.273  0.947  0.863  0.781  0.507  0.713   NS  -0.1132
dDocent_Contig_2506.23    2      202  0.079  0.076  0.073  0.997  0.963  0.931  0.857  0.926   ND  -0.0112
dDocent_Contig_2506.58    2      202  0.441  0.344  0.285  0.941  0.858  0.774  0.490  0.701   NS  -0.1228
dDocent_Contig_2506.70    2      202  0.441  0.344  0.285  0.941  0.858  0.774  0.490  0.701   NS  -0.1228
dDocent_Contig_2506.78    2      202  0.797  0.495  0.372  0.878  0.814  0.721  0.378  0.598  ***  -0.2352
dDocent_Contig_2506.147    2      202  0.792  0.496  0.373  0.877  0.814  0.720  0.377  0.597  ***  -0.2307
dDocent_Contig_2514.84    2      203  0.227  0.209  0.187  0.978  0.907  0.839  0.648  0.808   ND  -0.0416
dDocent_Contig_2515.122    2      202  0.119  0.112  0.106  0.994  0.947  0.903  0.795  0.893   ND  -0.0216
dDocent_Contig_2515.180    2      201  0.070  0.067  0.065  0.998  0.968  0.938  0.872  0.934   ND  -0.0090
dDocent_Contig_2515.191    2      201  0.517  0.484  0.366  0.883  0.817  0.724  0.384  0.604   NS  -0.0343
dDocent_Contig_2515.207    2      200  0.195  0.184  0.167  0.983  0.916  0.854  0.683  0.829   ND  -0.0291
dDocent_Contig_2524.50    2      205  0.176  0.184  0.167  0.983  0.917  0.854  0.683  0.829   ND   0.0230
dDocent_Contig_2524.186    2      205  0.171  0.157  0.144  0.988  0.928  0.871  0.724  0.853   ND  -0.0371
dDocent_Contig_2524.209    2      204  0.539  0.489  0.369  0.881  0.816  0.723  0.381  0.601   NS  -0.0502
dDocent_Contig_2529.10    2      206  0.204  0.256  0.223  0.967  0.889  0.813  0.587  0.769   ND   0.1127
dDocent_Contig_2529.14    2      206  0.204  0.256  0.223  0.967  0.889  0.813  0.587  0.769   ND   0.1127
dDocent_Contig_2529.34    2      206  0.073  0.070  0.068  0.998  0.966  0.936  0.867  0.932   ND  -0.0097
dDocent_Contig_2529.71    2      206  0.422  0.390  0.313  0.924  0.843  0.756  0.449  0.668   NS  -0.0409
dDocent_Contig_2529.132    2      206  0.466  0.418  0.330  0.913  0.835  0.746  0.427  0.648   NS  -0.0557
dDocent_Contig_2529.144    2      206  0.301  0.283  0.242  0.960  0.879  0.801  0.555  0.748   NS  -0.0324
dDocent_Contig_2529.156    2      206  0.490  0.487  0.368  0.882  0.816  0.723  0.383  0.603   NS  -0.0048
dDocent_Contig_2529.168    2      206  0.442  0.470  0.359  0.890  0.820  0.728  0.392  0.613   NS   0.0303
dDocent_Contig_2529.177    2      205  0.137  0.152  0.141  0.988  0.930  0.874  0.731  0.857   ND   0.0537
dDocent_Contig_2546.20    2      202  0.287  0.294  0.250  0.957  0.875  0.795  0.543  0.739   NS   0.0100
dDocent_Contig_2546.21    2      202  0.475  0.463  0.355  0.893  0.822  0.731  0.396  0.618   NS  -0.0146
dDocent_Contig_2546.24    2      202  0.134  0.125  0.117  0.992  0.942  0.893  0.774  0.881   ND  -0.0259
dDocent_Contig_2547.35    2      204  0.186  0.169  0.155  0.986  0.923  0.863  0.705  0.842   ND  -0.0419
dDocent_Contig_2547.44    2      204  0.387  0.353  0.290  0.938  0.855  0.770  0.482  0.694   NS  -0.0477
dDocent_Contig_2547.77    2      204  0.461  0.449  0.347  0.900  0.826  0.736  0.405  0.627   NS  -0.0144
dDocent_Contig_2547.92    2      204  0.098  0.093  0.089  0.996  0.956  0.917  0.827  0.910   ND  -0.0159
dDocent_Contig_2547.109    2      204  0.294  0.258  0.225  0.967  0.888  0.812  0.584  0.767   ND  -0.0659
dDocent_Contig_2547.150    2      204  0.108  0.102  0.097  0.995  0.952  0.910  0.812  0.902   ND  -0.0186
dDocent_Contig_2547.187    2      204  0.118  0.111  0.105  0.994  0.948  0.904  0.797  0.894   ND  -0.0213
dDocent_Contig_2548.9    2      203  0.103  0.107  0.101  0.994  0.949  0.906  0.803  0.897   ND   0.0163
dDocent_Contig_2548.16    2      203  0.463  0.467  0.357  0.891  0.821  0.730  0.394  0.615   NS   0.0031
dDocent_Contig_2548.129    2      203  0.187  0.178  0.162  0.984  0.919  0.858  0.692  0.834   ND  -0.0262
dDocent_Contig_2548.199    2      201  0.323  0.382  0.309  0.927  0.846  0.759  0.456  0.673   NS   0.0820
dDocent_Contig_2554.17    2      197  0.132  0.124  0.116  0.992  0.942  0.894  0.776  0.882   ND  -0.0254
dDocent_Contig_2554.65    2      197  0.492  0.485  0.367  0.883  0.817  0.724  0.384  0.604   NS  -0.0093
dDocent_Contig_2554.74    2      197  0.503  0.501  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0030
dDocent_Contig_2554.101    2      197  0.482  0.501  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0180
dDocent_Contig_2554.104    2      197  0.112  0.106  0.100  0.994  0.950  0.908  0.806  0.899   ND  -0.0196
dDocent_Contig_2554.113    2      197  0.386  0.370  0.301  0.932  0.850  0.764  0.467  0.682   NS  -0.0228
dDocent_Contig_2568.15    2      197  0.168  0.154  0.142  0.988  0.929  0.873  0.728  0.855   ND  -0.0361
dDocent_Contig_2568.55    2      197  0.198  0.211  0.188  0.978  0.906  0.838  0.646  0.806   ND   0.0298
dDocent_Contig_2568.93    2      197  0.112  0.132  0.123  0.991  0.938  0.888  0.762  0.875   ND   0.0835
dDocent_Contig_2568.106    2      197  0.066  0.064  0.062  0.998  0.969  0.941  0.878  0.938   ND  -0.0082
dDocent_Contig_2568.128    2      197  0.051  0.050  0.048  0.999  0.976  0.953  0.905  0.951   ND  -0.0052
dDocent_Contig_2588.33    2      206  0.485  0.494  0.372  0.878  0.814  0.721  0.378  0.598   NS   0.0079
dDocent_Contig_2588.59    2      206  0.189  0.187  0.169  0.983  0.915  0.852  0.679  0.826   ND  -0.0063
dDocent_Contig_2588.69    2      206  0.476  0.476  0.362  0.887  0.819  0.727  0.388  0.610   NS  -0.0007
dDocent_Contig_2588.77    2      206  0.102  0.097  0.092  0.995  0.954  0.914  0.821  0.907   ND  -0.0170
dDocent_Contig_2588.154    2      206  0.170  0.156  0.143  0.988  0.928  0.872  0.725  0.854   ND  -0.0368
dDocent_Contig_2601.43    2      202  0.827  0.501  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.2464
dDocent_Contig_2601.79    2      202  0.629  0.467  0.357  0.892  0.821  0.730  0.394  0.616   **  -0.1491
dDocent_Contig_2601.153    2      202  0.267  0.232  0.205  0.973  0.898  0.826  0.617  0.789   ND  -0.0675
dDocent_Contig_2601.164    2      202  0.807  0.501  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.2351
