Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 2/17/2016 2:02:15 PM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
Average non-exclusion probability (parent pair):               0.7432
Average non-exclusion probability (identity):                  0.4210
Average non-exclusion probability (sib identity):              0.6428
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1595
  Degrees of freedom:                                          1
  P-value:                                                     0.6896
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0083


**** Locus dDocent_Contig_4460_177 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1546      102      722  0.9302  0.9040
     2      116      102        7  0.0698  0.0678

Number of individuals typed:                                 831
  Heterozygotes:                                             102
  Homozygotes:                                               729
Number of alleles:                                             2
Observed heterozygosity:                                       0.1227
Expected heterozygosity:                                       0.1299
Polymorphic information content (PIC):                         0.1214
Average non-exclusion probability (first parent):              0.9916
Average non-exclusion probability (second parent):             0.9393
Average non-exclusion probability (parent pair):               0.8896
Average non-exclusion probability (identity):                  0.7656
Average non-exclusion probability (sib identity):              0.8765
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0281


**** Locus dDocent_Contig_4543_20 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      181      161       10  0.1077  0.1076
     2     1499      161      669  0.8923  0.8909

Number of individuals typed:                                 840
  Heterozygotes:                                             161
  Homozygotes:                                               679
Number of alleles:                                             2
Observed heterozygosity:                                       0.1917
Expected heterozygosity:                                       0.1924
Polymorphic information content (PIC):                         0.1738
Average non-exclusion probability (first parent):              0.9815
Average non-exclusion probability (second parent):             0.9131
Average non-exclusion probability (parent pair):               0.8486
Average non-exclusion probability (identity):                  0.6709
Average non-exclusion probability (sib identity):              0.8216
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0043
  Degrees of freedom:                                          1
  P-value:                                                     0.9475
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0015


**** Locus dDocent_Contig_4543_109 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1309      283      513  0.7792  0.7709
     2      371      283       44  0.2208  0.2185

Number of individuals typed:                                 840
  Heterozygotes:                                             283
  Homozygotes:                                               557
Number of alleles:                                             2
Observed heterozygosity:                                       0.3369
Expected heterozygosity:                                       0.3443
Polymorphic information content (PIC):                         0.2849
Average non-exclusion probability (first parent):              0.9408
Average non-exclusion probability (second parent):             0.8575
Average non-exclusion probability (parent pair):               0.7733
Average non-exclusion probability (identity):                  0.4894
Average non-exclusion probability (sib identity):              0.7003
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2956
  Degrees of freedom:                                          1
  P-value:                                                     0.5867
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0106


**** Locus dDocent_Contig_4543_203 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1187      349      419  0.7065  0.7072
     2      493      349       72  0.2935  0.2937

Number of individuals typed:                                 840
  Heterozygotes:                                             349
  Homozygotes:                                               491
Number of alleles:                                             2
Observed heterozygosity:                                       0.4155
Expected heterozygosity:                                       0.4149
Polymorphic information content (PIC):                         0.3287
Average non-exclusion probability (first parent):              0.9140
Average non-exclusion probability (second parent):             0.8357
Average non-exclusion probability (parent pair):               0.7468
Average non-exclusion probability (identity):                  0.4286
Average non-exclusion probability (sib identity):              0.6498
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0012
  Degrees of freedom:                                          1
  P-value:                                                     0.9727
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0010


**** Locus dDocent_Contig_4546_159 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      830      488      171  0.4871  0.5214
     2      544      428       58  0.3192  0.3431
     3      330      266       32  0.1937  0.1929

Number of individuals typed:                                 852
  Heterozygotes:                                             591
  Homozygotes:                                               261
Number of alleles:                                             3
Observed heterozygosity:                                       0.6937
Expected heterozygosity:                                       0.6237
Polymorphic information content (PIC):                         0.5495
Average non-exclusion probability (first parent):              0.8057
Average non-exclusion probability (second parent):             0.6631
Average non-exclusion probability (parent pair):               0.5137
Average non-exclusion probability (identity):                  0.2157
Average non-exclusion probability (sib identity):              0.4923
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                           27.8809
  Degrees of freedom:                                          3
  P-value:                                                     0.00000385
  Significance (with Bonferroni correction):                   *
Null allele frequency estimate:                               -0.0574


**** Locus dDocent_Contig_4560_11 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1508      146      681  0.8976  0.8725
     2      172      146       13  0.1024  0.0995

Number of individuals typed:                                 840
  Heterozygotes:                                             146
  Homozygotes:                                               694
Number of alleles:                                             2
Observed heterozygosity:                                       0.1738
Expected heterozygosity:                                       0.1839
Polymorphic information content (PIC):                         0.1669
Average non-exclusion probability (first parent):              0.9831
Average non-exclusion probability (second parent):             0.9165
Average non-exclusion probability (parent pair):               0.8538
Average non-exclusion probability (identity):                  0.6831
Average non-exclusion probability (sib identity):              0.8289
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.0312
  Degrees of freedom:                                          1
  P-value:                                                     0.1541
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0279


**** Locus dDocent_Contig_4560_127 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1409      229      590  0.8387  0.8418
     2      271      229       21  0.1613  0.1619

Number of individuals typed:                                 840
  Heterozygotes:                                             229
  Homozygotes:                                               611
Number of alleles:                                             2
Observed heterozygosity:                                       0.2726
Expected heterozygosity:                                       0.2707
Polymorphic information content (PIC):                         0.2340
Average non-exclusion probability (first parent):              0.9634
Average non-exclusion probability (second parent):             0.8830
Average non-exclusion probability (parent pair):               0.8061
Average non-exclusion probability (identity):                  0.5687
Average non-exclusion probability (sib identity):              0.7569
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0091
  Degrees of freedom:                                          1
  P-value:                                                     0.9239
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0038


**** Locus dDocent_Contig_4560_199 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1509      159      675  0.8982  0.9137
     2      171      159        6  0.1018  0.1035

Number of individuals typed:                                 840
  Heterozygotes:                                             159
  Homozygotes:                                               681
Number of alleles:                                             2
Observed heterozygosity:                                       0.1893
Expected heterozygosity:                                       0.1830
Polymorphic information content (PIC):                         0.1661
Average non-exclusion probability (first parent):              0.9833
Average non-exclusion probability (second parent):             0.9169
Average non-exclusion probability (parent pair):               0.8544
Average non-exclusion probability (identity):                  0.6845
Average non-exclusion probability (sib identity):              0.8297
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.6951
  Degrees of freedom:                                          1
  P-value:                                                     0.4044
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0173


**** Locus dDocent_Contig_4769_163 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      302      290        6  0.1791  0.1931
     2     1384      290      547  0.8209  0.8851

Number of individuals typed:                                 843
  Heterozygotes:                                             290
  Homozygotes:                                               553
Number of alleles:                                             2
Observed heterozygosity:                                       0.3440
Expected heterozygosity:                                       0.2942
Polymorphic information content (PIC):                         0.2508
Average non-exclusion probability (first parent):              0.9568
Average non-exclusion probability (second parent):             0.8746
Average non-exclusion probability (parent pair):               0.7950
Average non-exclusion probability (identity):                  0.5416
Average non-exclusion probability (sib identity):              0.7384
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 23.2039
  Degrees of freedom:                                          1
  P-value:                                                     0.00000148
  Significance (with Bonferroni correction):                  **
Null allele frequency estimate:                               -0.0782


**** Locus dDocent_Contig_4769_164 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      681      599       41  0.4039  0.4815
     2     1005      599      203  0.5961  0.7106

Number of individuals typed:                                 843
  Heterozygotes:                                             599
  Homozygotes:                                               244
Number of alleles:                                             2
Observed heterozygosity:                                       0.7106
Expected heterozygosity:                                       0.4818
Polymorphic information content (PIC):                         0.3656
Average non-exclusion probability (first parent):              0.8841
Average non-exclusion probability (second parent):             0.8172
Average non-exclusion probability (parent pair):               0.7246
Average non-exclusion probability (identity):                  0.3847
Average non-exclusion probability (sib identity):              0.6054
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                188.7364
  Degrees of freedom:                                          1
  P-value:                                                     0.000E+0000
  Significance (with Bonferroni correction):                 ***
Null allele frequency estimate:                               -0.1921


**** Locus dDocent_Contig_4772_30 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1244      324      460  0.7414  0.7439
     2      434      324       55  0.2586  0.2595

Number of individuals typed:                                 839
  Heterozygotes:                                             324
  Homozygotes:                                               515
Number of alleles:                                             2
Observed heterozygosity:                                       0.3862
Expected heterozygosity:                                       0.3837
Polymorphic information content (PIC):                         0.3100
Average non-exclusion probability (first parent):              0.9265
Average non-exclusion probability (second parent):             0.8450
Average non-exclusion probability (parent pair):               0.7580
Average non-exclusion probability (identity):                  0.4536
Average non-exclusion probability (sib identity):              0.6717
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0132
  Degrees of freedom:                                          1
  P-value:                                                     0.9087
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0035


**** Locus dDocent_Contig_4772_104 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1324      254      535  0.7890  0.7516
     2      354      254       50  0.2110  0.2010

Number of individuals typed:                                 839
  Heterozygotes:                                             254
  Homozygotes:                                               585
Number of alleles:                                             2
Observed heterozygosity:                                       0.3027
Expected heterozygosity:                                       0.3331
Polymorphic information content (PIC):                         0.2775
Average non-exclusion probability (first parent):              0.9446
Average non-exclusion probability (second parent):             0.8612
Average non-exclusion probability (parent pair):               0.7780
Average non-exclusion probability (identity):                  0.5004
Average non-exclusion probability (sib identity):              0.7086
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  6.5432
  Degrees of freedom:                                          1
  P-value:                                                     0.0105
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0475


**** Locus dDocent_Contig_4772_134 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      175      147       14  0.1043  0.1009
     2     1503      147      678  0.8957  0.8670

Number of individuals typed:                                 839
  Heterozygotes:                                             147
  Homozygotes:                                               692
Number of alleles:                                             2
Observed heterozygosity:                                       0.1752
Expected heterozygosity:                                       0.1869
Polymorphic information content (PIC):                         0.1694
Average non-exclusion probability (first parent):              0.9825
Average non-exclusion probability (second parent):             0.9153
Average non-exclusion probability (parent pair):               0.8519
Average non-exclusion probability (identity):                  0.6787
Average non-exclusion probability (sib identity):              0.8263
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.7387
  Degrees of freedom:                                          1
  P-value:                                                     0.0979
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0321


**** Locus dDocent_Contig_4825_23 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      212      192       10  0.1237  0.1257
     2     1502      192      655  0.8763  0.8907

Number of individuals typed:                                 857
  Heterozygotes:                                             192
  Homozygotes:                                               665
Number of alleles:                                             2
Observed heterozygosity:                                       0.2240
Expected heterozygosity:                                       0.2169
Polymorphic information content (PIC):                         0.1933
Average non-exclusion probability (first parent):              0.9765
Average non-exclusion probability (second parent):             0.9034
Average non-exclusion probability (parent pair):               0.8343
Average non-exclusion probability (identity):                  0.6369
Average non-exclusion probability (sib identity):              0.8008
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.6801
  Degrees of freedom:                                          1
  P-value:                                                     0.4096
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0165


**** Locus dDocent_Contig_4825_162 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1104      432      336  0.6441  0.6746
     2      610      432       89  0.3559  0.3728

Number of individuals typed:                                 857
  Heterozygotes:                                             432
  Homozygotes:                                               425
Number of alleles:                                             2
Observed heterozygosity:                                       0.5041
Expected heterozygosity:                                       0.4587
Polymorphic information content (PIC):                         0.3534
Average non-exclusion probability (first parent):              0.8949
Average non-exclusion probability (second parent):             0.8233
Average non-exclusion probability (parent pair):               0.7320
Average non-exclusion probability (identity):                  0.3984
Average non-exclusion probability (sib identity):              0.6204
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  8.0581
  Degrees of freedom:                                          1
  P-value:                                                     0.00454338
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0474


**** Locus dDocent_Contig_4832_56 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1351      239      556  0.8100  0.7809
     2      317      239       39  0.1900  0.1832

Number of individuals typed:                                 834
  Heterozygotes:                                             239
  Homozygotes:                                               595
Number of alleles:                                             2
Observed heterozygosity:                                       0.2866
Expected heterozygosity:                                       0.3080
Polymorphic information content (PIC):                         0.2605
Average non-exclusion probability (first parent):              0.9526
Average non-exclusion probability (second parent):             0.8698
Average non-exclusion probability (parent pair):               0.7887
Average non-exclusion probability (identity):                  0.5264
Average non-exclusion probability (sib identity):              0.7277
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.6893
  Degrees of freedom:                                          1
  P-value:                                                     0.0548
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0358


**** Locus dDocent_Contig_4832_60 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1544      106      719  0.9257  0.8888
     2      124      106        9  0.0743  0.0714

Number of individuals typed:                                 834
  Heterozygotes:                                             106
  Homozygotes:                                               728
Number of alleles:                                             2
Observed heterozygosity:                                       0.1271
Expected heterozygosity:                                       0.1377
Polymorphic information content (PIC):                         0.1282
Average non-exclusion probability (first parent):              0.9905
Average non-exclusion probability (second parent):             0.9359
Average non-exclusion probability (parent pair):               0.8841
Average non-exclusion probability (identity):                  0.7532
Average non-exclusion probability (sib identity):              0.8695
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0398


**** Locus dDocent_Contig_4851_23 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1557       91      733  0.9368  0.9004
     2      105       91        7  0.0632  0.0607

Number of individuals typed:                                 831
  Heterozygotes:                                              91
  Homozygotes:                                               740
Number of alleles:                                             2
Observed heterozygosity:                                       0.1095
Expected heterozygosity:                                       0.1184
Polymorphic information content (PIC):                         0.1114
Average non-exclusion probability (first parent):              0.9930
Average non-exclusion probability (second parent):             0.9443
Average non-exclusion probability (parent pair):               0.8979
Average non-exclusion probability (identity):                  0.7843
Average non-exclusion probability (sib identity):              0.8869
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0389


**** Locus dDocent_Contig_4860_29 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1382      262      560  0.8226  0.8500
     2      298      262       18  0.1774  0.1833

Number of individuals typed:                                 840
  Heterozygotes:                                             262
  Homozygotes:                                               578
Number of alleles:                                             2
Observed heterozygosity:                                       0.3119
Expected heterozygosity:                                       0.2920
Polymorphic information content (PIC):                         0.2493
Average non-exclusion probability (first parent):              0.9574
Average non-exclusion probability (second parent):             0.8754
Average non-exclusion probability (parent pair):               0.7960
Average non-exclusion probability (identity):                  0.5441
Average non-exclusion probability (sib identity):              0.7401
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.5224
  Degrees of freedom:                                          1
  P-value:                                                     0.0606
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0332


**** Locus dDocent_Contig_4860_208 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1504      150      677  0.9028  0.9142
     2      162      150        6  0.0972  0.0985

Number of individuals typed:                                 833
  Heterozygotes:                                             150
  Homozygotes:                                               683
Number of alleles:                                             2
Observed heterozygosity:                                       0.1801
Expected heterozygosity:                                       0.1757
Polymorphic information content (PIC):                         0.1602
Average non-exclusion probability (first parent):              0.9846
Average non-exclusion probability (second parent):             0.9199
Average non-exclusion probability (parent pair):               0.8589
Average non-exclusion probability (identity):                  0.6951
Average non-exclusion probability (sib identity):              0.8360
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2977
  Degrees of freedom:                                          1
  P-value:                                                     0.5853
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0127


**** Locus dDocent_Contig_4871_75 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      628      408      110  0.3774  0.3854
     2     1036      408      314  0.6226  0.6359

Number of individuals typed:                                 832
  Heterozygotes:                                             408
  Homozygotes:                                               424
Number of alleles:                                             2
Observed heterozygosity:                                       0.4904
Expected heterozygosity:                                       0.4702
Polymorphic information content (PIC):                         0.3595
Average non-exclusion probability (first parent):              0.8896
Average non-exclusion probability (second parent):             0.8202
Average non-exclusion probability (parent pair):               0.7283
Average non-exclusion probability (identity):                  0.3914
Average non-exclusion probability (sib identity):              0.6129
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.3954
  Degrees of freedom:                                          1
  P-value:                                                     0.2375
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0213


**** Locus dDocent_Contig_4871_81 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      362      294       34  0.2175  0.2216
     2     1302      294      504  0.7825  0.7970

Number of individuals typed:                                 832
  Heterozygotes:                                             294
  Homozygotes:                                               538
Number of alleles:                                             2
Observed heterozygosity:                                       0.3534
Expected heterozygosity:                                       0.3406
Polymorphic information content (PIC):                         0.2825
Average non-exclusion probability (first parent):              0.9420
Average non-exclusion probability (second parent):             0.8588
Average non-exclusion probability (parent pair):               0.7748
Average non-exclusion probability (identity):                  0.4930
Average non-exclusion probability (sib identity):              0.7030
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.9879
  Degrees of freedom:                                          1
  P-value:                                                     0.3202
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0186


**** Locus dDocent_Contig_4871_106 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      706      414      146  0.4243  0.4282
     2      958      414      272  0.5757  0.5810

Number of individuals typed:                                 832
  Heterozygotes:                                             414
  Homozygotes:                                               418
Number of alleles:                                             2
Observed heterozygosity:                                       0.4976
Expected heterozygosity:                                       0.4888
Polymorphic information content (PIC):                         0.3692
Average non-exclusion probability (first parent):              0.8807
Average non-exclusion probability (second parent):             0.8154
Average non-exclusion probability (parent pair):               0.7224
Average non-exclusion probability (identity):                  0.3809
Average non-exclusion probability (sib identity):              0.6010
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2158
  Degrees of freedom:                                          1
  P-value:                                                     0.6423
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0092


**** Locus dDocent_Contig_4871_126 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      325      267       29  0.1953  0.1973
     2     1339      267      536  0.8047  0.8130

Number of individuals typed:                                 832
  Heterozygotes:                                             267
  Homozygotes:                                               565
Number of alleles:                                             2
Observed heterozygosity:                                       0.3209
Expected heterozygosity:                                       0.3145
Polymorphic information content (PIC):                         0.2649
Average non-exclusion probability (first parent):              0.9506
Average non-exclusion probability (second parent):             0.8675
Average non-exclusion probability (parent pair):               0.7859
Average non-exclusion probability (identity):                  0.5195
Average non-exclusion probability (sib identity):              0.7227
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2447
  Degrees of freedom:                                          1
  P-value:                                                     0.6208
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0104


**** Locus dDocent_Contig_4871_170 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1504      146      679  0.9038  0.9082
     2      160      146        7  0.0962  0.0966

Number of individuals typed:                                 832
  Heterozygotes:                                             146
  Homozygotes:                                               686
Number of alleles:                                             2
Observed heterozygosity:                                       0.1755
Expected heterozygosity:                                       0.1739
Polymorphic information content (PIC):                         0.1587
Average non-exclusion probability (first parent):              0.9849
Average non-exclusion probability (second parent):             0.9206
Average non-exclusion probability (parent pair):               0.8600
Average non-exclusion probability (identity):                  0.6977
Average non-exclusion probability (sib identity):              0.8375
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0073
  Degrees of freedom:                                          1
  P-value:                                                     0.9318
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0048


**** Locus dDocent_Contig_4871_171 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1547      103      722  0.9297  0.9043
     2      117      103        7  0.0703  0.0684

Number of individuals typed:                                 832
  Heterozygotes:                                             103
  Homozygotes:                                               729
Number of alleles:                                             2
Observed heterozygosity:                                       0.1238
Expected heterozygosity:                                       0.1308
Polymorphic information content (PIC):                         0.1222
Average non-exclusion probability (first parent):              0.9915
Average non-exclusion probability (second parent):             0.9389
Average non-exclusion probability (parent pair):               0.8890
Average non-exclusion probability (identity):                  0.7642
Average non-exclusion probability (sib identity):              0.8757
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0273


**** Locus dDocent_Contig_4871_174 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      931      411      260  0.5595  0.5601
     2      733      411      161  0.4405  0.4410

Number of individuals typed:                                 832
  Heterozygotes:                                             411
  Homozygotes:                                               421
Number of alleles:                                             2
Observed heterozygosity:                                       0.4940
Expected heterozygosity:                                       0.4932
Polymorphic information content (PIC):                         0.3714
Average non-exclusion probability (first parent):              0.8785
Average non-exclusion probability (second parent):             0.8143
Average non-exclusion probability (parent pair):               0.7210
Average non-exclusion probability (identity):                  0.3786
Average non-exclusion probability (sib identity):              0.5982
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0004
  Degrees of freedom:                                          1
  P-value:                                                     0.9847
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0011


**** Locus dDocent_Contig_4871_176 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1504      146      679  0.9038  0.9082
     2      160      146        7  0.0962  0.0966

Number of individuals typed:                                 832
  Heterozygotes:                                             146
  Homozygotes:                                               686
Number of alleles:                                             2
Observed heterozygosity:                                       0.1755
Expected heterozygosity:                                       0.1739
Polymorphic information content (PIC):                         0.1587
Average non-exclusion probability (first parent):              0.9849
Average non-exclusion probability (second parent):             0.9206
Average non-exclusion probability (parent pair):               0.8600
Average non-exclusion probability (identity):                  0.6977
Average non-exclusion probability (sib identity):              0.8375
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0073
  Degrees of freedom:                                          1
  P-value:                                                     0.9318
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0048


**** Locus dDocent_Contig_4894_13 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1249      333      458  0.7461  0.7644
     2      425      333       46  0.2539  0.2601

Number of individuals typed:                                 837
  Heterozygotes:                                             333
  Homozygotes:                                               504
Number of alleles:                                             2
Observed heterozygosity:                                       0.3978
Expected heterozygosity:                                       0.3791
Polymorphic information content (PIC):                         0.3071
Average non-exclusion probability (first parent):              0.9282
Average non-exclusion probability (second parent):             0.8465
Average non-exclusion probability (parent pair):               0.7598
Average non-exclusion probability (identity):                  0.4576
Average non-exclusion probability (sib identity):              0.6750
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.8499
  Degrees of freedom:                                          1
  P-value:                                                     0.1738
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0245


**** Locus dDocent_Contig_4894_40 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1075      385      345  0.6422  0.6425
     2      599      385      107  0.3578  0.3580

Number of individuals typed:                                 837
  Heterozygotes:                                             385
  Homozygotes:                                               452
Number of alleles:                                             2
Observed heterozygosity:                                       0.4600
Expected heterozygosity:                                       0.4598
Polymorphic information content (PIC):                         0.3540
Average non-exclusion probability (first parent):              0.8944
Average non-exclusion probability (second parent):             0.8230
Average non-exclusion probability (parent pair):               0.7316
Average non-exclusion probability (identity):                  0.3977
Average non-exclusion probability (sib identity):              0.6196
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0028
  Degrees of freedom:                                          1
  P-value:                                                     0.9575
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0004


**** Locus dDocent_Contig_4894_87 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      272      228       22  0.1625  0.1626
     2     1402      228      587  0.8375  0.8379

Number of individuals typed:                                 837
  Heterozygotes:                                             228
  Homozygotes:                                               609
Number of alleles:                                             2
Observed heterozygosity:                                       0.2724
Expected heterozygosity:                                       0.2723
Polymorphic information content (PIC):                         0.2351
Average non-exclusion probability (first parent):              0.9630
Average non-exclusion probability (second parent):             0.8824
Average non-exclusion probability (parent pair):               0.8053
