Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 7/18/2016 3:49:05 PM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
Average non-exclusion probability (sib identity):              0.5998
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1452
  Degrees of freedom:                                          1
  P-value:                                                     0.7032
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0053


**** Locus dDocent_Contig_7588_128 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1734      710      512  0.5776  0.5686
     2     1268      710      279  0.4224  0.4158

Number of individuals typed:                                1501
  Heterozygotes:                                             710
  Homozygotes:                                               791
Number of alleles:                                             2
Observed heterozygosity:                                       0.4730
Expected heterozygosity:                                       0.4881
Polymorphic information content (PIC):                         0.3689
Average non-exclusion probability (first parent):              0.8810
Average non-exclusion probability (second parent):             0.8155
Average non-exclusion probability (parent pair):               0.7225
Average non-exclusion probability (identity):                  0.3812
Average non-exclusion probability (sib identity):              0.6013
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.3427
  Degrees of freedom:                                          1
  P-value:                                                     0.2465
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0155


**** Locus dDocent_Contig_7628_94 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1566      768      399  0.5217  0.5282
     2     1436      768      334  0.4783  0.4843

Number of individuals typed:                                1501
  Heterozygotes:                                             768
  Homozygotes:                                               733
Number of alleles:                                             2
Observed heterozygosity:                                       0.5117
Expected heterozygosity:                                       0.4992
Polymorphic information content (PIC):                         0.3745
Average non-exclusion probability (first parent):              0.8755
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3755
Average non-exclusion probability (sib identity):              0.5943
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.8579
  Degrees of freedom:                                          1
  P-value:                                                     0.3543
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0125


**** Locus dDocent_Contig_7680_22 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1468      798      335  0.4819  0.4935
     2     1578      798      390  0.5181  0.5305

Number of individuals typed:                                1523
  Heterozygotes:                                             798
  Homozygotes:                                               725
Number of alleles:                                             2
Observed heterozygosity:                                       0.5240
Expected heterozygosity:                                       0.4995
Polymorphic information content (PIC):                         0.3747
Average non-exclusion probability (first parent):              0.8753
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3753
Average non-exclusion probability (sib identity):              0.5942
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.5070
  Degrees of freedom:                                          1
  P-value:                                                     0.0611
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0241


**** Locus dDocent_Contig_7680_97 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1439      787      326  0.4724  0.4809
     2     1607      787      410  0.5276  0.5371

Number of individuals typed:                                1523
  Heterozygotes:                                             787
  Homozygotes:                                               736
Number of alleles:                                             2
Observed heterozygosity:                                       0.5167
Expected heterozygosity:                                       0.4986
Polymorphic information content (PIC):                         0.3742
Average non-exclusion probability (first parent):              0.8758
Average non-exclusion probability (second parent):             0.8129
Average non-exclusion probability (parent pair):               0.7192
Average non-exclusion probability (identity):                  0.3758
Average non-exclusion probability (sib identity):              0.5947
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.9004
  Degrees of freedom:                                          1
  P-value:                                                     0.1680
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0180


**** Locus dDocent_Contig_7680_114 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1438      790      324  0.4721  0.4815
     2     1608      790      409  0.5279  0.5384

Number of individuals typed:                                1523
  Heterozygotes:                                             790
  Homozygotes:                                               733
Number of alleles:                                             2
Observed heterozygosity:                                       0.5187
Expected heterozygosity:                                       0.4986
Polymorphic information content (PIC):                         0.3742
Average non-exclusion probability (first parent):              0.8758
Average non-exclusion probability (second parent):             0.8129
Average non-exclusion probability (parent pair):               0.7192
Average non-exclusion probability (identity):                  0.3758
Average non-exclusion probability (sib identity):              0.5947
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.3584
  Degrees of freedom:                                          1
  P-value:                                                     0.1246
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0199


**** Locus dDocent_Contig_7683_102 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1751      733      509  0.5924  0.6002
     2     1205      733      236  0.4076  0.4131

Number of individuals typed:                                1478
  Heterozygotes:                                             733
  Homozygotes:                                               745
Number of alleles:                                             2
Observed heterozygosity:                                       0.4959
Expected heterozygosity:                                       0.4831
Polymorphic information content (PIC):                         0.3663
Average non-exclusion probability (first parent):              0.8834
Average non-exclusion probability (second parent):             0.8168
Average non-exclusion probability (parent pair):               0.7241
Average non-exclusion probability (identity):                  0.3840
Average non-exclusion probability (sib identity):              0.6045
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.9625
  Degrees of freedom:                                          1
  P-value:                                                     0.3266
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0133


**** Locus dDocent_Contig_7683_137 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1334      746      294  0.4522  0.4569
     2     1616      746      435  0.5478  0.5534

Number of individuals typed:                                1475
  Heterozygotes:                                             746
  Homozygotes:                                               729
Number of alleles:                                             2
Observed heterozygosity:                                       0.5058
Expected heterozygosity:                                       0.4956
Polymorphic information content (PIC):                         0.3727
Average non-exclusion probability (first parent):              0.8773
Average non-exclusion probability (second parent):             0.8136
Average non-exclusion probability (parent pair):               0.7202
Average non-exclusion probability (identity):                  0.3773
Average non-exclusion probability (sib identity):              0.5966
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5602
  Degrees of freedom:                                          1
  P-value:                                                     0.4542
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0103


**** Locus dDocent_Contig_7738_98 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1628      778      425  0.5448  0.5581
     2     1360      778      291  0.4552  0.4662

Number of individuals typed:                                1494
  Heterozygotes:                                             778
  Homozygotes:                                               716
Number of alleles:                                             2
Observed heterozygosity:                                       0.5207
Expected heterozygosity:                                       0.4961
Polymorphic information content (PIC):                         0.3730
Average non-exclusion probability (first parent):              0.8770
Average non-exclusion probability (second parent):             0.8135
Average non-exclusion probability (parent pair):               0.7200
Average non-exclusion probability (identity):                  0.3770
Average non-exclusion probability (sib identity):              0.5963
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.5284
  Degrees of freedom:                                          1
  P-value:                                                     0.0603
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0244


**** Locus dDocent_Contig_7761_97 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1597      719      439  0.5348  0.5261
     2     1389      719      335  0.4652  0.4576

Number of individuals typed:                                1493
  Heterozygotes:                                             719
  Homozygotes:                                               774
Number of alleles:                                             2
Observed heterozygosity:                                       0.4816
Expected heterozygosity:                                       0.4977
Polymorphic information content (PIC):                         0.3738
Average non-exclusion probability (first parent):              0.8762
Average non-exclusion probability (second parent):             0.8131
Average non-exclusion probability (parent pair):               0.7195
Average non-exclusion probability (identity):                  0.3762
Average non-exclusion probability (sib identity):              0.5953
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.4784
  Degrees of freedom:                                          1
  P-value:                                                     0.2240
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0163


**** Locus dDocent_Contig_7886_125 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1456      752      352  0.4818  0.4810
     2     1566      752      407  0.5182  0.5173

Number of individuals typed:                                1511
  Heterozygotes:                                             752
  Homozygotes:                                               759
Number of alleles:                                             2
Observed heterozygosity:                                       0.4977
Expected heterozygosity:                                       0.4995
Polymorphic information content (PIC):                         0.3747
Average non-exclusion probability (first parent):              0.8753
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3753
Average non-exclusion probability (sib identity):              0.5942
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0108
  Degrees of freedom:                                          1
  P-value:                                                     0.9173
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0017


**** Locus dDocent_Contig_8046_98 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1522      762      380  0.5046  0.5073
     2     1494      762      366  0.4954  0.4980

Number of individuals typed:                                1508
  Heterozygotes:                                             762
  Homozygotes:                                               746
Number of alleles:                                             2
Observed heterozygosity:                                       0.5053
Expected heterozygosity:                                       0.5001
Polymorphic information content (PIC):                         0.3750
Average non-exclusion probability (first parent):              0.8750
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1326
  Degrees of freedom:                                          1
  P-value:                                                     0.7158
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0053


**** Locus dDocent_Contig_8144_89 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1762      764      499  0.5811  0.5912
     2     1270      764      253  0.4189  0.4261

Number of individuals typed:                                1516
  Heterozygotes:                                             764
  Homozygotes:                                               752
Number of alleles:                                             2
Observed heterozygosity:                                       0.5040
Expected heterozygosity:                                       0.4870
Polymorphic information content (PIC):                         0.3683
Average non-exclusion probability (first parent):              0.8815
Average non-exclusion probability (second parent):             0.8158
Average non-exclusion probability (parent pair):               0.7229
Average non-exclusion probability (identity):                  0.3818
Average non-exclusion probability (sib identity):              0.6020
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.7340
  Degrees of freedom:                                          1
  P-value:                                                     0.1879
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0173


**** Locus dDocent_Contig_8189_87 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1663      753      455  0.5521  0.5551
     2     1349      753      298  0.4479  0.4503

Number of individuals typed:                                1506
  Heterozygotes:                                             753
  Homozygotes:                                               753
Number of alleles:                                             2
Observed heterozygosity:                                       0.5000
Expected heterozygosity:                                       0.4947
Polymorphic information content (PIC):                         0.3723
Average non-exclusion probability (first parent):              0.8777
Average non-exclusion probability (second parent):             0.8139
Average non-exclusion probability (parent pair):               0.7205
Average non-exclusion probability (identity):                  0.3778
Average non-exclusion probability (sib identity):              0.5972
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1403
  Degrees of freedom:                                          1
  P-value:                                                     0.7080
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0055


**** Locus dDocent_Contig_8237_136 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1449      685      382  0.4785  0.4551
     2     1579      685      447  0.5215  0.4959

Number of individuals typed:                                1514
  Heterozygotes:                                             685
  Homozygotes:                                               829
Number of alleles:                                             2
Observed heterozygosity:                                       0.4524
Expected heterozygosity:                                       0.4992
Polymorphic information content (PIC):                         0.3745
Average non-exclusion probability (first parent):              0.8755
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3755
Average non-exclusion probability (sib identity):              0.5943
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 13.0324
  Degrees of freedom:                                          1
  P-value:                                                     0.00030839
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0490


**** Locus dDocent_Contig_8275_40 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1459      779      340  0.4870  0.4967
     2     1537      779      379  0.5130  0.5233

Number of individuals typed:                                1498
  Heterozygotes:                                             779
  Homozygotes:                                               719
Number of alleles:                                             2
Observed heterozygosity:                                       0.5200
Expected heterozygosity:                                       0.4998
Polymorphic information content (PIC):                         0.3748
Average non-exclusion probability (first parent):              0.8752
Average non-exclusion probability (second parent):             0.8126
Average non-exclusion probability (parent pair):               0.7189
Average non-exclusion probability (identity):                  0.3752
Average non-exclusion probability (sib identity):              0.5940
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.3283
  Degrees of freedom:                                          1
  P-value:                                                     0.1270
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0200


**** Locus dDocent_Contig_8293_35 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1640      750      445  0.5474  0.5502
     2     1356      750      303  0.4526  0.4549

Number of individuals typed:                                1498
  Heterozygotes:                                             750
  Homozygotes:                                               748
Number of alleles:                                             2
Observed heterozygosity:                                       0.5007
Expected heterozygosity:                                       0.4957
Polymorphic information content (PIC):                         0.3727
Average non-exclusion probability (first parent):              0.8772
Average non-exclusion probability (second parent):             0.8136
Average non-exclusion probability (parent pair):               0.7202
Average non-exclusion probability (identity):                  0.3773
Average non-exclusion probability (sib identity):              0.5966
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1233
  Degrees of freedom:                                          1
  P-value:                                                     0.7255
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0052


**** Locus dDocent_Contig_8365_86 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1345      725      310  0.4448  0.4382
     2     1679      725      477  0.5552  0.5470

Number of individuals typed:                                1512
  Heterozygotes:                                             725
  Homozygotes:                                               787
Number of alleles:                                             2
Observed heterozygosity:                                       0.4795
Expected heterozygosity:                                       0.4941
Polymorphic information content (PIC):                         0.3719
Average non-exclusion probability (first parent):              0.8780
Average non-exclusion probability (second parent):             0.8140
Average non-exclusion probability (parent pair):               0.7207
Average non-exclusion probability (identity):                  0.3781
Average non-exclusion probability (sib identity):              0.5976
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.2269
  Degrees of freedom:                                          1
  P-value:                                                     0.2680
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0148


**** Locus dDocent_Contig_8378_100 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1382      758      312  0.4525  0.4529
     2     1672      758      457  0.5475  0.5480

Number of individuals typed:                                1527
  Heterozygotes:                                             758
  Homozygotes:                                               769
Number of alleles:                                             2
Observed heterozygosity:                                       0.4964
Expected heterozygosity:                                       0.4957
Polymorphic information content (PIC):                         0.3727
Average non-exclusion probability (first parent):              0.8772
Average non-exclusion probability (second parent):             0.8136
Average non-exclusion probability (parent pair):               0.7202
Average non-exclusion probability (identity):                  0.3773
Average non-exclusion probability (sib identity):              0.5966
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0006
  Degrees of freedom:                                          1
  P-value:                                                     0.9811
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0009


**** Locus dDocent_Contig_8436_15 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1728      772      478  0.5791  0.5963
     2     1256      772      242  0.4209  0.4335

Number of individuals typed:                                1492
  Heterozygotes:                                             772
  Homozygotes:                                               720
Number of alleles:                                             2
Observed heterozygosity:                                       0.5174
Expected heterozygosity:                                       0.4877
Polymorphic information content (PIC):                         0.3687
Average non-exclusion probability (first parent):              0.8812
Average non-exclusion probability (second parent):             0.8157
Average non-exclusion probability (parent pair):               0.7227
Average non-exclusion probability (identity):                  0.3815
Average non-exclusion probability (sib identity):              0.6016
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  5.3776
  Degrees of freedom:                                          1
  P-value:                                                     0.0204
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0298


**** Locus dDocent_Contig_8489_24 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1323      733      295  0.4506  0.4525
     2     1613      733      440  0.5494  0.5517

Number of individuals typed:                                1468
  Heterozygotes:                                             733
  Homozygotes:                                               735
Number of alleles:                                             2
Observed heterozygosity:                                       0.4993
Expected heterozygosity:                                       0.4953
Polymorphic information content (PIC):                         0.3725
Average non-exclusion probability (first parent):              0.8774
Average non-exclusion probability (second parent):             0.8137
Average non-exclusion probability (parent pair):               0.7203
Average non-exclusion probability (identity):                  0.3775
Average non-exclusion probability (sib identity):              0.5968
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0742
  Degrees of freedom:                                          1
  P-value:                                                     0.7853
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0042


**** Locus dDocent_Contig_8762_101 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1486      698      394  0.5000  0.4844
     2     1486      698      394  0.5000  0.4844

Number of individuals typed:                                1486
  Heterozygotes:                                             698
  Homozygotes:                                               788
Number of alleles:                                             2
Observed heterozygosity:                                       0.4697
Expected heterozygosity:                                       0.5002
Polymorphic information content (PIC):                         0.3750
Average non-exclusion probability (first parent):              0.8750
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  5.3306
  Degrees of freedom:                                          1
  P-value:                                                     0.0210
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0312


**** Locus dDocent_Contig_8906_54 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1650      742      454  0.5474  0.5457
     2     1364      742      311  0.4526  0.4511

Number of individuals typed:                                1507
  Heterozygotes:                                             742
  Homozygotes:                                               765
Number of alleles:                                             2
Observed heterozygosity:                                       0.4924
Expected heterozygosity:                                       0.4957
Polymorphic information content (PIC):                         0.3727
Average non-exclusion probability (first parent):              0.8772
Average non-exclusion probability (second parent):             0.8136
Average non-exclusion probability (parent pair):               0.7202
Average non-exclusion probability (identity):                  0.3773
Average non-exclusion probability (sib identity):              0.5966
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0481
  Degrees of freedom:                                          1
  P-value:                                                     0.8264
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0032


**** Locus dDocent_Contig_8906_56 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1650      742      454  0.5474  0.5457
     2     1364      742      311  0.4526  0.4511

Number of individuals typed:                                1507
  Heterozygotes:                                             742
  Homozygotes:                                               765
Number of alleles:                                             2
Observed heterozygosity:                                       0.4924
Expected heterozygosity:                                       0.4957
Polymorphic information content (PIC):                         0.3727
Average non-exclusion probability (first parent):              0.8772
Average non-exclusion probability (second parent):             0.8136
Average non-exclusion probability (parent pair):               0.7202
Average non-exclusion probability (identity):                  0.3773
Average non-exclusion probability (sib identity):              0.5966
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0481
  Degrees of freedom:                                          1
  P-value:                                                     0.8264
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0032


**** Locus dDocent_Contig_8927_99 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1750      690      530  0.5810  0.5634
     2     1262      690      286  0.4190  0.4063

Number of individuals typed:                                1506
  Heterozygotes:                                             690
  Homozygotes:                                               816
Number of alleles:                                             2
Observed heterozygosity:                                       0.4582
Expected heterozygosity:                                       0.4870
Polymorphic information content (PIC):                         0.3684
Average non-exclusion probability (first parent):              0.8815
Average non-exclusion probability (second parent):             0.8158
Average non-exclusion probability (parent pair):               0.7229
Average non-exclusion probability (identity):                  0.3818
Average non-exclusion probability (sib identity):              0.6020
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  5.1126
  Degrees of freedom:                                          1
  P-value:                                                     0.0238
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0304


**** Locus dDocent_Contig_8967_140 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1762      728      517  0.6001  0.6100
     2     1174      728      223  0.3999  0.4064

Number of individuals typed:                                1468
  Heterozygotes:                                             728
  Homozygotes:                                               740
Number of alleles:                                             2
Observed heterozygosity:                                       0.4959
Expected heterozygosity:                                       0.4801
Polymorphic information content (PIC):                         0.3648
Average non-exclusion probability (first parent):              0.8848
Average non-exclusion probability (second parent):             0.8176
Average non-exclusion probability (parent pair):               0.7251
Average non-exclusion probability (identity):                  0.3856
Average non-exclusion probability (sib identity):              0.6064
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.4894
  Degrees of freedom:                                          1
  P-value:                                                     0.2223
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0164


**** Locus dDocent_Contig_9137_103 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1682      782      450  0.5518  0.5620
     2     1366      782      292  0.4482  0.4564

Number of individuals typed:                                1524
  Heterozygotes:                                             782
  Homozygotes:                                               742
Number of alleles:                                             2
Observed heterozygosity:                                       0.5131
Expected heterozygosity:                                       0.4948
Polymorphic information content (PIC):                         0.3723
Average non-exclusion probability (first parent):              0.8777
Average non-exclusion probability (second parent):             0.8139
Average non-exclusion probability (parent pair):               0.7204
Average non-exclusion probability (identity):                  0.3777
Average non-exclusion probability (sib identity):              0.5971
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.9830
  Degrees of freedom:                                          1
  P-value:                                                     0.1591
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0184


**** Locus dDocent_Contig_9267_19 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1695      751      472  0.5613  0.5640
     2     1325      751      287  0.4387  0.4409

Number of individuals typed:                                1510
  Heterozygotes:                                             751
  Homozygotes:                                               759
Number of alleles:                                             2
Observed heterozygosity:                                       0.4974
Expected heterozygosity:                                       0.4927
Polymorphic information content (PIC):                         0.3712
Average non-exclusion probability (first parent):              0.8787
Average non-exclusion probability (second parent):             0.8144
Average non-exclusion probability (parent pair):               0.7211
Average non-exclusion probability (identity):                  0.3788
Average non-exclusion probability (sib identity):              0.5985
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1097
  Degrees of freedom:                                          1
  P-value:                                                     0.7405
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0049


**** Locus dDocent_Contig_9267_128 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1440      742      349  0.4768  0.4732
     2     1580      742      419  0.5232  0.5192

Number of individuals typed:                                1510
  Heterozygotes:                                             742
  Homozygotes:                                               768
Number of alleles:                                             2
Observed heterozygosity:                                       0.4914
Expected heterozygosity:                                       0.4991
Polymorphic information content (PIC):                         0.3745
Average non-exclusion probability (first parent):              0.8755
Average non-exclusion probability (second parent):             0.8128
Average non-exclusion probability (parent pair):               0.7191
Average non-exclusion probability (identity):                  0.3755
Average non-exclusion probability (sib identity):              0.5944
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.3149
  Degrees of freedom:                                          1
  P-value:                                                     0.5747
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0076


**** Locus dDocent_Contig_9273_49 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1540      774      383  0.5099  0.5164
     2     1480      774      353  0.4901  0.4963

Number of individuals typed:                                1510
  Heterozygotes:                                             774
  Homozygotes:                                               736
Number of alleles:                                             2
Observed heterozygosity:                                       0.5126
Expected heterozygosity:                                       0.5000
Polymorphic information content (PIC):                         0.3749
Average non-exclusion probability (first parent):              0.8751
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3751
Average non-exclusion probability (sib identity):              0.5939
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.8878
  Degrees of freedom:                                          1
  P-value:                                                     0.3461
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0126


**** Locus dDocent_Contig_9411_105 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1445      771      337  0.4785  0.4839
     2     1575      771      402  0.5215  0.5275

Number of individuals typed:                                1510
  Heterozygotes:                                             771
  Homozygotes:                                               739
Number of alleles:                                             2
Observed heterozygosity:                                       0.5106
Expected heterozygosity:                                       0.4992
Polymorphic information content (PIC):                         0.3745
Average non-exclusion probability (first parent):              0.8755
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3755
Average non-exclusion probability (sib identity):              0.5943
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.7152
  Degrees of freedom:                                          1
  P-value:                                                     0.3977
