Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 1/7/2016 12:41:59 PM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
Number of alleles:                                             2
Observed heterozygosity:                                       0.5083
Expected heterozygosity:                                       0.5002
Polymorphic information content (PIC):                         0.3750
Average non-exclusion probability (first parent):              0.8750
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2083
  Degrees of freedom:                                          1
  P-value:                                                     0.6481
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0083


**** Locus dDocent_Contig_4000_111 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      159      131       14  0.0823  0.0779
     2     1773      131      821  0.9177  0.8683

Number of individuals typed:                                 966
  Heterozygotes:                                             131
  Homozygotes:                                               835
Number of alleles:                                             2
Observed heterozygosity:                                       0.1356
Expected heterozygosity:                                       0.1511
Polymorphic information content (PIC):                         0.1396
Average non-exclusion probability (first parent):              0.9886
Average non-exclusion probability (second parent):             0.9302
Average non-exclusion probability (parent pair):               0.8749
Average non-exclusion probability (identity):                  0.7321
Average non-exclusion probability (sib identity):              0.8575
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  9.0205
  Degrees of freedom:                                          1
  P-value:                                                     0.00267958
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0539


**** Locus dDocent_Contig_4453_28 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      852      428      212  0.4442  0.4218
     2     1066      428      319  0.5558  0.5277

Number of individuals typed:                                 959
  Heterozygotes:                                             428
  Homozygotes:                                               531
Number of alleles:                                             2
Observed heterozygosity:                                       0.4463
Expected heterozygosity:                                       0.4940
Polymorphic information content (PIC):                         0.3719
Average non-exclusion probability (first parent):              0.8781
Average non-exclusion probability (second parent):             0.8141
Average non-exclusion probability (parent pair):               0.7207
Average non-exclusion probability (identity):                  0.3782
Average non-exclusion probability (sib identity):              0.5977
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  8.6705
  Degrees of freedom:                                          1
  P-value:                                                     0.00324509
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0505


**** Locus dDocent_Contig_4453_36 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      234      184       25  0.1220  0.1153
     2     1684      184      750  0.8780  0.8296

Number of individuals typed:                                 959
  Heterozygotes:                                             184
  Homozygotes:                                               775
Number of alleles:                                             2
Observed heterozygosity:                                       0.1919
Expected heterozygosity:                                       0.2143
Polymorphic information content (PIC):                         0.1913
Average non-exclusion probability (first parent):              0.9771
Average non-exclusion probability (second parent):             0.9044
Average non-exclusion probability (parent pair):               0.8358
Average non-exclusion probability (identity):                  0.6404
Average non-exclusion probability (sib identity):              0.8030
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  9.7307
  Degrees of freedom:                                          1
  P-value:                                                     0.00182000
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0551


**** Locus dDocent_Contig_4453_92 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1493      303      595  0.7784  0.7442
     2      425      303       61  0.2216  0.2119

Number of individuals typed:                                 959
  Heterozygotes:                                             303
  Homozygotes:                                               656
Number of alleles:                                             2
Observed heterozygosity:                                       0.3160
Expected heterozygosity:                                       0.3452
Polymorphic information content (PIC):                         0.2855
Average non-exclusion probability (first parent):              0.9405
Average non-exclusion probability (second parent):             0.8573
Average non-exclusion probability (parent pair):               0.7730
Average non-exclusion probability (identity):                  0.4886
Average non-exclusion probability (sib identity):              0.6997
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  6.4756
  Degrees of freedom:                                          1
  P-value:                                                     0.0110
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0439


**** Locus dDocent_Contig_4546_159 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      955      555      200  0.4928  0.5274
     2      620      486       67  0.3199  0.3434
     3      363      291       36  0.1873  0.1854

Number of individuals typed:                                 969
  Heterozygotes:                                             666
  Homozygotes:                                               303
Number of alleles:                                             3
Observed heterozygosity:                                       0.6873
Expected heterozygosity:                                       0.6201
Polymorphic information content (PIC):                         0.5458
Average non-exclusion probability (first parent):              0.8080
Average non-exclusion probability (second parent):             0.6660
Average non-exclusion probability (parent pair):               0.5168
Average non-exclusion probability (identity):                  0.2185
Average non-exclusion probability (sib identity):              0.4948
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                           31.7260
  Degrees of freedom:                                          3
  P-value:                                                     0.00000060
  Significance (with Bonferroni correction):                 ***
Null allele frequency estimate:                               -0.0562


**** Locus dDocent_Contig_4769_163 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      349      335        7  0.1822  0.1967
     2     1567      335      616  0.8178  0.8832

Number of individuals typed:                                 958
  Heterozygotes:                                             335
  Homozygotes:                                               623
Number of alleles:                                             2
Observed heterozygosity:                                       0.3497
Expected heterozygosity:                                       0.2981
Polymorphic information content (PIC):                         0.2536
Average non-exclusion probability (first parent):              0.9556
Average non-exclusion probability (second parent):             0.8732
Average non-exclusion probability (parent pair):               0.7932
Average non-exclusion probability (identity):                  0.5373
Average non-exclusion probability (sib identity):              0.7353
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 27.7800
  Degrees of freedom:                                          1
  P-value:                                                     0.00000014
  Significance (with Bonferroni correction):                 ***
Null allele frequency estimate:                               -0.0799


**** Locus dDocent_Contig_4769_164 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      774      680       47  0.4040  0.4814
     2     1142      680      231  0.5960  0.7102

Number of individuals typed:                                 958
  Heterozygotes:                                             680
  Homozygotes:                                               278
Number of alleles:                                             2
Observed heterozygosity:                                       0.7098
Expected heterozygosity:                                       0.4818
Polymorphic information content (PIC):                         0.3656
Average non-exclusion probability (first parent):              0.8841
Average non-exclusion probability (second parent):             0.8172
Average non-exclusion probability (parent pair):               0.7246
Average non-exclusion probability (identity):                  0.3847
Average non-exclusion probability (sib identity):              0.6054
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                213.2920
  Degrees of freedom:                                          1
  P-value:                                                     0.000E+0000
  Significance (with Bonferroni correction):                 ***
Null allele frequency estimate:                               -0.1916


**** Locus dDocent_Contig_4896_124 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      520      504        8  0.2661  0.3029
     2     1434      504      465  0.7339  0.8352

Number of individuals typed:                                 977
  Heterozygotes:                                             504
  Homozygotes:                                               473
Number of alleles:                                             2
Observed heterozygosity:                                       0.5159
Expected heterozygosity:                                       0.3908
Polymorphic information content (PIC):                         0.3143
Average non-exclusion probability (first parent):              0.9237
Average non-exclusion probability (second parent):             0.8428
Average non-exclusion probability (parent pair):               0.7554
Average non-exclusion probability (identity):                  0.4477
Average non-exclusion probability (sib identity):              0.6666
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 98.9013
  Degrees of freedom:                                          1
  P-value:                                                     2.838E-0023
  Significance (with Bonferroni correction):                 ***
Null allele frequency estimate:                               -0.1381


**** Locus dDocent_Contig_4896_130 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1101      751      175  0.5635  0.6871
     2      853      751       51  0.4365  0.5324

Number of individuals typed:                                 977
  Heterozygotes:                                             751
  Homozygotes:                                               226
Number of alleles:                                             2
Observed heterozygosity:                                       0.7687
Expected heterozygosity:                                       0.4922
Polymorphic information content (PIC):                         0.3709
Average non-exclusion probability (first parent):              0.8790
Average non-exclusion probability (second parent):             0.8145
Average non-exclusion probability (parent pair):               0.7213
Average non-exclusion probability (identity):                  0.3791
Average non-exclusion probability (sib identity):              0.5988
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                306.8883
  Degrees of freedom:                                          1
  P-value:                                                     0.000E+0000
  Significance (with Bonferroni correction):                 ***
Null allele frequency estimate:                               -0.2195


**** Locus dDocent_Contig_6302_76 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1846       98      874  0.9476  0.9542
     2      102       98        2  0.0524  0.0527

Number of individuals typed:                                 974
  Heterozygotes:                                              98
  Homozygotes:                                               876
Number of alleles:                                             2
Observed heterozygosity:                                       0.1006
Expected heterozygosity:                                       0.0993
Polymorphic information content (PIC):                         0.0943
Average non-exclusion probability (first parent):              0.9951
Average non-exclusion probability (second parent):             0.9528
Average non-exclusion probability (parent pair):               0.9123
Average non-exclusion probability (identity):                  0.8163
Average non-exclusion probability (sib identity):              0.9045
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0069


**** Locus dDocent_Contig_6302_85 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1677      223      727  0.8609  0.8415
     2      271      223       24  0.1391  0.1360

Number of individuals typed:                                 974
  Heterozygotes:                                             223
  Homozygotes:                                               751
Number of alleles:                                             2
Observed heterozygosity:                                       0.2290
Expected heterozygosity:                                       0.2397
Polymorphic information content (PIC):                         0.2108
Average non-exclusion probability (first parent):              0.9713
Average non-exclusion probability (second parent):             0.8946
Average non-exclusion probability (parent pair):               0.8219
Average non-exclusion probability (identity):                  0.6070
Average non-exclusion probability (sib identity):              0.7820
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.6326
  Degrees of freedom:                                          1
  P-value:                                                     0.2013
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0226


**** Locus dDocent_Contig_6302_175 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      629      443       93  0.3229  0.3293
     2     1319      443      438  0.6771  0.6904

Number of individuals typed:                                 974
  Heterozygotes:                                             443
  Homozygotes:                                               531
Number of alleles:                                             2
Observed heterozygosity:                                       0.4548
Expected heterozygosity:                                       0.4375
Polymorphic information content (PIC):                         0.3417
Average non-exclusion probability (first parent):              0.9044
Average non-exclusion probability (second parent):             0.8292
Average non-exclusion probability (parent pair):               0.7390
Average non-exclusion probability (identity):                  0.4123
Average non-exclusion probability (sib identity):              0.6344
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.3928
  Degrees of freedom:                                          1
  P-value:                                                     0.2379
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0197


**** Locus dDocent_Contig_6302_180 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1801      135      833  0.9245  0.9214
     2      147      135        6  0.0755  0.0752

Number of individuals typed:                                 974
  Heterozygotes:                                             135
  Homozygotes:                                               839
Number of alleles:                                             2
Observed heterozygosity:                                       0.1386
Expected heterozygosity:                                       0.1396
Polymorphic information content (PIC):                         0.1298
Average non-exclusion probability (first parent):              0.9903
Average non-exclusion probability (second parent):             0.9351
Average non-exclusion probability (parent pair):               0.8828
Average non-exclusion probability (identity):                  0.7501
Average non-exclusion probability (sib identity):              0.8678
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0017
  Degrees of freedom:                                          1
  P-value:                                                     0.9671
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0033


**** Locus dDocent_Contig_6319_31 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1816      122      847  0.9370  0.9574
     2      122      122        0  0.0630  0.0649

Number of individuals typed:                                 969
  Heterozygotes:                                             122
  Homozygotes:                                               847
Number of alleles:                                             2
Observed heterozygosity:                                       0.1259
Expected heterozygosity:                                       0.1180
Polymorphic information content (PIC):                         0.1110
Average non-exclusion probability (first parent):              0.9930
Average non-exclusion probability (second parent):             0.9445
Average non-exclusion probability (parent pair):               0.8982
Average non-exclusion probability (identity):                  0.7849
Average non-exclusion probability (sib identity):              0.8872
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0236


**** Locus dDocent_Contig_6343_173 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1750      150      800  0.9153  0.9206
     2      162      150        6  0.0847  0.0852

Number of individuals typed:                                 956
  Heterozygotes:                                             150
  Homozygotes:                                               806
Number of alleles:                                             2
Observed heterozygosity:                                       0.1569
Expected heterozygosity:                                       0.1552
Polymorphic information content (PIC):                         0.1431
Average non-exclusion probability (first parent):              0.9880
Average non-exclusion probability (second parent):             0.9285
Average non-exclusion probability (parent pair):               0.8722
Average non-exclusion probability (identity):                  0.7259
Average non-exclusion probability (sib identity):              0.8539
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0244
  Degrees of freedom:                                          1
  P-value:                                                     0.8758
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0058


**** Locus dDocent_Contig_6841_37 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1579      383      598  0.8040  0.8881
     2      385      383        1  0.1960  0.2168

Number of individuals typed:                                 982
  Heterozygotes:                                             383
  Homozygotes:                                               599
Number of alleles:                                             2
Observed heterozygosity:                                       0.3900
Expected heterozygosity:                                       0.3154
Polymorphic information content (PIC):                         0.2655
Average non-exclusion probability (first parent):              0.9503
Average non-exclusion probability (second parent):             0.8672
Average non-exclusion probability (parent pair):               0.7855
Average non-exclusion probability (identity):                  0.5186
Average non-exclusion probability (sib identity):              0.7221
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 53.8961
  Degrees of freedom:                                          1
  P-value:                                                     2.204E-0013
  Significance (with Bonferroni correction):                 ***
Null allele frequency estimate:                               -0.1053


**** Locus dDocent_Contig_6841_39 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      191      185        3  0.0973  0.1007
     2     1773      185      794  0.9027  0.9345

Number of individuals typed:                                 982
  Heterozygotes:                                             185
  Homozygotes:                                               797
Number of alleles:                                             2
Observed heterozygosity:                                       0.1884
Expected heterozygosity:                                       0.1757
Polymorphic information content (PIC):                         0.1602
Average non-exclusion probability (first parent):              0.9846
Average non-exclusion probability (second parent):             0.9199
Average non-exclusion probability (parent pair):               0.8589
Average non-exclusion probability (identity):                  0.6951
Average non-exclusion probability (sib identity):              0.8360
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  4.4429
  Degrees of freedom:                                          1
  P-value:                                                     0.0351
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0352


**** Locus dDocent_Contig_6841_40 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1579      383      598  0.8040  0.8881
     2      385      383        1  0.1960  0.2168

Number of individuals typed:                                 982
  Heterozygotes:                                             383
  Homozygotes:                                               599
Number of alleles:                                             2
Observed heterozygosity:                                       0.3900
Expected heterozygosity:                                       0.3154
Polymorphic information content (PIC):                         0.2655
Average non-exclusion probability (first parent):              0.9503
Average non-exclusion probability (second parent):             0.8672
Average non-exclusion probability (parent pair):               0.7855
Average non-exclusion probability (identity):                  0.5186
Average non-exclusion probability (sib identity):              0.7221
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 53.8961
  Degrees of freedom:                                          1
  P-value:                                                     2.204E-0013
  Significance (with Bonferroni correction):                 ***
Null allele frequency estimate:                               -0.1053


**** Locus dDocent_Contig_6841_133 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      635      469       83  0.3233  0.3375
     2     1329      469      430  0.6767  0.7063

Number of individuals typed:                                 982
  Heterozygotes:                                             469
  Homozygotes:                                               513
Number of alleles:                                             2
Observed heterozygosity:                                       0.4776
Expected heterozygosity:                                       0.4378
Polymorphic information content (PIC):                         0.3418
Average non-exclusion probability (first parent):              0.9043
Average non-exclusion probability (second parent):             0.8291
Average non-exclusion probability (parent pair):               0.7389
Average non-exclusion probability (identity):                  0.4121
Average non-exclusion probability (sib identity):              0.6342
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  7.8076
  Degrees of freedom:                                          1
  P-value:                                                     0.00521710
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0437


**** Locus dDocent_Contig_6841_134 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      133      131        1  0.0677  0.0696
     2     1831      131      850  0.9323  0.9578

Number of individuals typed:                                 982
  Heterozygotes:                                             131
  Homozygotes:                                               851
Number of alleles:                                             2
Observed heterozygosity:                                       0.1334
Expected heterozygosity:                                       0.1263
Polymorphic information content (PIC):                         0.1183
Average non-exclusion probability (first parent):              0.9920
Average non-exclusion probability (second parent):             0.9409
Average non-exclusion probability (parent pair):               0.8922
Average non-exclusion probability (identity):                  0.7714
Average non-exclusion probability (sib identity):              0.8797
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0274


**** Locus dDocent_Contig_7072_24 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1243      459      392  0.6381  0.6445
     2      705      459      123  0.3619  0.3656

Number of individuals typed:                                 974
  Heterozygotes:                                             459
  Homozygotes:                                               515
Number of alleles:                                             2
Observed heterozygosity:                                       0.4713
Expected heterozygosity:                                       0.4621
Polymorphic information content (PIC):                         0.3552
Average non-exclusion probability (first parent):              0.8933
Average non-exclusion probability (second parent):             0.8224
Average non-exclusion probability (parent pair):               0.7309
Average non-exclusion probability (identity):                  0.3963
Average non-exclusion probability (sib identity):              0.6181
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.3197
  Degrees of freedom:                                          1
  P-value:                                                     0.5718
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0101


**** Locus dDocent_Contig_7072_193 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      519      373       73  0.2664  0.2637
     2     1429      373      528  0.7336  0.7261

Number of individuals typed:                                 974
  Heterozygotes:                                             373
  Homozygotes:                                               601
Number of alleles:                                             2
Observed heterozygosity:                                       0.3830
Expected heterozygosity:                                       0.3911
Polymorphic information content (PIC):                         0.3145
Average non-exclusion probability (first parent):              0.9236
Average non-exclusion probability (second parent):             0.8428
Average non-exclusion probability (parent pair):               0.7553
Average non-exclusion probability (identity):                  0.4474
Average non-exclusion probability (sib identity):              0.6664
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.3408
  Degrees of freedom:                                          1
  P-value:                                                     0.5594
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0102


**** Locus dDocent_Contig_7372_32 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1826       96      865  0.9471  0.9441
     2      102       96        3  0.0529  0.0527

Number of individuals typed:                                 964
  Heterozygotes:                                              96
  Homozygotes:                                               868
Number of alleles:                                             2
Observed heterozygosity:                                       0.0996
Expected heterozygosity:                                       0.1003
Polymorphic information content (PIC):                         0.0952
Average non-exclusion probability (first parent):              0.9950
Average non-exclusion probability (second parent):             0.9524
Average non-exclusion probability (parent pair):               0.9116
Average non-exclusion probability (identity):                  0.8146
Average non-exclusion probability (sib identity):              0.9036
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0031


**** Locus dDocent_Contig_7372_44 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1527      311      608  0.7920  0.7837
     2      401      311       45  0.2080  0.2058

Number of individuals typed:                                 964
  Heterozygotes:                                             311
  Homozygotes:                                               653
Number of alleles:                                             2
Observed heterozygosity:                                       0.3226
Expected heterozygosity:                                       0.3296
Polymorphic information content (PIC):                         0.2752
Average non-exclusion probability (first parent):              0.9457
Average non-exclusion probability (second parent):             0.8624
Average non-exclusion probability (parent pair):               0.7794
Average non-exclusion probability (identity):                  0.5039
Average non-exclusion probability (sib identity):              0.7112
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.3365
  Degrees of freedom:                                          1
  P-value:                                                     0.5619
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0105


**** Locus dDocent_Contig_7372_64 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      470      366       52  0.2438  0.2473
     2     1458      366      546  0.7562  0.7673

Number of individuals typed:                                 964
  Heterozygotes:                                             366
  Homozygotes:                                               598
Number of alleles:                                             2
Observed heterozygosity:                                       0.3797
Expected heterozygosity:                                       0.3689
Polymorphic information content (PIC):                         0.3007
Average non-exclusion probability (first parent):              0.9320
Average non-exclusion probability (second parent):             0.8496
Average non-exclusion probability (parent pair):               0.7636
Average non-exclusion probability (identity):                  0.4665
Average non-exclusion probability (sib identity):              0.6823
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.7005
  Degrees of freedom:                                          1
  P-value:                                                     0.4026
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0147


**** Locus dDocent_Contig_7372_186 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1687      211      738  0.8750  0.8753
     2      241      211       15  0.1250  0.1250

Number of individuals typed:                                 964
  Heterozygotes:                                             211
  Homozygotes:                                               753
Number of alleles:                                             2
Observed heterozygosity:                                       0.2189
Expected heterozygosity:                                       0.2189
Polymorphic information content (PIC):                         0.1948
Average non-exclusion probability (first parent):              0.9761
Average non-exclusion probability (second parent):             0.9026
Average non-exclusion probability (parent pair):               0.8332
Average non-exclusion probability (identity):                  0.6343
Average non-exclusion probability (sib identity):              0.7992
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0176
  Degrees of freedom:                                          1
  P-value:                                                     0.8945
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0003


**** Locus dDocent_Contig_7705_108 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1805      149      828  0.9228  0.9535
     2      151      149        1  0.0772  0.0798

Number of individuals typed:                                 978
  Heterozygotes:                                             149
  Homozygotes:                                               829
Number of alleles:                                             2
Observed heterozygosity:                                       0.1524
Expected heterozygosity:                                       0.1426
Polymorphic information content (PIC):                         0.1323
Average non-exclusion probability (first parent):              0.9899
Average non-exclusion probability (second parent):             0.9338
Average non-exclusion probability (parent pair):               0.8807
Average non-exclusion probability (identity):                  0.7455
Average non-exclusion probability (sib identity):              0.8651
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.7955
  Degrees of freedom:                                          1
  P-value:                                                     0.0514
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0333


**** Locus dDocent_Contig_7705_114 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1805      149      828  0.9228  0.9535
     2      151      149        1  0.0772  0.0798

Number of individuals typed:                                 978
  Heterozygotes:                                             149
  Homozygotes:                                               829
Number of alleles:                                             2
Observed heterozygosity:                                       0.1524
Expected heterozygosity:                                       0.1426
Polymorphic information content (PIC):                         0.1323
Average non-exclusion probability (first parent):              0.9899
Average non-exclusion probability (second parent):             0.9338
Average non-exclusion probability (parent pair):               0.8807
Average non-exclusion probability (identity):                  0.7455
Average non-exclusion probability (sib identity):              0.8651
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.7955
  Degrees of freedom:                                          1
  P-value:                                                     0.0514
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0333


**** Locus dDocent_Contig_7705_117 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1805      149      828  0.9228  0.9535
     2      151      149        1  0.0772  0.0798

Number of individuals typed:                                 978
  Heterozygotes:                                             149
  Homozygotes:                                               829
Number of alleles:                                             2
Observed heterozygosity:                                       0.1524
Expected heterozygosity:                                       0.1426
Polymorphic information content (PIC):                         0.1323
Average non-exclusion probability (first parent):              0.9899
Average non-exclusion probability (second parent):             0.9338
Average non-exclusion probability (parent pair):               0.8807
Average non-exclusion probability (identity):                  0.7455
Average non-exclusion probability (sib identity):              0.8651
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.7955
  Degrees of freedom:                                          1
  P-value:                                                     0.0514
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0333


**** Locus dDocent_Contig_7811_158 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1780      130      825  0.9213  0.8871
     2      152      130       11  0.0787  0.0757

Number of individuals typed:                                 966
  Heterozygotes:                                             130
  Homozygotes:                                               836
Number of alleles:                                             2
Observed heterozygosity:                                       0.1346
Expected heterozygosity:                                       0.1450
Polymorphic information content (PIC):                         0.1345
Average non-exclusion probability (first parent):              0.9895
Average non-exclusion probability (second parent):             0.9328
Average non-exclusion probability (parent pair):               0.8790
Average non-exclusion probability (identity):                  0.7416
Average non-exclusion probability (sib identity):              0.8629
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  4.1791
  Degrees of freedom:                                          1
  P-value:                                                     0.0409
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0372


**** Locus dDocent_Contig_8543_125 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1765      189      788  0.9014  0.9387
     2      193      189        2  0.0986  0.1026

Number of individuals typed:                                 979
  Heterozygotes:                                             189
  Homozygotes:                                               790
Number of alleles:                                             2
