Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 3/4/2016 3:57:14 PM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
Polymorphic information content (PIC):                         0.3232
Average non-exclusion probability (first parent):              0.9178
Average non-exclusion probability (second parent):             0.8384
Average non-exclusion probability (parent pair):               0.7501
Average non-exclusion probability (identity):                  0.4357
Average non-exclusion probability (sib identity):              0.6562
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 94.4956
  Degrees of freedom:                                          1
  P-value:                                                     2.622E-0022
  Significance (with Bonferroni correction):                 ***
Null allele frequency estimate:                               -0.1454


**** Locus dDocent_Contig_2888_176 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1326      286      520  0.7969  0.8208
     2      338      286       26  0.2031  0.2092

Number of individuals typed:                                 832
  Heterozygotes:                                             286
  Homozygotes:                                               546
Number of alleles:                                             2
Observed heterozygosity:                                       0.3438
Expected heterozygosity:                                       0.3239
Polymorphic information content (PIC):                         0.2713
Average non-exclusion probability (first parent):              0.9476
Average non-exclusion probability (second parent):             0.8643
Average non-exclusion probability (parent pair):               0.7818
Average non-exclusion probability (identity):                  0.5097
Average non-exclusion probability (sib identity):              0.7156
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.8153
  Degrees of freedom:                                          1
  P-value:                                                     0.0934
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0300


**** Locus dDocent_Contig_2888_185 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      762      428      167  0.4579  0.4661
     2      902      428      237  0.5421  0.5517

Number of individuals typed:                                 832
  Heterozygotes:                                             428
  Homozygotes:                                               404
Number of alleles:                                             2
Observed heterozygosity:                                       0.5144
Expected heterozygosity:                                       0.4968
Polymorphic information content (PIC):                         0.3732
Average non-exclusion probability (first parent):              0.8768
Average non-exclusion probability (second parent):             0.8134
Average non-exclusion probability (parent pair):               0.7199
Average non-exclusion probability (identity):                  0.3768
Average non-exclusion probability (sib identity):              0.5960
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.9485
  Degrees of freedom:                                          1
  P-value:                                                     0.3301
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0178


**** Locus dDocent_Contig_2968_191 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      411      299       56  0.2500  0.2462
     2     1233      299      467  0.7500  0.7386

Number of individuals typed:                                 822
  Heterozygotes:                                             299
  Homozygotes:                                               523
Number of alleles:                                             2
Observed heterozygosity:                                       0.3637
Expected heterozygosity:                                       0.3752
Polymorphic information content (PIC):                         0.3047
Average non-exclusion probability (first parent):              0.9297
Average non-exclusion probability (second parent):             0.8477
Average non-exclusion probability (parent pair):               0.7612
Average non-exclusion probability (identity):                  0.4609
Average non-exclusion probability (sib identity):              0.6777
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.6446
  Degrees of freedom:                                          1
  P-value:                                                     0.4221
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0152


**** Locus dDocent_Contig_2993_162 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1162      366      398  0.6958  0.7079
     2      508      366       71  0.3042  0.3095

Number of individuals typed:                                 835
  Heterozygotes:                                             366
  Homozygotes:                                               469
Number of alleles:                                             2
Observed heterozygosity:                                       0.4383
Expected heterozygosity:                                       0.4236
Polymorphic information content (PIC):                         0.3337
Average non-exclusion probability (first parent):              0.9104
Average non-exclusion probability (second parent):             0.8331
Average non-exclusion probability (parent pair):               0.7438
Average non-exclusion probability (identity):                  0.4222
Average non-exclusion probability (sib identity):              0.6439
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.8891
  Degrees of freedom:                                          1
  P-value:                                                     0.3457
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0174


**** Locus dDocent_Contig_2999_156 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      340      272       34  0.2058  0.2066
     2     1312      272      520  0.7942  0.7971

Number of individuals typed:                                 826
  Heterozygotes:                                             272
  Homozygotes:                                               554
Number of alleles:                                             2
Observed heterozygosity:                                       0.3293
Expected heterozygosity:                                       0.3271
Polymorphic information content (PIC):                         0.2735
Average non-exclusion probability (first parent):              0.9466
Average non-exclusion probability (second parent):             0.8633
Average non-exclusion probability (parent pair):               0.7805
Average non-exclusion probability (identity):                  0.5065
Average non-exclusion probability (sib identity):              0.7132
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0114
  Degrees of freedom:                                          1
  P-value:                                                     0.9149
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0036


**** Locus dDocent_Contig_3087_76 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1218      344      437  0.7250  0.7347
     2      462      344       59  0.2750  0.2787

Number of individuals typed:                                 840
  Heterozygotes:                                             344
  Homozygotes:                                               496
Number of alleles:                                             2
Observed heterozygosity:                                       0.4095
Expected heterozygosity:                                       0.3990
Polymorphic information content (PIC):                         0.3192
Average non-exclusion probability (first parent):              0.9205
Average non-exclusion probability (second parent):             0.8404
Average non-exclusion probability (parent pair):               0.7525
Average non-exclusion probability (identity):                  0.4410
Average non-exclusion probability (sib identity):              0.6609
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.4859
  Degrees of freedom:                                          1
  P-value:                                                     0.4858
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0133


**** Locus dDocent_Contig_3087_159 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1126      246      440  0.6702  0.5342
     2      554      246      154  0.3298  0.2628

Number of individuals typed:                                 840
  Heterozygotes:                                             246
  Homozygotes:                                               594
Number of alleles:                                             2
Observed heterozygosity:                                       0.2929
Expected heterozygosity:                                       0.4423
Polymorphic information content (PIC):                         0.3443
Average non-exclusion probability (first parent):              0.9023
Average non-exclusion probability (second parent):             0.8278
Average non-exclusion probability (parent pair):               0.7374
Average non-exclusion probability (identity):                  0.4090
Average non-exclusion probability (sib identity):              0.6312
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 94.8522
  Degrees of freedom:                                          1
  P-value:                                                     2.190E-0022
  Significance (with Bonferroni correction):                 ***
Null allele frequency estimate:                                0.2030


**** Locus dDocent_Contig_3129_67 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1207      319      444  0.7342  0.7321
     2      437      319       59  0.2658  0.2651

Number of individuals typed:                                 822
  Heterozygotes:                                             319
  Homozygotes:                                               503
Number of alleles:                                             2
Observed heterozygosity:                                       0.3881
Expected heterozygosity:                                       0.3906
Polymorphic information content (PIC):                         0.3141
Average non-exclusion probability (first parent):              0.9238
Average non-exclusion probability (second parent):             0.8429
Average non-exclusion probability (parent pair):               0.7555
Average non-exclusion probability (identity):                  0.4479
Average non-exclusion probability (sib identity):              0.6668
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0125
  Degrees of freedom:                                          1
  P-value:                                                     0.9108
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0029


**** Locus dDocent_Contig_3129_119 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1304      260      522  0.7932  0.7787
     2      340      260       40  0.2068  0.2030

Number of individuals typed:                                 822
  Heterozygotes:                                             260
  Homozygotes:                                               562
Number of alleles:                                             2
Observed heterozygosity:                                       0.3163
Expected heterozygosity:                                       0.3283
Polymorphic information content (PIC):                         0.2743
Average non-exclusion probability (first parent):              0.9462
Average non-exclusion probability (second parent):             0.8629
Average non-exclusion probability (parent pair):               0.7800
Average non-exclusion probability (identity):                  0.5053
Average non-exclusion probability (sib identity):              0.7123
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.9196
  Degrees of freedom:                                          1
  P-value:                                                     0.3376
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0183


**** Locus dDocent_Contig_3206_188 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1091      371      360  0.6463  0.6336
     2      597      371      113  0.3537  0.3467

Number of individuals typed:                                 844
  Heterozygotes:                                             371
  Homozygotes:                                               473
Number of alleles:                                             2
Observed heterozygosity:                                       0.4396
Expected heterozygosity:                                       0.4574
Polymorphic information content (PIC):                         0.3527
Average non-exclusion probability (first parent):              0.8955
Average non-exclusion probability (second parent):             0.8237
Average non-exclusion probability (parent pair):               0.7324
Average non-exclusion probability (identity):                  0.3992
Average non-exclusion probability (sib identity):              0.6212
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.1621
  Degrees of freedom:                                          1
  P-value:                                                     0.2810
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0196


**** Locus dDocent_Contig_3300_90 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      951      415      268  0.5688  0.5722
     2      721      415      153  0.4312  0.4338

Number of individuals typed:                                 836
  Heterozygotes:                                             415
  Homozygotes:                                               421
Number of alleles:                                             2
Observed heterozygosity:                                       0.4964
Expected heterozygosity:                                       0.4908
Polymorphic information content (PIC):                         0.3702
Average non-exclusion probability (first parent):              0.8797
Average non-exclusion probability (second parent):             0.8149
Average non-exclusion probability (parent pair):               0.7217
Average non-exclusion probability (identity):                  0.3799
Average non-exclusion probability (sib identity):              0.5997
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0763
  Degrees of freedom:                                          1
  P-value:                                                     0.7824
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0060


**** Locus dDocent_Contig_3454_67 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1069      385      342  0.6487  0.6567
     2      579      385       97  0.3513  0.3557

Number of individuals typed:                                 824
  Heterozygotes:                                             385
  Homozygotes:                                               439
Number of alleles:                                             2
Observed heterozygosity:                                       0.4672
Expected heterozygosity:                                       0.4561
Polymorphic information content (PIC):                         0.3519
Average non-exclusion probability (first parent):              0.8961
Average non-exclusion probability (second parent):             0.8240
Average non-exclusion probability (parent pair):               0.7329
Average non-exclusion probability (identity):                  0.4000
Average non-exclusion probability (sib identity):              0.6221
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.4149
  Degrees of freedom:                                          1
  P-value:                                                     0.5195
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0124


**** Locus dDocent_Contig_3513_45 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      995      401      297  0.6023  0.6063
     2      657      401      128  0.3977  0.4003

Number of individuals typed:                                 826
  Heterozygotes:                                             401
  Homozygotes:                                               425
Number of alleles:                                             2
Observed heterozygosity:                                       0.4855
Expected heterozygosity:                                       0.4794
Polymorphic information content (PIC):                         0.3643
Average non-exclusion probability (first parent):              0.8852
Average non-exclusion probability (second parent):             0.8178
Average non-exclusion probability (parent pair):               0.7254
Average non-exclusion probability (identity):                  0.3861
Average non-exclusion probability (sib identity):              0.6070
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0973
  Degrees of freedom:                                          1
  P-value:                                                     0.7550
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0066


**** Locus dDocent_Contig_3513_144 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1211      311      450  0.7331  0.7189
     2      441      311       65  0.2669  0.2618

Number of individuals typed:                                 826
  Heterozygotes:                                             311
  Homozygotes:                                               515
Number of alleles:                                             2
Observed heterozygosity:                                       0.3765
Expected heterozygosity:                                       0.3916
Polymorphic information content (PIC):                         0.3148
Average non-exclusion probability (first parent):              0.9234
Average non-exclusion probability (second parent):             0.8426
Average non-exclusion probability (parent pair):               0.7551
Average non-exclusion probability (identity):                  0.4470
Average non-exclusion probability (sib identity):              0.6661
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.0770
  Degrees of freedom:                                          1
  P-value:                                                     0.2994
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0194


**** Locus dDocent_Contig_3513_175 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      402      302       50  0.2433  0.2425
     2     1250      302      474  0.7567  0.7539

Number of individuals typed:                                 826
  Heterozygotes:                                             302
  Homozygotes:                                               524
Number of alleles:                                             2
Observed heterozygosity:                                       0.3656
Expected heterozygosity:                                       0.3685
Polymorphic information content (PIC):                         0.3004
Average non-exclusion probability (first parent):              0.9322
Average non-exclusion probability (second parent):             0.8498
Average non-exclusion probability (parent pair):               0.7638
Average non-exclusion probability (identity):                  0.4669
Average non-exclusion probability (sib identity):              0.6826
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0218
  Degrees of freedom:                                          1
  P-value:                                                     0.8825
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0036


**** Locus dDocent_Contig_3525_64 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1005      427      289  0.5933  0.6062
     2      689      427      131  0.4067  0.4156

Number of individuals typed:                                 847
  Heterozygotes:                                             427
  Homozygotes:                                               420
Number of alleles:                                             2
Observed heterozygosity:                                       0.5041
Expected heterozygosity:                                       0.4829
Polymorphic information content (PIC):                         0.3661
Average non-exclusion probability (first parent):              0.8835
Average non-exclusion probability (second parent):             0.8169
Average non-exclusion probability (parent pair):               0.7242
Average non-exclusion probability (identity):                  0.3842
Average non-exclusion probability (sib identity):              0.6047
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.5065
  Degrees of freedom:                                          1
  P-value:                                                     0.2197
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0218


**** Locus dDocent_Contig_3578_40 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      514      354       80  0.3074  0.3066
     2     1158      354      402  0.6926  0.6906

Number of individuals typed:                                 836
  Heterozygotes:                                             354
  Homozygotes:                                               482
Number of alleles:                                             2
Observed heterozygosity:                                       0.4234
Expected heterozygosity:                                       0.4261
Polymorphic information content (PIC):                         0.3352
Average non-exclusion probability (first parent):              0.9093
Average non-exclusion probability (second parent):             0.8324
Average non-exclusion probability (parent pair):               0.7429
Average non-exclusion probability (identity):                  0.4203
Average non-exclusion probability (sib identity):              0.6422
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0136
  Degrees of freedom:                                          1
  P-value:                                                     0.9072
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0028


**** Locus dDocent_Contig_3578_100 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1172      360      406  0.7010  0.7104
     2      500      360       70  0.2990  0.3031

Number of individuals typed:                                 836
  Heterozygotes:                                             360
  Homozygotes:                                               476
Number of alleles:                                             2
Observed heterozygosity:                                       0.4306
Expected heterozygosity:                                       0.4195
Polymorphic information content (PIC):                         0.3314
Average non-exclusion probability (first parent):              0.9121
Average non-exclusion probability (second parent):             0.8343
Average non-exclusion probability (parent pair):               0.7452
Average non-exclusion probability (identity):                  0.4252
Average non-exclusion probability (sib identity):              0.6467
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.4948
  Degrees of freedom:                                          1
  P-value:                                                     0.4818
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0134


**** Locus dDocent_Contig_3714_160 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      766      440      163  0.4620  0.4771
     2      892      440      226  0.5380  0.5556

Number of individuals typed:                                 829
  Heterozygotes:                                             440
  Homozygotes:                                               389
Number of alleles:                                             2
Observed heterozygosity:                                       0.5308
Expected heterozygosity:                                       0.4974
Polymorphic information content (PIC):                         0.3736
Average non-exclusion probability (first parent):              0.8764
Average non-exclusion probability (second parent):             0.8132
Average non-exclusion probability (parent pair):               0.7197
Average non-exclusion probability (identity):                  0.3765
Average non-exclusion probability (sib identity):              0.5956
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.5308
  Degrees of freedom:                                          1
  P-value:                                                     0.0603
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0327


**** Locus dDocent_Contig_3714_180 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      607      407      100  0.3661  0.3764
     2     1051      407      322  0.6339  0.6517

Number of individuals typed:                                 829
  Heterozygotes:                                             407
  Homozygotes:                                               422
Number of alleles:                                             2
Observed heterozygosity:                                       0.4910
Expected heterozygosity:                                       0.4644
Polymorphic information content (PIC):                         0.3564
Average non-exclusion probability (first parent):              0.8923
Average non-exclusion probability (second parent):             0.8218
Average non-exclusion probability (parent pair):               0.7302
Average non-exclusion probability (identity):                  0.3949
Average non-exclusion probability (sib identity):              0.6166
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.5233
  Degrees of freedom:                                          1
  P-value:                                                     0.1122
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0281


**** Locus dDocent_Contig_3777_73 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      638      414      112  0.3825  0.3920
     2     1030      414      308  0.6175  0.6328

Number of individuals typed:                                 834
  Heterozygotes:                                             414
  Homozygotes:                                               420
Number of alleles:                                             2
Observed heterozygosity:                                       0.4964
Expected heterozygosity:                                       0.4727
Polymorphic information content (PIC):                         0.3608
Average non-exclusion probability (first parent):              0.8884
Average non-exclusion probability (second parent):             0.8196
Average non-exclusion probability (parent pair):               0.7275
Average non-exclusion probability (identity):                  0.3900
Average non-exclusion probability (sib identity):              0.6113
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.9467
  Degrees of freedom:                                          1
  P-value:                                                     0.1629
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0248


**** Locus dDocent_Contig_3777_131 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1142      384      379  0.6847  0.7066
     2      526      384       71  0.3153  0.3255

Number of individuals typed:                                 834
  Heterozygotes:                                             384
  Homozygotes:                                               450
Number of alleles:                                             2
Observed heterozygosity:                                       0.4604
Expected heterozygosity:                                       0.4321
Polymorphic information content (PIC):                         0.3386
Average non-exclusion probability (first parent):              0.9068
Average non-exclusion probability (second parent):             0.8307
Average non-exclusion probability (parent pair):               0.7409
Average non-exclusion probability (identity):                  0.4161
Average non-exclusion probability (sib identity):              0.6381
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.3659
  Degrees of freedom:                                          1
  P-value:                                                     0.0666
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0321


**** Locus dDocent_Contig_3873_170 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      666      410      128  0.4031  0.4094
     2      986      410      288  0.5969  0.6061

Number of individuals typed:                                 826
  Heterozygotes:                                             410
  Homozygotes:                                               416
Number of alleles:                                             2
Observed heterozygosity:                                       0.4964
Expected heterozygosity:                                       0.4815
Polymorphic information content (PIC):                         0.3654
Average non-exclusion probability (first parent):              0.8842
Average non-exclusion probability (second parent):             0.8173
Average non-exclusion probability (parent pair):               0.7247
Average non-exclusion probability (identity):                  0.3849
Average non-exclusion probability (sib identity):              0.6056
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.6913
  Degrees of freedom:                                          1
  P-value:                                                     0.4057
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0155


**** Locus dDocent_Contig_4000_21 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1211      327      442  0.7166  0.6992
     2      479      327       76  0.2834  0.2766

Number of individuals typed:                                 845
  Heterozygotes:                                             327
  Homozygotes:                                               518
Number of alleles:                                             2
Observed heterozygosity:                                       0.3870
Expected heterozygosity:                                       0.4064
Polymorphic information content (PIC):                         0.3237
Average non-exclusion probability (first parent):              0.9175
Average non-exclusion probability (second parent):             0.8382
Average non-exclusion probability (parent pair):               0.7498
Average non-exclusion probability (identity):                  0.4351
Average non-exclusion probability (sib identity):              0.6557
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.7563
  Degrees of freedom:                                          1
  P-value:                                                     0.1851
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0242


**** Locus dDocent_Contig_4000_67 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1072      398      337  0.6343  0.6391
     2      618      398      110  0.3657  0.3685

Number of individuals typed:                                 845
  Heterozygotes:                                             398
  Homozygotes:                                               447
Number of alleles:                                             2
Observed heterozygosity:                                       0.4710
Expected heterozygosity:                                       0.4642
Polymorphic information content (PIC):                         0.3563
Average non-exclusion probability (first parent):              0.8924
Average non-exclusion probability (second parent):             0.8218
Average non-exclusion probability (parent pair):               0.7302
Average non-exclusion probability (identity):                  0.3950
Average non-exclusion probability (sib identity):              0.6168
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1373
  Degrees of freedom:                                          1
  P-value:                                                     0.7110
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0076


**** Locus dDocent_Contig_4000_96 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      827      417      205  0.4893  0.4863
     2      863      417      223  0.5107  0.5074

Number of individuals typed:                                 845
  Heterozygotes:                                             417
  Homozygotes:                                               428
Number of alleles:                                             2
Observed heterozygosity:                                       0.4935
Expected heterozygosity:                                       0.5001
Polymorphic information content (PIC):                         0.3749
Average non-exclusion probability (first parent):              0.8751
Average non-exclusion probability (second parent):             0.8126
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3751
Average non-exclusion probability (sib identity):              0.5939
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1098
  Degrees of freedom:                                          1
  P-value:                                                     0.7403
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0063


**** Locus dDocent_Contig_4092_155 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      453      301       76  0.2719  0.2595
     2     1213      301      456  0.7281  0.6948

Number of individuals typed:                                 833
  Heterozygotes:                                             301
  Homozygotes:                                               532
Number of alleles:                                             2
Observed heterozygosity:                                       0.3613
Expected heterozygosity:                                       0.3962
Polymorphic information content (PIC):                         0.3176
Average non-exclusion probability (first parent):              0.9216
Average non-exclusion probability (second parent):             0.8412
Average non-exclusion probability (parent pair):               0.7535
Average non-exclusion probability (identity):                  0.4433
Average non-exclusion probability (sib identity):              0.6628
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  6.1029
  Degrees of freedom:                                          1
  P-value:                                                     0.0135
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0457


**** Locus dDocent_Contig_4186_181 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      389      309       40  0.2360  0.2406
     2     1259      309      475  0.7640  0.7789

Number of individuals typed:                                 824
  Heterozygotes:                                             309
  Homozygotes:                                               515
Number of alleles:                                             2
Observed heterozygosity:                                       0.3750
Expected heterozygosity:                                       0.3609
Polymorphic information content (PIC):                         0.2956
Average non-exclusion probability (first parent):              0.9350
Average non-exclusion probability (second parent):             0.8522
Average non-exclusion probability (parent pair):               0.7668
Average non-exclusion probability (identity):                  0.4738
Average non-exclusion probability (sib identity):              0.6881
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.0940
  Degrees of freedom:                                          1
  P-value:                                                     0.2956
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0195


**** Locus dDocent_Contig_4224_100 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1254      330      462  0.7509  0.7715
     2      416      330       43  0.2491  0.2559

Number of individuals typed:                                 835
  Heterozygotes:                                             330
  Homozygotes:                                               505
Number of alleles:                                             2
Observed heterozygosity:                                       0.3952
Expected heterozygosity:                                       0.3743
Polymorphic information content (PIC):                         0.3041
Average non-exclusion probability (first parent):              0.9300
Average non-exclusion probability (second parent):             0.8479
Average non-exclusion probability (parent pair):               0.7616
Average non-exclusion probability (identity):                  0.4617
Average non-exclusion probability (sib identity):              0.6784
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.3679
  Degrees of freedom:                                          1
  P-value:                                                     0.1238
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0274


**** Locus dDocent_Contig_4224_158 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1139      373      383  0.6820  0.6921
     2      531      373       79  0.3180  0.3227

Number of individuals typed:                                 835
  Heterozygotes:                                             373
  Homozygotes:                                               462
Number of alleles:                                             2
Observed heterozygosity:                                       0.4467
Expected heterozygosity:                                       0.4340
Polymorphic information content (PIC):                         0.3397
Average non-exclusion probability (first parent):              0.9059
Average non-exclusion probability (second parent):             0.8302
Average non-exclusion probability (parent pair):               0.7402
Average non-exclusion probability (identity):                  0.4147
Average non-exclusion probability (sib identity):              0.6368
