Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 1/25/2016 12:04:50 PM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
dDocent_Contig_90521_68    2      955  0.121  0.118  0.111  0.993  0.945  0.898  0.785  0.887   ND  -0.0155
dDocent_Contig_90851_98    2      951  0.138  0.137  0.128  0.991  0.936  0.884  0.754  0.870   NS  -0.0017
dDocent_Contig_90851_117    2      950  0.489  0.460  0.354  0.895  0.823  0.732  0.398  0.620   NS  -0.0318
dDocent_Contig_91366_80    2      957  0.345  0.327  0.274  0.947  0.863  0.780  0.506  0.713   NS  -0.0266
dDocent_Contig_91366_176    2      979  0.200  0.187  0.169  0.983  0.915  0.852  0.679  0.826   NS  -0.0350
dDocent_Contig_91524_70    2      955  0.195  0.194  0.175  0.981  0.912  0.848  0.668  0.820   NS  -0.0018
dDocent_Contig_91524_117    2      955  0.140  0.143  0.133  0.990  0.934  0.880  0.745  0.865   NS   0.0094
dDocent_Contig_92214_145    2      942  0.261  0.279  0.240  0.961  0.880  0.802  0.559  0.750   NS   0.0334
dDocent_Contig_92214_149    2      942  0.135  0.142  0.132  0.990  0.934  0.881  0.746  0.865   NS   0.0262
dDocent_Contig_92261_41    2      946  0.148  0.157  0.144  0.988  0.928  0.871  0.724  0.853   NS   0.0282
dDocent_Contig_92356_25    2      942  0.549  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0467
dDocent_Contig_92356_110    2      942  0.106  0.106  0.101  0.994  0.950  0.907  0.805  0.898   ND   0.0002
dDocent_Contig_92706_173    2      968  0.113  0.115  0.109  0.993  0.946  0.900  0.789  0.890   ND   0.0122
dDocent_Contig_92786_130    2      955  0.773  0.494  0.372  0.878  0.814  0.721  0.378  0.598  ***  -0.2208
dDocent_Contig_92786_132    2      955  0.353  0.291  0.248  0.958  0.876  0.797  0.545  0.741  ***  -0.0946
dDocent_Contig_92915_168    2      939  0.328  0.313  0.264  0.951  0.868  0.787  0.521  0.724   NS  -0.0242
dDocent_Contig_93261_99    2      945  0.265  0.250  0.218  0.969  0.891  0.817  0.594  0.774   NS  -0.0295
dDocent_Contig_93261_117    2      945  0.111  0.109  0.103  0.994  0.949  0.905  0.800  0.896   ND  -0.0110
dDocent_Contig_93261_130    2      945  0.298  0.277  0.239  0.962  0.881  0.803  0.561  0.752   NS  -0.0371
dDocent_Contig_93261_186    2      945  0.254  0.237  0.209  0.972  0.895  0.823  0.610  0.784   NS  -0.0340
dDocent_Contig_93261_192    2      945  0.254  0.237  0.209  0.972  0.895  0.823  0.610  0.784   NS  -0.0340
dDocent_Contig_93397_201    2      948  0.553  0.456  0.352  0.896  0.824  0.733  0.400  0.622  ***  -0.0962
dDocent_Contig_93397_206    2      948  0.646  0.453  0.350  0.898  0.825  0.734  0.402  0.624  ***  -0.1758
dDocent_Contig_93533_167    2      941  0.106  0.108  0.102  0.994  0.949  0.905  0.801  0.896   ND   0.0089
dDocent_Contig_93682_192    2      950  0.207  0.202  0.182  0.980  0.909  0.843  0.657  0.813   NS  -0.0123
dDocent_Contig_94187_126    2      949  0.398  0.385  0.311  0.926  0.845  0.757  0.452  0.671   NS  -0.0169
dDocent_Contig_94187_188    2      949  0.400  0.385  0.311  0.926  0.845  0.757  0.452  0.671   NS  -0.0196
dDocent_Contig_94187_193    2      949  0.391  0.382  0.309  0.927  0.846  0.759  0.455  0.673   NS  -0.0122
dDocent_Contig_94187_202    2      947  0.392  0.382  0.309  0.927  0.845  0.759  0.455  0.673   NS  -0.0126
dDocent_Contig_95068_189    2      963  0.207  0.208  0.186  0.978  0.907  0.839  0.649  0.808   NS   0.0031
dDocent_Contig_95592_67    2      942  0.098  0.108  0.102  0.994  0.949  0.906  0.801  0.896   ND   0.0506
dDocent_Contig_95592_72    2      942  0.098  0.108  0.102  0.994  0.949  0.906  0.801  0.896   ND   0.0506
dDocent_Contig_95592_174    2      942  0.452  0.455  0.352  0.896  0.824  0.733  0.400  0.623   NS   0.0033
dDocent_Contig_95832_98    2      950  0.365  0.379  0.307  0.928  0.846  0.760  0.457  0.675   NS   0.0187
dDocent_Contig_95832_126    2      950  0.411  0.413  0.328  0.915  0.836  0.747  0.430  0.651   NS   0.0032
dDocent_Contig_95832_154    2      950  0.476  0.469  0.359  0.890  0.821  0.729  0.392  0.614   NS  -0.0076
dDocent_Contig_95832_155    2      950  0.476  0.469  0.359  0.890  0.821  0.729  0.392  0.614   NS  -0.0076
dDocent_Contig_95891_22    2      959  0.140  0.150  0.138  0.989  0.931  0.876  0.735  0.859   NS   0.0336
dDocent_Contig_96069_85    2      966  0.205  0.199  0.179  0.980  0.911  0.845  0.662  0.816   NS  -0.0158
dDocent_Contig_96069_136    2      966  0.499  0.478  0.364  0.886  0.818  0.726  0.387  0.608   NS  -0.0213
dDocent_Contig_96163_87    2      942  0.116  0.117  0.110  0.993  0.945  0.899  0.787  0.889   ND   0.0034
dDocent_Contig_96301_30    2      940  0.149  0.149  0.138  0.989  0.931  0.877  0.736  0.860   NS  -0.0010
dDocent_Contig_96301_59    2      940  0.372  0.379  0.307  0.928  0.846  0.760  0.457  0.675   NS   0.0092
dDocent_Contig_96301_99    2      940  0.465  0.470  0.359  0.890  0.820  0.728  0.392  0.613   NS   0.0047
dDocent_Contig_96301_120    2      940  0.183  0.182  0.165  0.983  0.917  0.855  0.686  0.831   NS  -0.0035
dDocent_Contig_96339_112    2      944  0.125  0.125  0.117  0.992  0.942  0.893  0.774  0.881   ND  -0.0017
dDocent_Contig_96339_119    2      944  0.124  0.122  0.114  0.993  0.943  0.895  0.779  0.884   ND  -0.0087
dDocent_Contig_96339_140    2      944  0.120  0.127  0.119  0.992  0.940  0.891  0.770  0.879   ND   0.0308
dDocent_Contig_96339_173    2      944  0.128  0.127  0.119  0.992  0.940  0.891  0.770  0.879   ND  -0.0034
dDocent_Contig_96339_174    2      944  0.132  0.129  0.121  0.992  0.940  0.890  0.767  0.877   ND  -0.0125
dDocent_Contig_96552_5    2      962  0.527  0.493  0.371  0.879  0.814  0.721  0.379  0.598   NS  -0.0335
dDocent_Contig_96822_40    2      978  0.288  0.294  0.251  0.957  0.875  0.795  0.542  0.739   NS   0.0094
dDocent_Contig_96822_41    2      978  0.411  0.397  0.318  0.921  0.841  0.753  0.442  0.662   NS  -0.0174
dDocent_Contig_96822_187    2      978  0.517  0.489  0.369  0.881  0.815  0.722  0.381  0.601   NS  -0.0287
dDocent_Contig_97167_123    2      955  0.139  0.137  0.127  0.991  0.936  0.885  0.755  0.870   NS  -0.0091
dDocent_Contig_97467_198    2      942  0.110  0.108  0.102  0.994  0.949  0.906  0.801  0.896   ND  -0.0106
dDocent_Contig_97505_10    2      951  0.143  0.151  0.139  0.989  0.930  0.875  0.733  0.858   NS   0.0258
dDocent_Contig_97505_12    2      951  0.353  0.345  0.286  0.940  0.857  0.773  0.488  0.699   NS  -0.0115
dDocent_Contig_97505_25    2      951  0.146  0.152  0.140  0.989  0.930  0.875  0.731  0.857   NS   0.0178
dDocent_Contig_97505_149    2      952  0.487  0.493  0.372  0.878  0.814  0.721  0.379  0.598   NS   0.0058
dDocent_Contig_97631_34    2      941  0.149  0.161  0.148  0.987  0.926  0.868  0.717  0.849   NS   0.0390
dDocent_Contig_97631_91    2      941  0.440  0.451  0.349  0.898  0.825  0.734  0.403  0.625   NS   0.0122
dDocent_Contig_97631_151    2      941  0.189  0.185  0.168  0.983  0.916  0.853  0.681  0.828   NS  -0.0114
dDocent_Contig_97631_172    2      941  0.247  0.244  0.214  0.970  0.893  0.819  0.601  0.778   NS  -0.0047
dDocent_Contig_98185_37    2      943  0.173  0.179  0.163  0.984  0.919  0.857  0.691  0.833   NS   0.0165
dDocent_Contig_98185_99    2      943  0.326  0.321  0.270  0.948  0.865  0.783  0.512  0.718   NS  -0.0068
dDocent_Contig_98185_200    2      941  0.192  0.202  0.182  0.980  0.909  0.843  0.657  0.813   NS   0.0254
dDocent_Contig_98270_14    2      945  0.241  0.263  0.228  0.965  0.886  0.810  0.578  0.763   NS   0.0426
dDocent_Contig_98270_99    2      945  0.221  0.223  0.198  0.975  0.901  0.831  0.629  0.796   NS   0.0030
dDocent_Contig_98270_120    2      945  0.167  0.171  0.156  0.985  0.922  0.862  0.702  0.840   NS   0.0101
dDocent_Contig_98496_187    2      953  0.158  0.162  0.149  0.987  0.926  0.868  0.716  0.848   NS   0.0099
dDocent_Contig_98496_193    2      953  0.525  0.490  0.370  0.880  0.815  0.722  0.380  0.600   NS  -0.0342
dDocent_Contig_98535_11    2      967  0.287  0.283  0.243  0.960  0.879  0.800  0.554  0.747   NS  -0.0078
dDocent_Contig_98535_180    2      967  0.139  0.140  0.130  0.990  0.935  0.883  0.750  0.868   NS   0.0036
dDocent_Contig_98739_168    2      943  0.410  0.398  0.319  0.921  0.841  0.753  0.442  0.661   NS  -0.0154
dDocent_Contig_99039_11    2      945  0.507  0.481  0.365  0.884  0.817  0.725  0.385  0.606   NS  -0.0266
dDocent_Contig_99039_15    2      945  0.507  0.481  0.365  0.884  0.817  0.725  0.385  0.606   NS  -0.0266
dDocent_Contig_99039_20    2      945  0.514  0.482  0.366  0.884  0.817  0.725  0.385  0.605   NS  -0.0328
dDocent_Contig_99039_38    2      945  0.266  0.244  0.214  0.970  0.893  0.819  0.601  0.778   NS  -0.0421
dDocent_Contig_99039_97    2      945  0.179  0.182  0.165  0.983  0.917  0.855  0.686  0.831   NS   0.0079
dDocent_Contig_99039_137    2      944  0.506  0.496  0.373  0.877  0.814  0.720  0.377  0.597   NS  -0.0109
dDocent_Contig_99039_145    2      944  0.508  0.496  0.373  0.877  0.814  0.720  0.377  0.597   NS  -0.0130
dDocent_Contig_99039_150    2      944  0.508  0.496  0.373  0.877  0.814  0.720  0.377  0.597   NS  -0.0130
dDocent_Contig_99039_191    2      944  0.508  0.496  0.373  0.877  0.814  0.720  0.377  0.596   NS  -0.0126
dDocent_Contig_99149_172    2      939  0.126  0.127  0.119  0.992  0.941  0.892  0.770  0.879   ND   0.0054
dDocent_Contig_99316_155    2      972  0.280  0.271  0.234  0.963  0.883  0.806  0.568  0.757   NS  -0.0163
dDocent_Contig_99702_84    2      954  0.473  0.460  0.354  0.894  0.823  0.731  0.397  0.619   NS  -0.0134
dDocent_Contig_99813_13    2      941  0.107  0.107  0.101  0.994  0.949  0.906  0.803  0.897   ND  -0.0004
dDocent_Contig_100237_40    2      942  0.094  0.100  0.095  0.995  0.953  0.912  0.816  0.904   ND   0.0262
dDocent_Contig_100237_103    2      942  0.213  0.214  0.191  0.977  0.905  0.836  0.641  0.804   NS   0.0004
dDocent_Contig_100237_112    2      942  0.301  0.295  0.251  0.957  0.874  0.795  0.541  0.738   NS  -0.0118
dDocent_Contig_100570_196    2      950  0.196  0.195  0.176  0.981  0.912  0.847  0.667  0.819   NS  -0.0021
dDocent_Contig_100930_82    2      967  0.294  0.269  0.233  0.964  0.884  0.807  0.570  0.758   NS  -0.0435
dDocent_Contig_100930_99    2      967  0.290  0.267  0.231  0.965  0.885  0.808  0.574  0.760   NS  -0.0417
dDocent_Contig_100930_106    2      967  0.297  0.270  0.233  0.964  0.883  0.806  0.569  0.757   NS  -0.0475
dDocent_Contig_100930_136    2      967  0.290  0.265  0.230  0.965  0.885  0.809  0.575  0.761   NS  -0.0444
dDocent_Contig_100930_200    2      967  0.280  0.264  0.229  0.965  0.885  0.809  0.576  0.762   NS  -0.0294
dDocent_Contig_101567_180    2      955  0.206  0.206  0.185  0.979  0.908  0.840  0.651  0.810   NS  -0.0001
dDocent_Contig_101691_124    2      950  0.256  0.265  0.230  0.965  0.885  0.809  0.575  0.761   NS   0.0181
dDocent_Contig_101691_135    2      950  0.463  0.472  0.360  0.889  0.820  0.728  0.390  0.612   NS   0.0091
dDocent_Contig_101746_19    2      940  0.097  0.100  0.095  0.995  0.953  0.912  0.815  0.904   ND   0.0151
dDocent_Contig_101746_123    2      940  0.109  0.110  0.104  0.994  0.948  0.904  0.798  0.894   ND   0.0076
dDocent_Contig_101820_105    2      957  0.355  0.334  0.278  0.944  0.861  0.777  0.499  0.708   NS  -0.0305
dDocent_Contig_101896_184    2      945  0.159  0.157  0.144  0.988  0.928  0.871  0.723  0.852   NS  -0.0063
dDocent_Contig_101900_37    2      942  0.330  0.313  0.264  0.951  0.868  0.787  0.522  0.724   NS  -0.0276
dDocent_Contig_101900_65    2      942  0.168  0.166  0.152  0.986  0.924  0.865  0.709  0.844   NS  -0.0054
dDocent_Contig_101900_194    2      942  0.100  0.101  0.095  0.995  0.952  0.911  0.814  0.903   ND   0.0037
dDocent_Contig_102059_68    2      939  0.098  0.099  0.094  0.995  0.953  0.913  0.817  0.905   ND   0.0048
dDocent_Contig_102116_14    2      956  0.188  0.192  0.174  0.982  0.913  0.849  0.671  0.822   NS   0.0105
dDocent_Contig_102116_130    2      956  0.400  0.381  0.309  0.927  0.846  0.759  0.456  0.673   NS  -0.0235
dDocent_Contig_102443_65    2      949  0.492  0.452  0.349  0.898  0.825  0.734  0.403  0.625   NS  -0.0432
dDocent_Contig_102443_79    2      949  0.120  0.120  0.113  0.993  0.943  0.896  0.781  0.885   ND   0.0007
dDocent_Contig_102460_10    2      941  0.146  0.140  0.131  0.990  0.935  0.882  0.749  0.867   NS  -0.0181
dDocent_Contig_102575_90    2      958  0.152  0.144  0.134  0.990  0.933  0.879  0.743  0.863   NS  -0.0272
dDocent_Contig_102652_52    2      948  0.184  0.174  0.158  0.985  0.921  0.860  0.698  0.838   NS  -0.0280
dDocent_Contig_102780_166    2      955  0.164  0.165  0.151  0.986  0.924  0.866  0.711  0.845   NS   0.0011
dDocent_Contig_102780_177    2      955  0.230  0.226  0.200  0.974  0.900  0.829  0.625  0.793   NS  -0.0096
dDocent_Contig_102932_57    2      943  0.118  0.116  0.110  0.993  0.945  0.899  0.788  0.889   ND  -0.0057
dDocent_Contig_102932_65    2      943  0.269  0.269  0.233  0.964  0.884  0.807  0.571  0.758   NS  -0.0007
dDocent_Contig_102932_87    2      943  0.110  0.112  0.105  0.994  0.947  0.903  0.795  0.893   ND   0.0064
dDocent_Contig_102932_92    2      943  0.118  0.115  0.108  0.993  0.946  0.901  0.791  0.890   ND  -0.0138
dDocent_Contig_102932_93    2      943  0.277  0.257  0.224  0.967  0.888  0.813  0.586  0.768   NS  -0.0379
dDocent_Contig_102932_130    2      943  0.180  0.174  0.159  0.985  0.920  0.860  0.697  0.837   NS  -0.0166
dDocent_Contig_102932_136    2      943  0.193  0.191  0.173  0.982  0.914  0.849  0.672  0.822   NS  -0.0045
dDocent_Contig_103300_44    2      941  0.253  0.240  0.211  0.971  0.895  0.822  0.607  0.782   NS  -0.0269
dDocent_Contig_103300_54    2      941  0.199  0.201  0.181  0.980  0.910  0.844  0.659  0.814   NS   0.0050
dDocent_Contig_103300_80    2      941  0.524  0.484  0.367  0.883  0.817  0.724  0.384  0.604   NS  -0.0403
dDocent_Contig_103775_160    2      943  0.232  0.234  0.207  0.973  0.897  0.825  0.614  0.787   NS   0.0035
dDocent_Contig_103775_187    2      942  0.459  0.493  0.371  0.879  0.814  0.721  0.379  0.598   NS   0.0361
dDocent_Contig_103838_95    2      946  0.355  0.367  0.300  0.933  0.850  0.764  0.468  0.684   NS   0.0163
dDocent_Contig_104041_47    2      962  0.529  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0304
dDocent_Contig_104041_91    2      962  0.239  0.232  0.205  0.973  0.897  0.826  0.616  0.788   NS  -0.0145
dDocent_Contig_104041_108    2      962  0.531  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0305
dDocent_Contig_104041_133    2      962  0.327  0.301  0.256  0.955  0.872  0.792  0.534  0.733   NS  -0.0422
dDocent_Contig_104457_195    2      964  0.128  0.120  0.112  0.993  0.944  0.897  0.782  0.886   ND  -0.0241
dDocent_Contig_104761_98    2      958  0.208  0.212  0.190  0.978  0.905  0.837  0.643  0.805   NS   0.0103
dDocent_Contig_104805_194    2      969  0.104  0.099  0.094  0.995  0.953  0.913  0.817  0.905   ND  -0.0176
dDocent_Contig_105125_17    2      944  0.482  0.448  0.348  0.900  0.826  0.736  0.405  0.627   NS  -0.0368
dDocent_Contig_105125_51    2      944  0.363  0.365  0.298  0.933  0.851  0.765  0.470  0.685   NS   0.0019
dDocent_Contig_105382_127    2      962  0.188  0.192  0.174  0.982  0.913  0.849  0.671  0.822   NS   0.0102
dDocent_Contig_105810_51    2      957  0.279  0.259  0.226  0.966  0.887  0.812  0.582  0.766   NS  -0.0366
dDocent_Contig_105810_77    2      957  0.107  0.103  0.097  0.995  0.951  0.910  0.810  0.901   ND  -0.0182
dDocent_Contig_105842_150    2      943  0.203  0.221  0.197  0.976  0.902  0.832  0.631  0.797   NS   0.0443
dDocent_Contig_105842_160    2      943  0.203  0.217  0.193  0.977  0.903  0.834  0.637  0.801   NS   0.0334
dDocent_Contig_105842_182    2      943  0.136  0.141  0.131  0.990  0.934  0.882  0.748  0.866   NS   0.0192
dDocent_Contig_105842_197    2      942  0.137  0.142  0.132  0.990  0.934  0.881  0.746  0.865   NS   0.0184
dDocent_Contig_106023_143    2      946  0.247  0.267  0.231  0.964  0.884  0.808  0.573  0.760   NS   0.0379
dDocent_Contig_106424_180    2      942  0.539  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0392
dDocent_Contig_106671_22    2      940  0.090  0.094  0.090  0.996  0.955  0.916  0.825  0.909   ND   0.0196
dDocent_Contig_106671_36    2      940  0.099  0.100  0.095  0.995  0.953  0.912  0.815  0.904   ND   0.0042
dDocent_Contig_106817_41    2      940  0.312  0.316  0.266  0.950  0.867  0.785  0.518  0.722   NS   0.0061
dDocent_Contig_106817_48    2      940  0.315  0.318  0.267  0.950  0.866  0.785  0.516  0.720   NS   0.0040
dDocent_Contig_106817_73    2      940  0.315  0.318  0.267  0.950  0.866  0.785  0.516  0.720   NS   0.0040
dDocent_Contig_106817_102    2      940  0.309  0.315  0.265  0.950  0.867  0.786  0.519  0.722   NS   0.0102
dDocent_Contig_106817_121    2      940  0.174  0.173  0.158  0.985  0.921  0.860  0.699  0.838   NS  -0.0038
dDocent_Contig_106817_142    2      940  0.313  0.318  0.267  0.950  0.866  0.785  0.516  0.720   NS   0.0074
dDocent_Contig_107315_27    2      942  0.506  0.488  0.369  0.881  0.815  0.722  0.381  0.601   NS  -0.0183
dDocent_Contig_107315_57    2      942  0.100  0.097  0.092  0.995  0.954  0.914  0.821  0.907   ND  -0.0156
dDocent_Contig_107419_28    2      944  0.195  0.198  0.178  0.980  0.911  0.845  0.663  0.817   NS   0.0071
dDocent_Contig_107419_67    2      944  0.128  0.129  0.121  0.992  0.940  0.890  0.767  0.877   ND   0.0037
dDocent_Contig_107419_141    2      944  0.127  0.128  0.120  0.992  0.940  0.891  0.768  0.878   ND   0.0044
dDocent_Contig_107419_184    2      944  0.127  0.130  0.122  0.992  0.939  0.889  0.765  0.876   ND   0.0114
dDocent_Contig_107419_185    2      944  0.127  0.130  0.122  0.992  0.939  0.889  0.765  0.876   ND   0.0114
dDocent_Contig_107478_46    2      951  0.331  0.318  0.267  0.949  0.866  0.784  0.516  0.720   NS  -0.0206
dDocent_Contig_107478_144    2      951  0.399  0.389  0.313  0.924  0.843  0.756  0.449  0.668   NS  -0.0120
dDocent_Contig_107529_24    2      951  0.516  0.478  0.364  0.886  0.818  0.726  0.387  0.608   NS  -0.0386
dDocent_Contig_107529_101    2      951  0.170  0.170  0.155  0.986  0.922  0.863  0.704  0.841   NS  -0.0020
dDocent_Contig_107529_206    2      947  0.140  0.152  0.140  0.988  0.930  0.874  0.731  0.857   NS   0.0397
dDocent_Contig_107644_167    2      947  0.288  0.277  0.239  0.962  0.881  0.803  0.561  0.752   NS  -0.0194
dDocent_Contig_107985_36    2      965  0.447  0.439  0.342  0.904  0.829  0.739  0.411  0.633   NS  -0.0090
dDocent_Contig_107985_45    2      965  0.448  0.435  0.340  0.906  0.830  0.740  0.414  0.636   NS  -0.0148
dDocent_Contig_107985_96    2      965  0.431  0.431  0.338  0.907  0.831  0.741  0.417  0.639   NS  -0.0003
dDocent_Contig_108108_45    2      940  0.446  0.455  0.351  0.897  0.824  0.733  0.401  0.623   NS   0.0099
dDocent_Contig_108108_96    2      940  0.113  0.116  0.109  0.993  0.945  0.900  0.789  0.889   ND   0.0132
dDocent_Contig_108783_63    2      954  0.127  0.128  0.120  0.992  0.940  0.891  0.769  0.878   ND   0.0041
dDocent_Contig_108783_72    2      954  0.157  0.161  0.148  0.987  0.926  0.869  0.717  0.849   NS   0.0106
dDocent_Contig_108783_93    2      954  0.318  0.303  0.257  0.954  0.871  0.791  0.532  0.732   NS  -0.0237
dDocent_Contig_108862_34    2      962  0.100  0.097  0.092  0.995  0.954  0.914  0.821  0.907   ND  -0.0158
dDocent_Contig_109389_160    2      938  0.100  0.097  0.092  0.995  0.954  0.914  0.820  0.906   ND  -0.0157
dDocent_Contig_109566_7    2      952  0.220  0.226  0.200  0.975  0.900  0.829  0.625  0.793   NS   0.0141
dDocent_Contig_109566_42    2      951  0.485  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0140
dDocent_Contig_112335_9    2      941  0.421  0.446  0.347  0.901  0.827  0.736  0.406  0.629   NS   0.0291
dDocent_Contig_112392_106    2      950  0.112  0.109  0.103  0.994  0.948  0.905  0.800  0.895   ND  -0.0113
dDocent_Contig_112533_184    2      968  0.281  0.258  0.224  0.967  0.888  0.813  0.584  0.767   NS  -0.0434
dDocent_Contig_112713_138    2      942  0.235  0.231  0.204  0.973  0.898  0.826  0.618  0.789   NS  -0.0078
dDocent_Contig_112785_32    2      954  0.195  0.188  0.170  0.982  0.915  0.851  0.677  0.826   NS  -0.0191
dDocent_Contig_112785_66    2      954  0.195  0.188  0.170  0.982  0.915  0.851  0.677  0.826   NS  -0.0191
dDocent_Contig_112804_45    2      972  0.392  0.378  0.306  0.929  0.847  0.760  0.459  0.676   NS  -0.0187
dDocent_Contig_112804_47    2      972  0.463  0.467  0.358  0.891  0.821  0.729  0.393  0.615   NS   0.0043
dDocent_Contig_112834_121    2      941  0.106  0.106  0.101  0.994  0.950  0.907  0.804  0.898   ND   0.0001
dDocent_Contig_112834_135    2      941  0.304  0.289  0.247  0.958  0.876  0.797  0.547  0.742   NS  -0.0248
dDocent_Contig_113225_35    2      957  0.131  0.126  0.118  0.992  0.941  0.893  0.772  0.880   ND  -0.0191
dDocent_Contig_113225_70    2      957  0.157  0.145  0.134  0.990  0.933  0.879  0.742  0.863   NS  -0.0328
dDocent_Contig_113225_108    2      957  0.108  0.102  0.097  0.995  0.952  0.910  0.812  0.902   ND  -0.0185
dDocent_Contig_113225_119    2      957  0.148  0.137  0.128  0.991  0.936  0.884  0.754  0.870   NS  -0.0302
dDocent_Contig_113225_140    2      957  0.113  0.107  0.101  0.994  0.950  0.907  0.804  0.898   ND  -0.0199
dDocent_Contig_113446_97    2      961  0.134  0.131  0.122  0.991  0.939  0.889  0.764  0.876   ND  -0.0137
dDocent_Contig_113447_99    2      947  0.137  0.141  0.131  0.990  0.935  0.882  0.749  0.867   NS   0.0116
dDocent_Contig_113555_158    2      964  0.124  0.126  0.118  0.992  0.941  0.893  0.772  0.880   ND   0.0051
dDocent_Contig_113568_122    2      946  0.134  0.129  0.121  0.992  0.940  0.890  0.767  0.877   ND  -0.0204
dDocent_Contig_113568_168    2      946  0.307  0.321  0.269  0.948  0.865  0.783  0.513  0.718   NS   0.0230
dDocent_Contig_113568_171    2      946  0.181  0.193  0.175  0.981  0.913  0.848  0.670  0.821   NS   0.0333
dDocent_Contig_113786_159    2      944  0.352  0.347  0.287  0.940  0.857  0.772  0.487  0.698   NS  -0.0066
dDocent_Contig_113837_67    2      944  0.195  0.196  0.177  0.981  0.912  0.846  0.666  0.818   NS   0.0029
dDocent_Contig_114045_69    2      949  0.149  0.148  0.137  0.989  0.931  0.877  0.737  0.860   NS  -0.0012
dDocent_Contig_114998_23    2      942  0.124  0.126  0.118  0.992  0.941  0.893  0.772  0.880   ND   0.0061
dDocent_Contig_115364_19    2      943  0.407  0.382  0.309  0.927  0.846  0.759  0.455  0.673   NS  -0.0325
dDocent_Contig_115364_136    2      943  0.391  0.374  0.304  0.930  0.848  0.762  0.462  0.679   NS  -0.0231
dDocent_Contig_115364_138    2      943  0.190  0.182  0.165  0.983  0.917  0.855  0.686  0.830   NS  -0.0209
dDocent_Contig_115745_139    2      942  0.382  0.381  0.308  0.928  0.846  0.759  0.456  0.674   NS  -0.0018
dDocent_Contig_115841_149    2      952  0.492  0.487  0.368  0.881  0.816  0.723  0.382  0.602   NS  -0.0048
dDocent_Contig_116585_51    2      959  0.185  0.183  0.166  0.983  0.917  0.854  0.685  0.830   NS  -0.0052
dDocent_Contig_116585_68    2      959  0.415  0.395  0.317  0.922  0.841  0.754  0.444  0.663   NS  -0.0244
dDocent_Contig_116585_101    2      959  0.118  0.122  0.114  0.993  0.943  0.895  0.779  0.884   ND   0.0168
dDocent_Contig_116647_48    2      974  0.755  0.476  0.363  0.887  0.819  0.726  0.388  0.609  ***  -0.2268
dDocent_Contig_116647_50    2      974  0.244  0.216  0.193  0.977  0.904  0.835  0.638  0.801   NS  -0.0606
dDocent_Contig_117508_39    2      943  0.165  0.164  0.151  0.987  0.925  0.866  0.712  0.846   NS  -0.0043
dDocent_Contig_117772_9    2      938  0.386  0.382  0.309  0.927  0.846  0.759  0.455  0.673   NS  -0.0053
dDocent_Contig_119247_30    2      947  0.295  0.282  0.242  0.960  0.879  0.801  0.556  0.748   NS  -0.0227
dDocent_Contig_119247_131    2      946  0.123  0.124  0.117  0.992  0.942  0.894  0.775  0.881   ND   0.0069
dDocent_Contig_119911_193    2      946  0.190  0.191  0.173  0.982  0.914  0.850  0.673  0.823   NS   0.0012
dDocent_Contig_120302_39    2      951  0.352  0.352  0.290  0.938  0.855  0.770  0.482  0.695   NS  -0.0009
dDocent_Contig_120302_111    2      952  0.518  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0182
dDocent_Contig_120302_127    2      952  0.214  0.216  0.192  0.977  0.904  0.835  0.639  0.802   NS   0.0030
dDocent_Contig_120418_103    2      947  0.388  0.371  0.302  0.931  0.849  0.763  0.465  0.681   NS  -0.0225
dDocent_Contig_121078_14    2      941  0.101  0.102  0.096  0.995  0.952  0.911  0.812  0.902   ND   0.0030
dDocent_Contig_121078_154    2      941  0.458  0.450  0.349  0.899  0.826  0.735  0.404  0.626   NS  -0.0090
dDocent_Contig_121078_197    2      940  0.320  0.320  0.268  0.949  0.866  0.784  0.514  0.719   NS  -0.0013
dDocent_Contig_122103_143    2      954  0.125  0.130  0.121  0.992  0.939  0.890  0.766  0.877   ND   0.0195
dDocent_Contig_122425_72    2      942  0.152  0.156  0.144  0.988  0.928  0.871  0.724  0.853   NS   0.0146
dDocent_Contig_122425_186    2      942  0.247  0.269  0.232  0.964  0.884  0.807  0.571  0.759   NS   0.0410
dDocent_Contig_122845_117    2      941  0.428  0.420  0.331  0.912  0.834  0.745  0.425  0.647   NS  -0.0106
dDocent_Contig_122919_141    2      954  0.392  0.412  0.327  0.915  0.836  0.748  0.431  0.652   NS   0.0250
dDocent_Contig_123433_31    2      953  0.120  0.113  0.106  0.994  0.947  0.902  0.794  0.892   ND  -0.0218
dDocent_Contig_123577_24    2      947  0.166  0.152  0.140  0.988  0.930  0.874  0.731  0.857   NS  -0.0355
