Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 1/4/2016 11:51:54 AM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
Observed heterozygosity:                                       0.3914
Expected heterozygosity:                                       0.3840
Polymorphic information content (PIC):                         0.3102
Average non-exclusion probability (first parent):              0.9263
Average non-exclusion probability (second parent):             0.8449
Average non-exclusion probability (parent pair):               0.7579
Average non-exclusion probability (identity):                  0.4533
Average non-exclusion probability (sib identity):              0.6714
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2716
  Degrees of freedom:                                          1
  P-value:                                                     0.6023
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0097


**** Locus dDocent_Contig_4772_104 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1493      291      601  0.7874  0.7534
     2      403      291       56  0.2126  0.2033

Number of individuals typed:                                 948
  Heterozygotes:                                             291
  Homozygotes:                                               657
Number of alleles:                                             2
Observed heterozygosity:                                       0.3070
Expected heterozygosity:                                       0.3349
Polymorphic information content (PIC):                         0.2787
Average non-exclusion probability (first parent):              0.9440
Average non-exclusion probability (second parent):             0.8606
Average non-exclusion probability (parent pair):               0.7772
Average non-exclusion probability (identity):                  0.4986
Average non-exclusion probability (sib identity):              0.7073
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  6.2129
  Degrees of freedom:                                          1
  P-value:                                                     0.0127
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0433


**** Locus dDocent_Contig_4772_134 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      190      158       16  0.1002  0.0963
     2     1706      158      774  0.8998  0.8643

Number of individuals typed:                                 948
  Heterozygotes:                                             158
  Homozygotes:                                               790
Number of alleles:                                             2
Observed heterozygosity:                                       0.1667
Expected heterozygosity:                                       0.1804
Polymorphic information content (PIC):                         0.1641
Average non-exclusion probability (first parent):              0.9837
Average non-exclusion probability (second parent):             0.9180
Average non-exclusion probability (parent pair):               0.8559
Average non-exclusion probability (identity):                  0.6881
Average non-exclusion probability (sib identity):              0.8319
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  4.7994
  Degrees of freedom:                                          1
  P-value:                                                     0.0285
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0394


**** Locus dDocent_Contig_4825_23 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      247      223       12  0.1273  0.1295
     2     1693      223      735  0.8727  0.8875

Number of individuals typed:                                 970
  Heterozygotes:                                             223
  Homozygotes:                                               747
Number of alleles:                                             2
Observed heterozygosity:                                       0.2299
Expected heterozygosity:                                       0.2223
Polymorphic information content (PIC):                         0.1975
Average non-exclusion probability (first parent):              0.9753
Average non-exclusion probability (second parent):             0.9012
Average non-exclusion probability (parent pair):               0.8313
Average non-exclusion probability (identity):                  0.6296
Average non-exclusion probability (sib identity):              0.7963
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.8710
  Degrees of freedom:                                          1
  P-value:                                                     0.3507
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0170


**** Locus dDocent_Contig_4825_162 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1247      487      380  0.6428  0.6714
     2      693      487      103  0.3572  0.3731

Number of individuals typed:                                 970
  Heterozygotes:                                             487
  Homozygotes:                                               483
Number of alleles:                                             2
Observed heterozygosity:                                       0.5021
Expected heterozygosity:                                       0.4595
Polymorphic information content (PIC):                         0.3538
Average non-exclusion probability (first parent):              0.8946
Average non-exclusion probability (second parent):             0.8231
Average non-exclusion probability (parent pair):               0.7318
Average non-exclusion probability (identity):                  0.3979
Average non-exclusion probability (sib identity):              0.6199
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  8.0403
  Degrees of freedom:                                          1
  P-value:                                                     0.00458831
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0446


**** Locus dDocent_Contig_4832_56 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1539      273      633  0.8117  0.7875
     2      357      273       42  0.1883  0.1827

Number of individuals typed:                                 948
  Heterozygotes:                                             273
  Homozygotes:                                               675
Number of alleles:                                             2
Observed heterozygosity:                                       0.2880
Expected heterozygosity:                                       0.3058
Polymorphic information content (PIC):                         0.2590
Average non-exclusion probability (first parent):              0.9533
Average non-exclusion probability (second parent):             0.8705
Average non-exclusion probability (parent pair):               0.7897
Average non-exclusion probability (identity):                  0.5288
Average non-exclusion probability (sib identity):              0.7294
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.9256
  Degrees of freedom:                                          1
  P-value:                                                     0.0872
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0298


**** Locus dDocent_Contig_4832_60 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1761      115      823  0.9288  0.8887
     2      135      115       10  0.0712  0.0681

Number of individuals typed:                                 948
  Heterozygotes:                                             115
  Homozygotes:                                               833
Number of alleles:                                             2
Observed heterozygosity:                                       0.1213
Expected heterozygosity:                                       0.1323
Polymorphic information content (PIC):                         0.1235
Average non-exclusion probability (first parent):              0.9913
Average non-exclusion probability (second parent):             0.9382
Average non-exclusion probability (parent pair):               0.8879
Average non-exclusion probability (identity):                  0.7617
Average non-exclusion probability (sib identity):              0.8743
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0432


**** Locus dDocent_Contig_4851_23 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1772      104      834  0.9376  0.9086
     2      118      104        7  0.0624  0.0605

Number of individuals typed:                                 945
  Heterozygotes:                                             104
  Homozygotes:                                               841
Number of alleles:                                             2
Observed heterozygosity:                                       0.1101
Expected heterozygosity:                                       0.1171
Polymorphic information content (PIC):                         0.1102
Average non-exclusion probability (first parent):              0.9931
Average non-exclusion probability (second parent):             0.9449
Average non-exclusion probability (parent pair):               0.8989
Average non-exclusion probability (identity):                  0.7864
Average non-exclusion probability (sib identity):              0.8881
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0309


**** Locus dDocent_Contig_4860_29 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1571      301      635  0.8199  0.8454
     2      345      301       22  0.1801  0.1857

Number of individuals typed:                                 958
  Heterozygotes:                                             301
  Homozygotes:                                               657
Number of alleles:                                             2
Observed heterozygosity:                                       0.3142
Expected heterozygosity:                                       0.2954
Polymorphic information content (PIC):                         0.2517
Average non-exclusion probability (first parent):              0.9564
Average non-exclusion probability (second parent):             0.8742
Average non-exclusion probability (parent pair):               0.7944
Average non-exclusion probability (identity):                  0.5402
Average non-exclusion probability (sib identity):              0.7374
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.5151
  Degrees of freedom:                                          1
  P-value:                                                     0.0608
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0310


**** Locus dDocent_Contig_4860_208 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1707      175      766  0.9003  0.9129
     2      189      175        7  0.0997  0.1011

Number of individuals typed:                                 948
  Heterozygotes:                                             175
  Homozygotes:                                               773
Number of alleles:                                             2
Observed heterozygosity:                                       0.1846
Expected heterozygosity:                                       0.1796
Polymorphic information content (PIC):                         0.1634
Average non-exclusion probability (first parent):              0.9839
Average non-exclusion probability (second parent):             0.9183
Average non-exclusion probability (parent pair):               0.8564
Average non-exclusion probability (identity):                  0.6893
Average non-exclusion probability (sib identity):              0.8326
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.4858
  Degrees of freedom:                                          1
  P-value:                                                     0.4858
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0140


**** Locus dDocent_Contig_4871_75 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      690      454      118  0.3651  0.3716
     2     1200      454      373  0.6349  0.6462

Number of individuals typed:                                 945
  Heterozygotes:                                             454
  Homozygotes:                                               491
Number of alleles:                                             2
Observed heterozygosity:                                       0.4804
Expected heterozygosity:                                       0.4638
Polymorphic information content (PIC):                         0.3561
Average non-exclusion probability (first parent):              0.8925
Average non-exclusion probability (second parent):             0.8219
Average non-exclusion probability (parent pair):               0.7303
Average non-exclusion probability (identity):                  0.3952
Average non-exclusion probability (sib identity):              0.6170
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.0943
  Degrees of freedom:                                          1
  P-value:                                                     0.2955
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0178


**** Locus dDocent_Contig_4871_81 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      414      334       40  0.2190  0.2226
     2     1476      334      571  0.7810  0.7936

Number of individuals typed:                                 945
  Heterozygotes:                                             334
  Homozygotes:                                               611
Number of alleles:                                             2
Observed heterozygosity:                                       0.3534
Expected heterozygosity:                                       0.3423
Polymorphic information content (PIC):                         0.2836
Average non-exclusion probability (first parent):              0.9415
Average non-exclusion probability (second parent):             0.8582
Average non-exclusion probability (parent pair):               0.7742
Average non-exclusion probability (identity):                  0.4913
Average non-exclusion probability (sib identity):              0.7018
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.8494
  Degrees of freedom:                                          1
  P-value:                                                     0.3567
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0163


**** Locus dDocent_Contig_4871_106 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      792      464      164  0.4190  0.4208
     2     1098      464      317  0.5810  0.5834

Number of individuals typed:                                 945
  Heterozygotes:                                             464
  Homozygotes:                                               481
Number of alleles:                                             2
Observed heterozygosity:                                       0.4910
Expected heterozygosity:                                       0.4872
Polymorphic information content (PIC):                         0.3684
Average non-exclusion probability (first parent):              0.8815
Average non-exclusion probability (second parent):             0.8158
Average non-exclusion probability (parent pair):               0.7229
Average non-exclusion probability (identity):                  0.3818
Average non-exclusion probability (sib identity):              0.6020
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0374
  Degrees of freedom:                                          1
  P-value:                                                     0.8465
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0042


**** Locus dDocent_Contig_4871_126 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      372      302       35  0.1968  0.1979
     2     1518      302      608  0.8032  0.8075

Number of individuals typed:                                 945
  Heterozygotes:                                             302
  Homozygotes:                                               643
Number of alleles:                                             2
Observed heterozygosity:                                       0.3196
Expected heterozygosity:                                       0.3163
Polymorphic information content (PIC):                         0.2662
Average non-exclusion probability (first parent):              0.9500
Average non-exclusion probability (second parent):             0.8669
Average non-exclusion probability (parent pair):               0.7851
Average non-exclusion probability (identity):                  0.5176
Average non-exclusion probability (sib identity):              0.7213
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0527
  Degrees of freedom:                                          1
  P-value:                                                     0.8183
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0054


**** Locus dDocent_Contig_4871_170 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1695      177      759  0.8968  0.9022
     2      195      177        9  0.1032  0.1038

Number of individuals typed:                                 945
  Heterozygotes:                                             177
  Homozygotes:                                               768
Number of alleles:                                             2
Observed heterozygosity:                                       0.1873
Expected heterozygosity:                                       0.1852
Polymorphic information content (PIC):                         0.1679
Average non-exclusion probability (first parent):              0.9829
Average non-exclusion probability (second parent):             0.9160
Average non-exclusion probability (parent pair):               0.8530
Average non-exclusion probability (identity):                  0.6813
Average non-exclusion probability (sib identity):              0.8278
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0400
  Degrees of freedom:                                          1
  P-value:                                                     0.8415
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0060


**** Locus dDocent_Contig_4871_171 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1754      120      817  0.9280  0.9046
     2      136      120        8  0.0720  0.0701

Number of individuals typed:                                 945
  Heterozygotes:                                             120
  Homozygotes:                                               825
Number of alleles:                                             2
Observed heterozygosity:                                       0.1270
Expected heterozygosity:                                       0.1336
Polymorphic information content (PIC):                         0.1246
Average non-exclusion probability (first parent):              0.9911
Average non-exclusion probability (second parent):             0.9377
Average non-exclusion probability (parent pair):               0.8870
Average non-exclusion probability (identity):                  0.7596
Average non-exclusion probability (sib identity):              0.8731
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0252


**** Locus dDocent_Contig_4871_174 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1054      474      290  0.5577  0.5623
     2      836      474      181  0.4423  0.4460

Number of individuals typed:                                 945
  Heterozygotes:                                             474
  Homozygotes:                                               471
Number of alleles:                                             2
Observed heterozygosity:                                       0.5016
Expected heterozygosity:                                       0.4936
Polymorphic information content (PIC):                         0.3717
Average non-exclusion probability (first parent):              0.8783
Average non-exclusion probability (second parent):             0.8142
Average non-exclusion probability (parent pair):               0.7208
Average non-exclusion probability (identity):                  0.3784
Average non-exclusion probability (sib identity):              0.5979
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2005
  Degrees of freedom:                                          1
  P-value:                                                     0.6543
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0083


**** Locus dDocent_Contig_4871_176 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1695      177      759  0.8968  0.9022
     2      195      177        9  0.1032  0.1038

Number of individuals typed:                                 945
  Heterozygotes:                                             177
  Homozygotes:                                               768
Number of alleles:                                             2
Observed heterozygosity:                                       0.1873
Expected heterozygosity:                                       0.1852
Polymorphic information content (PIC):                         0.1679
Average non-exclusion probability (first parent):              0.9829
Average non-exclusion probability (second parent):             0.9160
Average non-exclusion probability (parent pair):               0.8530
Average non-exclusion probability (identity):                  0.6813
Average non-exclusion probability (sib identity):              0.8278
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0400
  Degrees of freedom:                                          1
  P-value:                                                     0.8415
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0060


**** Locus dDocent_Contig_4894_13 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1426      376      525  0.7482  0.7653
     2      480      376       52  0.2518  0.2576

Number of individuals typed:                                 953
  Heterozygotes:                                             376
  Homozygotes:                                               577
Number of alleles:                                             2
Observed heterozygosity:                                       0.3945
Expected heterozygosity:                                       0.3770
Polymorphic information content (PIC):                         0.3058
Average non-exclusion probability (first parent):              0.9290
Average non-exclusion probability (second parent):             0.8471
Average non-exclusion probability (parent pair):               0.7605
Average non-exclusion probability (identity):                  0.4593
Average non-exclusion probability (sib identity):              0.6764
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.8654
  Degrees of freedom:                                          1
  P-value:                                                     0.1720
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0230


**** Locus dDocent_Contig_4894_40 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1221      431      395  0.6406  0.6349
     2      685      431      127  0.3594  0.3562

Number of individuals typed:                                 953
  Heterozygotes:                                             431
  Homozygotes:                                               522
Number of alleles:                                             2
Observed heterozygosity:                                       0.4523
Expected heterozygosity:                                       0.4607
Polymorphic information content (PIC):                         0.3544
Average non-exclusion probability (first parent):              0.8940
Average non-exclusion probability (second parent):             0.8228
Average non-exclusion probability (parent pair):               0.7313
Average non-exclusion probability (identity):                  0.3971
Average non-exclusion probability (sib identity):              0.6190
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2625
  Degrees of freedom:                                          1
  P-value:                                                     0.6085
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0090


**** Locus dDocent_Contig_4894_87 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      307      261       23  0.1611  0.1621
     2     1599      261      669  0.8389  0.8445

Number of individuals typed:                                 953
  Heterozygotes:                                             261
  Homozygotes:                                               692
Number of alleles:                                             2
Observed heterozygosity:                                       0.2739
Expected heterozygosity:                                       0.2704
Polymorphic information content (PIC):                         0.2337
Average non-exclusion probability (first parent):              0.9635
Average non-exclusion probability (second parent):             0.8831
Average non-exclusion probability (parent pair):               0.8062
Average non-exclusion probability (identity):                  0.5690
Average non-exclusion probability (sib identity):              0.7571
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0870
  Degrees of freedom:                                          1
  P-value:                                                     0.7681
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0067


**** Locus dDocent_Contig_4894_172 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1747      141      803  0.9166  0.9014
     2      159      141        9  0.0834  0.0820

Number of individuals typed:                                 953
  Heterozygotes:                                             141
  Homozygotes:                                               812
Number of alleles:                                             2
Observed heterozygosity:                                       0.1480
Expected heterozygosity:                                       0.1530
Polymorphic information content (PIC):                         0.1412
Average non-exclusion probability (first parent):              0.9883
Average non-exclusion probability (second parent):             0.9294
Average non-exclusion probability (parent pair):               0.8736
Average non-exclusion probability (identity):                  0.7292
Average non-exclusion probability (sib identity):              0.8558
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.6832
  Degrees of freedom:                                          1
  P-value:                                                     0.4085
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0165


**** Locus dDocent_Contig_4920_80 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1663      193      735  0.8818  0.8735
     2      223      193       15  0.1182  0.1171

Number of individuals typed:                                 943
  Heterozygotes:                                             193
  Homozygotes:                                               750
Number of alleles:                                             2
Observed heterozygosity:                                       0.2047
Expected heterozygosity:                                       0.2086
Polymorphic information content (PIC):                         0.1868
Average non-exclusion probability (first parent):              0.9783
Average non-exclusion probability (second parent):             0.9066
Average non-exclusion probability (parent pair):               0.8390
Average non-exclusion probability (identity):                  0.6482
Average non-exclusion probability (sib identity):              0.8078
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1984
  Degrees of freedom:                                          1
  P-value:                                                     0.6560
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0093


**** Locus dDocent_Contig_4921_106 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      605      423       91  0.3215  0.3263
     2     1277      423      427  0.6785  0.6887

Number of individuals typed:                                 941
  Heterozygotes:                                             423
  Homozygotes:                                               518
Number of alleles:                                             2
Observed heterozygosity:                                       0.4495
Expected heterozygosity:                                       0.4365
Polymorphic information content (PIC):                         0.3411
Average non-exclusion probability (first parent):              0.9048
Average non-exclusion probability (second parent):             0.8295
Average non-exclusion probability (parent pair):               0.7394
Average non-exclusion probability (identity):                  0.4130
Average non-exclusion probability (sib identity):              0.6351
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.7374
  Degrees of freedom:                                          1
  P-value:                                                     0.3905
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0150


**** Locus dDocent_Contig_4921_125 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1355      393      481  0.7200  0.7326
     2      527      393       67  0.2800  0.2849

Number of individuals typed:                                 941
  Heterozygotes:                                             393
  Homozygotes:                                               548
Number of alleles:                                             2
Observed heterozygosity:                                       0.4176
Expected heterozygosity:                                       0.4034
Polymorphic information content (PIC):                         0.3219
Average non-exclusion probability (first parent):              0.9187
Average non-exclusion probability (second parent):             0.8390
Average non-exclusion probability (parent pair):               0.7508
Average non-exclusion probability (identity):                  0.4374
Average non-exclusion probability (sib identity):              0.6578
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.0338
  Degrees of freedom:                                          1
  P-value:                                                     0.3092
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0176


**** Locus dDocent_Contig_4921_150 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      905      475      215  0.4809  0.4835
     2      977      475      251  0.5191  0.5220

Number of individuals typed:                                 941
  Heterozygotes:                                             475
  Homozygotes:                                               466
Number of alleles:                                             2
Observed heterozygosity:                                       0.5048
Expected heterozygosity:                                       0.4995
Polymorphic information content (PIC):                         0.3746
Average non-exclusion probability (first parent):              0.8754
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3754
Average non-exclusion probability (sib identity):              0.5942
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0751
  Degrees of freedom:                                          1
  P-value:                                                     0.7841
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0055


**** Locus dDocent_Contig_4921_171 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1563      275      644  0.8305  0.8460
     2      319      275       22  0.1695  0.1727

Number of individuals typed:                                 941
  Heterozygotes:                                             275
  Homozygotes:                                               666
Number of alleles:                                             2
Observed heterozygosity:                                       0.2922
Expected heterozygosity:                                       0.2817
Polymorphic information content (PIC):                         0.2419
Average non-exclusion probability (first parent):              0.9604
Average non-exclusion probability (second parent):             0.8790
Average non-exclusion probability (parent pair):               0.8008
Average non-exclusion probability (identity):                  0.5558
Average non-exclusion probability (sib identity):              0.7482
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.1055
  Degrees of freedom:                                          1
  P-value:                                                     0.2930
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0187


**** Locus dDocent_Contig_4944_148 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1113      473      320  0.5858  0.5933
     2      787      473      157  0.4142  0.4195

Number of individuals typed:                                 950
  Heterozygotes:                                             473
  Homozygotes:                                               477
Number of alleles:                                             2
Observed heterozygosity:                                       0.4979
Expected heterozygosity:                                       0.4855
Polymorphic information content (PIC):                         0.3675
Average non-exclusion probability (first parent):              0.8823
Average non-exclusion probability (second parent):             0.8162
Average non-exclusion probability (parent pair):               0.7234
Average non-exclusion probability (identity):                  0.3827
Average non-exclusion probability (sib identity):              0.6030
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5395
  Degrees of freedom:                                          1
  P-value:                                                     0.4626
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0128


**** Locus dDocent_Contig_4944_149 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      258      240        9  0.1358  0.1408
     2     1642      240      701  0.8642  0.8960

Number of individuals typed:                                 950
  Heterozygotes:                                             240
  Homozygotes:                                               710
Number of alleles:                                             2
Observed heterozygosity:                                       0.2526
Expected heterozygosity:                                       0.2348
Polymorphic information content (PIC):                         0.2072
Average non-exclusion probability (first parent):              0.9725
Average non-exclusion probability (second parent):             0.8964
Average non-exclusion probability (parent pair):               0.8245
Average non-exclusion probability (identity):                  0.6132
Average non-exclusion probability (sib identity):              0.7860
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  4.9250
  Degrees of freedom:                                          1
  P-value:                                                     0.0265
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0368


**** Locus dDocent_Contig_4963_86 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1779      103      838  0.9403  0.9257
     2      113      103        5  0.0597  0.0588

Number of individuals typed:                                 946
  Heterozygotes:                                             103
  Homozygotes:                                               843
Number of alleles:                                             2
Observed heterozygosity:                                       0.1089
Expected heterozygosity:                                       0.1124
Polymorphic information content (PIC):                         0.1060
Average non-exclusion probability (first parent):              0.9937
Average non-exclusion probability (second parent):             0.9470
Average non-exclusion probability (parent pair):               0.9024
Average non-exclusion probability (identity):                  0.7943
Average non-exclusion probability (sib identity):              0.8924
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0155


**** Locus dDocent_Contig_5048_60 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      617      433       92  0.3258  0.3323
     2     1277      433      422  0.6742  0.6877

Number of individuals typed:                                 947
  Heterozygotes:                                             433
  Homozygotes:                                               514
Number of alleles:                                             2
Observed heterozygosity:                                       0.4572
Expected heterozygosity:                                       0.4395
Polymorphic information content (PIC):                         0.3428
Average non-exclusion probability (first parent):              0.9035
Average non-exclusion probability (second parent):             0.8286
Average non-exclusion probability (parent pair):               0.7384
Average non-exclusion probability (identity):                  0.4109
Average non-exclusion probability (sib identity):              0.6331
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.4011
  Degrees of freedom:                                          1
  P-value:                                                     0.2365
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0200


**** Locus dDocent_Contig_5048_93 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1049      449      300  0.5539  0.5424
     2      845      449      198  0.4461  0.4369

Number of individuals typed:                                 947
  Heterozygotes:                                             449
  Homozygotes:                                               498
Number of alleles:                                             2
Observed heterozygosity:                                       0.4741
Expected heterozygosity:                                       0.4945
