Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 9/8/2016 11:50:31 AM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.9012
  Degrees of freedom:                                          1
  P-value:                                                     0.3424
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0129


**** Locus dDocent_Contig_9273_49 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1489      751      369  0.5106  0.5183
     2     1427      751      338  0.4894  0.4968

Number of individuals typed:                                1458
  Heterozygotes:                                             751
  Homozygotes:                                               707
Number of alleles:                                             2
Observed heterozygosity:                                       0.5151
Expected heterozygosity:                                       0.4999
Polymorphic information content (PIC):                         0.3749
Average non-exclusion probability (first parent):              0.8751
Average non-exclusion probability (second parent):             0.8126
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3751
Average non-exclusion probability (sib identity):              0.5939
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.2494
  Degrees of freedom:                                          1
  P-value:                                                     0.2636
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0151


**** Locus dDocent_Contig_9411_105 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1398      744      327  0.4804  0.4862
     2     1512      744      384  0.5196  0.5258

Number of individuals typed:                                1455
  Heterozygotes:                                             744
  Homozygotes:                                               711
Number of alleles:                                             2
Observed heterozygosity:                                       0.5113
Expected heterozygosity:                                       0.4994
Polymorphic information content (PIC):                         0.3746
Average non-exclusion probability (first parent):              0.8754
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3754
Average non-exclusion probability (sib identity):              0.5942
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.7616
  Degrees of freedom:                                          1
  P-value:                                                     0.3828
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0120


**** Locus dDocent_Contig_9416_106 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1690      680      505  0.5893  0.5832
     2     1178      680      249  0.4107  0.4065

Number of individuals typed:                                1434
  Heterozygotes:                                             680
  Homozygotes:                                               754
Number of alleles:                                             2
Observed heterozygosity:                                       0.4742
Expected heterozygosity:                                       0.4842
Polymorphic information content (PIC):                         0.3669
Average non-exclusion probability (first parent):              0.8828
Average non-exclusion probability (second parent):             0.8165
Average non-exclusion probability (parent pair):               0.7238
Average non-exclusion probability (identity):                  0.3833
Average non-exclusion probability (sib identity):              0.6038
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5534
  Degrees of freedom:                                          1
  P-value:                                                     0.4570
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0103


**** Locus dDocent_Contig_9433_128 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1676      728      474  0.5748  0.5809
     2     1240      728      256  0.4252  0.4298

Number of individuals typed:                                1458
  Heterozygotes:                                             728
  Homozygotes:                                               730
Number of alleles:                                             2
Observed heterozygosity:                                       0.4993
Expected heterozygosity:                                       0.4890
Polymorphic information content (PIC):                         0.3693
Average non-exclusion probability (first parent):              0.8805
Average non-exclusion probability (second parent):             0.8153
Average non-exclusion probability (parent pair):               0.7223
Average non-exclusion probability (identity):                  0.3808
Average non-exclusion probability (sib identity):              0.6008
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5870
  Degrees of freedom:                                          1
  P-value:                                                     0.4436
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0106


**** Locus dDocent_Contig_9584_115 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1532      726      403  0.5279  0.5289
     2     1370      726      322  0.4721  0.4730

Number of individuals typed:                                1451
  Heterozygotes:                                             726
  Homozygotes:                                               725
Number of alleles:                                             2
Observed heterozygosity:                                       0.5003
Expected heterozygosity:                                       0.4986
Polymorphic information content (PIC):                         0.3742
Average non-exclusion probability (first parent):              0.8758
Average non-exclusion probability (second parent):             0.8129
Average non-exclusion probability (parent pair):               0.7192
Average non-exclusion probability (identity):                  0.3758
Average non-exclusion probability (sib identity):              0.5947
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0088
  Degrees of freedom:                                          1
  P-value:                                                     0.9254
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0019


**** Locus dDocent_Contig_9594_79 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1488      706      391  0.5228  0.5214
     2     1358      706      326  0.4772  0.4758

Number of individuals typed:                                1423
  Heterozygotes:                                             706
  Homozygotes:                                               717
Number of alleles:                                             2
Observed heterozygosity:                                       0.4961
Expected heterozygosity:                                       0.4991
Polymorphic information content (PIC):                         0.3745
Average non-exclusion probability (first parent):              0.8755
Average non-exclusion probability (second parent):             0.8128
Average non-exclusion probability (parent pair):               0.7191
Average non-exclusion probability (identity):                  0.3755
Average non-exclusion probability (sib identity):              0.5944
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0350
  Degrees of freedom:                                          1
  P-value:                                                     0.8515
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0028


**** Locus dDocent_Contig_9683_48 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1382      748      317  0.4805  0.4904
     2     1494      748      373  0.5195  0.5301

Number of individuals typed:                                1438
  Heterozygotes:                                             748
  Homozygotes:                                               690
Number of alleles:                                             2
Observed heterozygosity:                                       0.5202
Expected heterozygosity:                                       0.4994
Polymorphic information content (PIC):                         0.3746
Average non-exclusion probability (first parent):              0.8754
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3754
Average non-exclusion probability (sib identity):              0.5942
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.3613
  Degrees of freedom:                                          1
  P-value:                                                     0.1244
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0205


**** Locus dDocent_Contig_9808_27 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1697      737      480  0.5800  0.5897
     2     1229      737      246  0.4200  0.4270

Number of individuals typed:                                1463
  Heterozygotes:                                             737
  Homozygotes:                                               726
Number of alleles:                                             2
Observed heterozygosity:                                       0.5038
Expected heterozygosity:                                       0.4874
Polymorphic information content (PIC):                         0.3685
Average non-exclusion probability (first parent):              0.8813
Average non-exclusion probability (second parent):             0.8157
Average non-exclusion probability (parent pair):               0.7228
Average non-exclusion probability (identity):                  0.3816
Average non-exclusion probability (sib identity):              0.6018
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.5519
  Degrees of freedom:                                          1
  P-value:                                                     0.2128
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0167


**** Locus dDocent_Contig_9815_78 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1695      719      488  0.5861  0.5933
     2     1197      719      239  0.4139  0.4190

Number of individuals typed:                                1446
  Heterozygotes:                                             719
  Homozygotes:                                               727
Number of alleles:                                             2
Observed heterozygosity:                                       0.4972
Expected heterozygosity:                                       0.4853
Polymorphic information content (PIC):                         0.3675
Average non-exclusion probability (first parent):              0.8823
Average non-exclusion probability (second parent):             0.8163
Average non-exclusion probability (parent pair):               0.7234
Average non-exclusion probability (identity):                  0.3827
Average non-exclusion probability (sib identity):              0.6031
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.7941
  Degrees of freedom:                                          1
  P-value:                                                     0.3729
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0123


**** Locus dDocent_Contig_9854_121 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1682      724      479  0.5752  0.5791
     2     1242      724      259  0.4248  0.4276

Number of individuals typed:                                1462
  Heterozygotes:                                             724
  Homozygotes:                                               738
Number of alleles:                                             2
Observed heterozygosity:                                       0.4952
Expected heterozygosity:                                       0.4888
Polymorphic information content (PIC):                         0.3693
Average non-exclusion probability (first parent):              0.8806
Average non-exclusion probability (second parent):             0.8154
Average non-exclusion probability (parent pair):               0.7223
Average non-exclusion probability (identity):                  0.3809
Average non-exclusion probability (sib identity):              0.6009
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2097
  Degrees of freedom:                                          1
  P-value:                                                     0.6470
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0066


**** Locus dDocent_Contig_9912_29 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1540      724      408  0.5366  0.5404
     2     1330      724      303  0.4634  0.4667

Number of individuals typed:                                1435
  Heterozygotes:                                             724
  Homozygotes:                                               711
Number of alleles:                                             2
Observed heterozygosity:                                       0.5045
Expected heterozygosity:                                       0.4975
Polymorphic information content (PIC):                         0.3737
Average non-exclusion probability (first parent):              0.8763
Average non-exclusion probability (second parent):             0.8132
Average non-exclusion probability (parent pair):               0.7196
Average non-exclusion probability (identity):                  0.3763
Average non-exclusion probability (sib identity):              0.5954
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2460
  Degrees of freedom:                                          1
  P-value:                                                     0.6199
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0072


**** Locus dDocent_Contig_10072_117 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1502      748      377  0.5133  0.5192
     2     1424      748      338  0.4867  0.4923

Number of individuals typed:                                1463
  Heterozygotes:                                             748
  Homozygotes:                                               715
Number of alleles:                                             2
Observed heterozygosity:                                       0.5113
Expected heterozygosity:                                       0.4998
Polymorphic information content (PIC):                         0.3748
Average non-exclusion probability (first parent):              0.8752
Average non-exclusion probability (second parent):             0.8126
Average non-exclusion probability (parent pair):               0.7189
Average non-exclusion probability (identity):                  0.3752
Average non-exclusion probability (sib identity):              0.5940
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.7028
  Degrees of freedom:                                          1
  P-value:                                                     0.4018
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0115


**** Locus dDocent_Contig_10117_139 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1326      688      319  0.4604  0.4514
     2     1554      688      433  0.5396  0.5290

Number of individuals typed:                                1440
  Heterozygotes:                                             688
  Homozygotes:                                               752
Number of alleles:                                             2
Observed heterozygosity:                                       0.4778
Expected heterozygosity:                                       0.4970
Polymorphic information content (PIC):                         0.3734
Average non-exclusion probability (first parent):              0.8766
Average non-exclusion probability (second parent):             0.8133
Average non-exclusion probability (parent pair):               0.7197
Average non-exclusion probability (identity):                  0.3766
Average non-exclusion probability (sib identity):              0.5957
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.0484
  Degrees of freedom:                                          1
  P-value:                                                     0.1523
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0196


**** Locus dDocent_Contig_10163_54 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1600      700      450  0.5646  0.5659
     2     1234      700      267  0.4354  0.4365

Number of individuals typed:                                1417
  Heterozygotes:                                             700
  Homozygotes:                                               717
Number of alleles:                                             2
Observed heterozygosity:                                       0.4940
Expected heterozygosity:                                       0.4918
Polymorphic information content (PIC):                         0.3708
Average non-exclusion probability (first parent):              0.8791
Average non-exclusion probability (second parent):             0.8146
Average non-exclusion probability (parent pair):               0.7214
Average non-exclusion probability (identity):                  0.3793
Average non-exclusion probability (sib identity):              0.5990
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0159
  Degrees of freedom:                                          1
  P-value:                                                     0.8998
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0024


**** Locus dDocent_Contig_10328_59 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1520      708      406  0.5300  0.5276
     2     1348      708      320  0.4700  0.4679

Number of individuals typed:                                1434
  Heterozygotes:                                             708
  Homozygotes:                                               726
Number of alleles:                                             2
Observed heterozygosity:                                       0.4937
Expected heterozygosity:                                       0.4984
Polymorphic information content (PIC):                         0.3741
Average non-exclusion probability (first parent):              0.8759
Average non-exclusion probability (second parent):             0.8130
Average non-exclusion probability (parent pair):               0.7193
Average non-exclusion probability (identity):                  0.3759
Average non-exclusion probability (sib identity):              0.5949
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0986
  Degrees of freedom:                                          1
  P-value:                                                     0.7535
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0045


**** Locus dDocent_Contig_10328_121 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1607      697      455  0.5603  0.5565
     2     1261      697      282  0.4397  0.4367

Number of individuals typed:                                1434
  Heterozygotes:                                             697
  Homozygotes:                                               737
Number of alleles:                                             2
Observed heterozygosity:                                       0.4861
Expected heterozygosity:                                       0.4929
Polymorphic information content (PIC):                         0.3713
Average non-exclusion probability (first parent):              0.8786
Average non-exclusion probability (second parent):             0.8143
Average non-exclusion probability (parent pair):               0.7210
Average non-exclusion probability (identity):                  0.3787
Average non-exclusion probability (sib identity):              0.5983
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2358
  Degrees of freedom:                                          1
  P-value:                                                     0.6273
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0068


**** Locus dDocent_Contig_10330_121 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1646      706      470  0.5696  0.5685
     2     1244      706      269  0.4304  0.4297

Number of individuals typed:                                1445
  Heterozygotes:                                             706
  Homozygotes:                                               739
Number of alleles:                                             2
Observed heterozygosity:                                       0.4886
Expected heterozygosity:                                       0.4905
Polymorphic information content (PIC):                         0.3701
Average non-exclusion probability (first parent):              0.8798
Average non-exclusion probability (second parent):             0.8149
Average non-exclusion probability (parent pair):               0.7218
Average non-exclusion probability (identity):                  0.3800
Average non-exclusion probability (sib identity):              0.5998
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0118
  Degrees of freedom:                                          1
  P-value:                                                     0.9134
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0018


**** Locus dDocent_Contig_10374_122 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1336      732      302  0.4675  0.4741
     2     1522      732      395  0.5325  0.5401

Number of individuals typed:                                1429
  Heterozygotes:                                             732
  Homozygotes:                                               697
Number of alleles:                                             2
Observed heterozygosity:                                       0.5122
Expected heterozygosity:                                       0.4981
Polymorphic information content (PIC):                         0.3739
Average non-exclusion probability (first parent):              0.8761
Average non-exclusion probability (second parent):             0.8130
Average non-exclusion probability (parent pair):               0.7194
Average non-exclusion probability (identity):                  0.3761
Average non-exclusion probability (sib identity):              0.5951
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.0765
  Degrees of freedom:                                          1
  P-value:                                                     0.2995
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0142


**** Locus dDocent_Contig_10460_87 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1349      687      331  0.4777  0.4717
     2     1475      687      394  0.5223  0.5157

Number of individuals typed:                                1412
  Heterozygotes:                                             687
  Homozygotes:                                               725
Number of alleles:                                             2
Observed heterozygosity:                                       0.4865
Expected heterozygosity:                                       0.4992
Polymorphic information content (PIC):                         0.3745
Average non-exclusion probability (first parent):              0.8755
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7191
Average non-exclusion probability (identity):                  0.3755
Average non-exclusion probability (sib identity):              0.5944
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.8312
  Degrees of freedom:                                          1
  P-value:                                                     0.3619
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0126


**** Locus dDocent_Contig_10570_42 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1210      720      245  0.4181  0.4228
     2     1684      720      482  0.5819  0.5884

Number of individuals typed:                                1447
  Heterozygotes:                                             720
  Homozygotes:                                               727
Number of alleles:                                             2
Observed heterozygosity:                                       0.4976
Expected heterozygosity:                                       0.4868
Polymorphic information content (PIC):                         0.3682
Average non-exclusion probability (first parent):              0.8816
Average non-exclusion probability (second parent):             0.8159
Average non-exclusion probability (parent pair):               0.7230
Average non-exclusion probability (identity):                  0.3820
Average non-exclusion probability (sib identity):              0.6022
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.6490
  Degrees of freedom:                                          1
  P-value:                                                     0.4205
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0112


**** Locus dDocent_Contig_10570_61 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1176      706      235  0.4064  0.4086
     2     1718      706      506  0.5936  0.5970

Number of individuals typed:                                1447
  Heterozygotes:                                             706
  Homozygotes:                                               741
Number of alleles:                                             2
Observed heterozygosity:                                       0.4879
Expected heterozygosity:                                       0.4826
Polymorphic information content (PIC):                         0.3661
Average non-exclusion probability (first parent):              0.8836
Average non-exclusion probability (second parent):             0.8170
Average non-exclusion probability (parent pair):               0.7243
Average non-exclusion probability (identity):                  0.3842
Average non-exclusion probability (sib identity):              0.6048
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1406
  Degrees of freedom:                                          1
  P-value:                                                     0.7077
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0056


**** Locus dDocent_Contig_10665_66 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1435      749      343  0.5007  0.5118
     2     1431      749      341  0.4993  0.5104

Number of individuals typed:                                1433
  Heterozygotes:                                             749
  Homozygotes:                                               684
Number of alleles:                                             2
Observed heterozygosity:                                       0.5227
Expected heterozygosity:                                       0.5002
Polymorphic information content (PIC):                         0.3750
Average non-exclusion probability (first parent):              0.8750
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.7701
  Degrees of freedom:                                          1
  P-value:                                                     0.0960
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0222


**** Locus dDocent_Contig_10674_117 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1257      719      269  0.4317  0.4330
     2     1655      719      468  0.5683  0.5702

Number of individuals typed:                                1456
  Heterozygotes:                                             719
  Homozygotes:                                               737
Number of alleles:                                             2
Observed heterozygosity:                                       0.4938
Expected heterozygosity:                                       0.4908
Polymorphic information content (PIC):                         0.3703
Average non-exclusion probability (first parent):              0.8796
Average non-exclusion probability (second parent):             0.8149
Average non-exclusion probability (parent pair):               0.7217
Average non-exclusion probability (identity):                  0.3798
Average non-exclusion probability (sib identity):              0.5996
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0371
  Degrees of freedom:                                          1
  P-value:                                                     0.8472
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0032


**** Locus dDocent_Contig_10734_81 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1645      673      486  0.5760  0.5657
     2     1211      673      269  0.4240  0.4164

Number of individuals typed:                                1428
  Heterozygotes:                                             673
  Homozygotes:                                               755
Number of alleles:                                             2
Observed heterozygosity:                                       0.4713
Expected heterozygosity:                                       0.4886
Polymorphic information content (PIC):                         0.3692
Average non-exclusion probability (first parent):              0.8807
Average non-exclusion probability (second parent):             0.8154
Average non-exclusion probability (parent pair):               0.7224
Average non-exclusion probability (identity):                  0.3810
Average non-exclusion probability (sib identity):              0.6010
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.6910
  Degrees of freedom:                                          1
  P-value:                                                     0.1935
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0179


**** Locus dDocent_Contig_10915_118 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1224      754      235  0.4206  0.4335
     2     1686      754      466  0.5794  0.5971

Number of individuals typed:                                1455
  Heterozygotes:                                             754
  Homozygotes:                                               701
Number of alleles:                                             2
Observed heterozygosity:                                       0.5182
Expected heterozygosity:                                       0.4876
Polymorphic information content (PIC):                         0.3686
Average non-exclusion probability (first parent):              0.8812
Average non-exclusion probability (second parent):             0.8157
Average non-exclusion probability (parent pair):               0.7227
Average non-exclusion probability (identity):                  0.3815
Average non-exclusion probability (sib identity):              0.6017
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  5.5601
  Degrees of freedom:                                          1
  P-value:                                                     0.0184
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0306


**** Locus dDocent_Contig_10932_102 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1708      706      501  0.5853  0.5844
     2     1210      706      252  0.4147  0.4140

Number of individuals typed:                                1459
  Heterozygotes:                                             706
  Homozygotes:                                               753
Number of alleles:                                             2
Observed heterozygosity:                                       0.4839
Expected heterozygosity:                                       0.4856
Polymorphic information content (PIC):                         0.3676
Average non-exclusion probability (first parent):              0.8822
Average non-exclusion probability (second parent):             0.8162
Average non-exclusion probability (parent pair):               0.7233
Average non-exclusion probability (identity):                  0.3826
Average non-exclusion probability (sib identity):              0.6029
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0090
  Degrees of freedom:                                          1
  P-value:                                                     0.9245
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0016


**** Locus dDocent_Contig_10932_105 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1708      706      501  0.5853  0.5844
     2     1210      706      252  0.4147  0.4140

Number of individuals typed:                                1459
  Heterozygotes:                                             706
  Homozygotes:                                               753
Number of alleles:                                             2
Observed heterozygosity:                                       0.4839
Expected heterozygosity:                                       0.4856
Polymorphic information content (PIC):                         0.3676
Average non-exclusion probability (first parent):              0.8822
Average non-exclusion probability (second parent):             0.8162
Average non-exclusion probability (parent pair):               0.7233
Average non-exclusion probability (identity):                  0.3826
Average non-exclusion probability (sib identity):              0.6029
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0090
  Degrees of freedom:                                          1
  P-value:                                                     0.9245
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0016


**** Locus dDocent_Contig_10981_64 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1721      733      494  0.5878  0.5974
     2     1207      733      237  0.4122  0.4190

Number of individuals typed:                                1464
  Heterozygotes:                                             733
  Homozygotes:                                               731
Number of alleles:                                             2
Observed heterozygosity:                                       0.5007
Expected heterozygosity:                                       0.4848
Polymorphic information content (PIC):                         0.3672
Average non-exclusion probability (first parent):              0.8826
Average non-exclusion probability (second parent):             0.8164
Average non-exclusion probability (parent pair):               0.7236
Average non-exclusion probability (identity):                  0.3831
Average non-exclusion probability (sib identity):              0.6035
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.4803
  Degrees of freedom:                                          1
  P-value:                                                     0.2237
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0163


**** Locus dDocent_Contig_11009_7 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1288      724      282  0.4441  0.4466
     2     1612      724      444  0.5559  0.5590

Number of individuals typed:                                1450
  Heterozygotes:                                             724
  Homozygotes:                                               726
Number of alleles:                                             2
Observed heterozygosity:                                       0.4993
Expected heterozygosity:                                       0.4939
Polymorphic information content (PIC):                         0.3719
Average non-exclusion probability (first parent):              0.8781
Average non-exclusion probability (second parent):             0.8141
Average non-exclusion probability (parent pair):               0.7207
Average non-exclusion probability (identity):                  0.3782
Average non-exclusion probability (sib identity):              0.5977
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1408
  Degrees of freedom:                                          1
  P-value:                                                     0.7075
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0056


**** Locus dDocent_Contig_11215_96 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1598      720      439  0.5545  0.5576
     2     1284      720      282  0.4455  0.4480

Number of individuals typed:                                1441
  Heterozygotes:                                             720
  Homozygotes:                                               721
Number of alleles:                                             2
Observed heterozygosity:                                       0.4997
Expected heterozygosity:                                       0.4942
Polymorphic information content (PIC):                         0.3720
Average non-exclusion probability (first parent):              0.8780
Average non-exclusion probability (second parent):             0.8140
Average non-exclusion probability (parent pair):               0.7206
Average non-exclusion probability (identity):                  0.3780
Average non-exclusion probability (sib identity):              0.5975
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1416
  Degrees of freedom:                                          1
  P-value:                                                     0.7067
  Significance (with Bonferroni correction):                  NS
