Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 3/25/2016 11:27:38 AM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
  Chi-square value (using Yates' correction):                  1.4589
  Degrees of freedom:                                          1
  P-value:                                                     0.2271
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0210


**** Locus dDocent_Contig_11584_22 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1224      388      418  0.6785  0.6737
     2      580      388       96  0.3215  0.3192

Number of individuals typed:                                 902
  Heterozygotes:                                             388
  Homozygotes:                                               514
Number of alleles:                                             2
Observed heterozygosity:                                       0.4302
Expected heterozygosity:                                       0.4365
Polymorphic information content (PIC):                         0.3411
Average non-exclusion probability (first parent):              0.9048
Average non-exclusion probability (second parent):             0.8294
Average non-exclusion probability (parent pair):               0.7394
Average non-exclusion probability (identity):                  0.4129
Average non-exclusion probability (sib identity):              0.6351
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1438
  Degrees of freedom:                                          1
  P-value:                                                     0.7046
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0071


**** Locus dDocent_Contig_11586_124 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1086      414      336  0.6047  0.5937
     2      710      414      148  0.3953  0.3881

Number of individuals typed:                                 898
  Heterozygotes:                                             414
  Homozygotes:                                               484
Number of alleles:                                             2
Observed heterozygosity:                                       0.4610
Expected heterozygosity:                                       0.4784
Polymorphic information content (PIC):                         0.3638
Average non-exclusion probability (first parent):              0.8857
Average non-exclusion probability (second parent):             0.8181
Average non-exclusion probability (parent pair):               0.7257
Average non-exclusion probability (identity):                  0.3867
Average non-exclusion probability (sib identity):              0.6076
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.0674
  Degrees of freedom:                                          1
  P-value:                                                     0.3015
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0182


**** Locus dDocent_Contig_12008_32 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1143      421      361  0.6443  0.6556
     2      631      421      105  0.3557  0.3619

Number of individuals typed:                                 887
  Heterozygotes:                                             421
  Homozygotes:                                               466
Number of alleles:                                             2
Observed heterozygosity:                                       0.4746
Expected heterozygosity:                                       0.4586
Polymorphic information content (PIC):                         0.3533
Average non-exclusion probability (first parent):              0.8950
Average non-exclusion probability (second parent):             0.8233
Average non-exclusion probability (parent pair):               0.7320
Average non-exclusion probability (identity):                  0.3984
Average non-exclusion probability (sib identity):              0.6204
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.9702
  Degrees of freedom:                                          1
  P-value:                                                     0.3246
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0175


**** Locus dDocent_Contig_12062_10 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1149      407      371  0.6433  0.6411
     2      637      407      115  0.3567  0.3554

Number of individuals typed:                                 893
  Heterozygotes:                                             407
  Homozygotes:                                               486
Number of alleles:                                             2
Observed heterozygosity:                                       0.4558
Expected heterozygosity:                                       0.4592
Polymorphic information content (PIC):                         0.3536
Average non-exclusion probability (first parent):              0.8947
Average non-exclusion probability (second parent):             0.8232
Average non-exclusion probability (parent pair):               0.7319
Average non-exclusion probability (identity):                  0.3981
Average non-exclusion probability (sib identity):              0.6201
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0276
  Degrees of freedom:                                          1
  P-value:                                                     0.8680
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0034


**** Locus dDocent_Contig_12075_52 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1187      421      383  0.6609  0.6758
     2      609      421       94  0.3391  0.3467

Number of individuals typed:                                 898
  Heterozygotes:                                             421
  Homozygotes:                                               477
Number of alleles:                                             2
Observed heterozygosity:                                       0.4688
Expected heterozygosity:                                       0.4485
Polymorphic information content (PIC):                         0.3478
Average non-exclusion probability (first parent):              0.8996
Average non-exclusion probability (second parent):             0.8261
Average non-exclusion probability (parent pair):               0.7354
Average non-exclusion probability (identity):                  0.4049
Average non-exclusion probability (sib identity):              0.6271
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.6991
  Degrees of freedom:                                          1
  P-value:                                                     0.1924
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0225


**** Locus dDocent_Contig_12166_105 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1246      396      425  0.6984  0.7168
     2      538      396       71  0.3016  0.3095

Number of individuals typed:                                 892
  Heterozygotes:                                             396
  Homozygotes:                                               496
Number of alleles:                                             2
Observed heterozygosity:                                       0.4439
Expected heterozygosity:                                       0.4215
Polymorphic information content (PIC):                         0.3325
Average non-exclusion probability (first parent):              0.9113
Average non-exclusion probability (second parent):             0.8337
Average non-exclusion probability (parent pair):               0.7445
Average non-exclusion probability (identity):                  0.4237
Average non-exclusion probability (sib identity):              0.6453
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.3410
  Degrees of freedom:                                          1
  P-value:                                                     0.1260
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0262


**** Locus dDocent_Contig_12251_142 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1407      305      551  0.7869  0.7937
     2      381      305       38  0.2131  0.2149

Number of individuals typed:                                 894
  Heterozygotes:                                             305
  Homozygotes:                                               589
Number of alleles:                                             2
Observed heterozygosity:                                       0.3412
Expected heterozygosity:                                       0.3355
Polymorphic information content (PIC):                         0.2791
Average non-exclusion probability (first parent):              0.9438
Average non-exclusion probability (second parent):             0.8604
Average non-exclusion probability (parent pair):               0.7769
Average non-exclusion probability (identity):                  0.4980
Average non-exclusion probability (sib identity):              0.7068
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1750
  Degrees of freedom:                                          1
  P-value:                                                     0.6757
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0086


**** Locus dDocent_Contig_12286_145 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      489      355       67  0.2750  0.2752
     2     1289      355      467  0.7250  0.7255

Number of individuals typed:                                 889
  Heterozygotes:                                             355
  Homozygotes:                                               534
Number of alleles:                                             2
Observed heterozygosity:                                       0.3993
Expected heterozygosity:                                       0.3990
Polymorphic information content (PIC):                         0.3193
Average non-exclusion probability (first parent):              0.9205
Average non-exclusion probability (second parent):             0.8404
Average non-exclusion probability (parent pair):               0.7524
Average non-exclusion probability (identity):                  0.4410
Average non-exclusion probability (sib identity):              0.6609
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0023
  Degrees of freedom:                                          1
  P-value:                                                     0.9619
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0007


**** Locus dDocent_Contig_12435_98 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1041      455      293  0.5809  0.5931
     2      751      455      148  0.4191  0.4279

Number of individuals typed:                                 896
  Heterozygotes:                                             455
  Homozygotes:                                               441
Number of alleles:                                             2
Observed heterozygosity:                                       0.5078
Expected heterozygosity:                                       0.4872
Polymorphic information content (PIC):                         0.3684
Average non-exclusion probability (first parent):              0.8815
Average non-exclusion probability (second parent):             0.8158
Average non-exclusion probability (parent pair):               0.7229
Average non-exclusion probability (identity):                  0.3818
Average non-exclusion probability (sib identity):              0.6020
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.4806
  Degrees of freedom:                                          1
  P-value:                                                     0.2237
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0210


**** Locus dDocent_Contig_12493_55 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      998      422      288  0.5864  0.5928
     2      704      422      141  0.4136  0.4182

Number of individuals typed:                                 851
  Heterozygotes:                                             422
  Homozygotes:                                               429
Number of alleles:                                             2
Observed heterozygosity:                                       0.4959
Expected heterozygosity:                                       0.4854
Polymorphic information content (PIC):                         0.3674
Average non-exclusion probability (first parent):              0.8823
Average non-exclusion probability (second parent):             0.8163
Average non-exclusion probability (parent pair):               0.7234
Average non-exclusion probability (identity):                  0.3828
Average non-exclusion probability (sib identity):              0.6032
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.3358
  Degrees of freedom:                                          1
  P-value:                                                     0.5623
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0110


**** Locus dDocent_Contig_12493_60 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      998      422      288  0.5864  0.5928
     2      704      422      141  0.4136  0.4182

Number of individuals typed:                                 851
  Heterozygotes:                                             422
  Homozygotes:                                               429
Number of alleles:                                             2
Observed heterozygosity:                                       0.4959
Expected heterozygosity:                                       0.4854
Polymorphic information content (PIC):                         0.3674
Average non-exclusion probability (first parent):              0.8823
Average non-exclusion probability (second parent):             0.8163
Average non-exclusion probability (parent pair):               0.7234
Average non-exclusion probability (identity):                  0.3828
Average non-exclusion probability (sib identity):              0.6032
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.3358
  Degrees of freedom:                                          1
  P-value:                                                     0.5623
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0110


**** Locus dDocent_Contig_12493_87 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      990      416      287  0.5817  0.5830
     2      712      416      148  0.4183  0.4193

Number of individuals typed:                                 851
  Heterozygotes:                                             416
  Homozygotes:                                               435
Number of alleles:                                             2
Observed heterozygosity:                                       0.4888
Expected heterozygosity:                                       0.4869
Polymorphic information content (PIC):                         0.3682
Average non-exclusion probability (first parent):              0.8816
Average non-exclusion probability (second parent):             0.8159
Average non-exclusion probability (parent pair):               0.7229
Average non-exclusion probability (identity):                  0.3819
Average non-exclusion probability (sib identity):              0.6022
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0039
  Degrees of freedom:                                          1
  P-value:                                                     0.9501
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0022


**** Locus dDocent_Contig_12596_132 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      635      403      116  0.3740  0.3765
     2     1063      403      330  0.6260  0.6303

Number of individuals typed:                                 849
  Heterozygotes:                                             403
  Homozygotes:                                               446
Number of alleles:                                             2
Observed heterozygosity:                                       0.4747
Expected heterozygosity:                                       0.4685
Polymorphic information content (PIC):                         0.3586
Average non-exclusion probability (first parent):              0.8904
Average non-exclusion probability (second parent):             0.8207
Average non-exclusion probability (parent pair):               0.7288
Average non-exclusion probability (identity):                  0.3924
Average non-exclusion probability (sib identity):              0.6140
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1077
  Degrees of freedom:                                          1
  P-value:                                                     0.7428
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0068


**** Locus dDocent_Contig_12596_137 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      764      424      170  0.4499  0.4519
     2      934      424      255  0.5501  0.5525

Number of individuals typed:                                 849
  Heterozygotes:                                             424
  Homozygotes:                                               425
Number of alleles:                                             2
Observed heterozygosity:                                       0.4994
Expected heterozygosity:                                       0.4953
Polymorphic information content (PIC):                         0.3725
Average non-exclusion probability (first parent):              0.8775
Average non-exclusion probability (second parent):             0.8138
Average non-exclusion probability (parent pair):               0.7203
Average non-exclusion probability (identity):                  0.3775
Average non-exclusion probability (sib identity):              0.5969
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0368
  Degrees of freedom:                                          1
  P-value:                                                     0.8479
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0044


**** Locus dDocent_Contig_12649_33 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      719      447      136  0.3994  0.4064
     2     1081      447      317  0.6006  0.6109

Number of individuals typed:                                 900
  Heterozygotes:                                             447
  Homozygotes:                                               453
Number of alleles:                                             2
Observed heterozygosity:                                       0.4967
Expected heterozygosity:                                       0.4800
Polymorphic information content (PIC):                         0.3647
Average non-exclusion probability (first parent):              0.8849
Average non-exclusion probability (second parent):             0.8177
Average non-exclusion probability (parent pair):               0.7251
Average non-exclusion probability (identity):                  0.3857
Average non-exclusion probability (sib identity):              0.6065
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.9737
  Degrees of freedom:                                          1
  P-value:                                                     0.3237
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0173


**** Locus dDocent_Contig_12750_73 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1170      422      374  0.6486  0.6570
     2      634      422      106  0.3514  0.3560

Number of individuals typed:                                 902
  Heterozygotes:                                             422
  Homozygotes:                                               480
Number of alleles:                                             2
Observed heterozygosity:                                       0.4678
Expected heterozygosity:                                       0.4561
Polymorphic information content (PIC):                         0.3520
Average non-exclusion probability (first parent):              0.8961
Average non-exclusion probability (second parent):             0.8240
Average non-exclusion probability (parent pair):               0.7329
Average non-exclusion probability (identity):                  0.4000
Average non-exclusion probability (sib identity):              0.6221
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5142
  Degrees of freedom:                                          1
  P-value:                                                     0.4733
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0130


**** Locus dDocent_Contig_12754_125 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1324      338      493  0.7609  0.7859
     2      416      338       39  0.2391  0.2469

Number of individuals typed:                                 870
  Heterozygotes:                                             338
  Homozygotes:                                               532
Number of alleles:                                             2
Observed heterozygosity:                                       0.3885
Expected heterozygosity:                                       0.3641
Polymorphic information content (PIC):                         0.2977
Average non-exclusion probability (first parent):              0.9338
Average non-exclusion probability (second parent):             0.8512
Average non-exclusion probability (parent pair):               0.7655
Average non-exclusion probability (identity):                  0.4709
Average non-exclusion probability (sib identity):              0.6858
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.6373
  Degrees of freedom:                                          1
  P-value:                                                     0.0565
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0328


**** Locus dDocent_Contig_12810_31 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1250      360      445  0.7209  0.7322
     2      484      360       62  0.2791  0.2835

Number of individuals typed:                                 867
  Heterozygotes:                                             360
  Homozygotes:                                               507
Number of alleles:                                             2
Observed heterozygosity:                                       0.4152
Expected heterozygosity:                                       0.4027
Polymorphic information content (PIC):                         0.3215
Average non-exclusion probability (first parent):              0.9190
Average non-exclusion probability (second parent):             0.8393
Average non-exclusion probability (parent pair):               0.7511
Average non-exclusion probability (identity):                  0.4381
Average non-exclusion probability (sib identity):              0.6583
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.7267
  Degrees of freedom:                                          1
  P-value:                                                     0.3940
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0157


**** Locus dDocent_Contig_12810_83 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      814      434      190  0.4694  0.4706
     2      920      434      243  0.5306  0.5319

Number of individuals typed:                                 867
  Heterozygotes:                                             434
  Homozygotes:                                               433
Number of alleles:                                             2
Observed heterozygosity:                                       0.5006
Expected heterozygosity:                                       0.4984
Polymorphic information content (PIC):                         0.3741
Average non-exclusion probability (first parent):              0.8759
Average non-exclusion probability (second parent):             0.8130
Average non-exclusion probability (parent pair):               0.7193
Average non-exclusion probability (identity):                  0.3759
Average non-exclusion probability (sib identity):              0.5949
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0061
  Degrees of freedom:                                          1
  P-value:                                                     0.9376
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0024


**** Locus dDocent_Contig_12810_128 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      495      349       73  0.2855  0.2836
     2     1239      349      445  0.7145  0.7098

Number of individuals typed:                                 867
  Heterozygotes:                                             349
  Homozygotes:                                               518
Number of alleles:                                             2
Observed heterozygosity:                                       0.4025
Expected heterozygosity:                                       0.4082
Polymorphic information content (PIC):                         0.3247
Average non-exclusion probability (first parent):              0.9168
Average non-exclusion probability (second parent):             0.8376
Average non-exclusion probability (parent pair):               0.7492
Average non-exclusion probability (identity):                  0.4337
Average non-exclusion probability (sib identity):              0.6545
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1171
  Degrees of freedom:                                          1
  P-value:                                                     0.7322
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0067


**** Locus dDocent_Contig_13185_89 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      866      478      194  0.4833  0.4992
     2      926      478      224  0.5167  0.5338

Number of individuals typed:                                 896
  Heterozygotes:                                             478
  Homozygotes:                                               418
Number of alleles:                                             2
Observed heterozygosity:                                       0.5335
Expected heterozygosity:                                       0.4997
Polymorphic information content (PIC):                         0.3747
Average non-exclusion probability (first parent):              0.8753
Average non-exclusion probability (second parent):             0.8126
Average non-exclusion probability (parent pair):               0.7189
Average non-exclusion probability (identity):                  0.3753
Average non-exclusion probability (sib identity):              0.5941
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.8946
  Degrees of freedom:                                          1
  P-value:                                                     0.0485
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0330


**** Locus dDocent_Contig_13185_128 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1391      323      534  0.7762  0.7906
     2      401      323       39  0.2238  0.2279

Number of individuals typed:                                 896
  Heterozygotes:                                             323
  Homozygotes:                                               573
Number of alleles:                                             2
Observed heterozygosity:                                       0.3605
Expected heterozygosity:                                       0.3476
Polymorphic information content (PIC):                         0.2871
Average non-exclusion probability (first parent):              0.9397
Average non-exclusion probability (second parent):             0.8565
Average non-exclusion probability (parent pair):               0.7720
Average non-exclusion probability (identity):                  0.4862
Average non-exclusion probability (sib identity):              0.6979
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.0668
  Degrees of freedom:                                          1
  P-value:                                                     0.3017
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0185


**** Locus dDocent_Contig_13193_78 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      801      457      172  0.4695  0.4866
     2      905      457      224  0.5305  0.5498

Number of individuals typed:                                 853
  Heterozygotes:                                             457
  Homozygotes:                                               396
Number of alleles:                                             2
Observed heterozygosity:                                       0.5358
Expected heterozygosity:                                       0.4984
Polymorphic information content (PIC):                         0.3741
Average non-exclusion probability (first parent):              0.8759
Average non-exclusion probability (second parent):             0.8130
Average non-exclusion probability (parent pair):               0.7193
Average non-exclusion probability (identity):                  0.3759
Average non-exclusion probability (sib identity):              0.5949
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  4.5653
  Degrees of freedom:                                          1
  P-value:                                                     0.0326
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0364


**** Locus dDocent_Contig_13246_75 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1090      440      325  0.6069  0.6150
     2      706      440      133  0.3931  0.3983

Number of individuals typed:                                 898
  Heterozygotes:                                             440
  Homozygotes:                                               458
Number of alleles:                                             2
Observed heterozygosity:                                       0.4900
Expected heterozygosity:                                       0.4774
Polymorphic information content (PIC):                         0.3633
Average non-exclusion probability (first parent):              0.8862
Average non-exclusion probability (second parent):             0.8183
Average non-exclusion probability (parent pair):               0.7260
Average non-exclusion probability (identity):                  0.3872
Average non-exclusion probability (sib identity):              0.6082
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5422
  Degrees of freedom:                                          1
  P-value:                                                     0.4615
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0133


**** Locus dDocent_Contig_13333_121 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      917      493      212  0.5134  0.5390
     2      869      493      188  0.4866  0.5108

Number of individuals typed:                                 893
  Heterozygotes:                                             493
  Homozygotes:                                               400
Number of alleles:                                             2
Observed heterozygosity:                                       0.5521
Expected heterozygosity:                                       0.4999
Polymorphic information content (PIC):                         0.3748
Average non-exclusion probability (first parent):              0.8752
Average non-exclusion probability (second parent):             0.8126
Average non-exclusion probability (parent pair):               0.7189
Average non-exclusion probability (identity):                  0.3752
Average non-exclusion probability (sib identity):              0.5940
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  9.4189
  Degrees of freedom:                                          1
  P-value:                                                     0.00215627
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0499


**** Locus dDocent_Contig_13352_96 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1432      302      565  0.7938  0.8027
     2      372      302       35  0.2062  0.2085

Number of individuals typed:                                 902
  Heterozygotes:                                             302
  Homozygotes:                                               600
Number of alleles:                                             2
Observed heterozygosity:                                       0.3348
Expected heterozygosity:                                       0.3276
Polymorphic information content (PIC):                         0.2738
Average non-exclusion probability (first parent):              0.9464
Average non-exclusion probability (second parent):             0.8631
Average non-exclusion probability (parent pair):               0.7803
Average non-exclusion probability (identity):                  0.5060
Average non-exclusion probability (sib identity):              0.7128
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.3381
  Degrees of freedom:                                          1
  P-value:                                                     0.5609
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0112


**** Locus dDocent_Contig_13382_112 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      797      373      212  0.4513  0.4155
     2      969      373      298  0.5487  0.5051

Number of individuals typed:                                 883
  Heterozygotes:                                             373
  Homozygotes:                                               510
Number of alleles:                                             2
Observed heterozygosity:                                       0.4224
Expected heterozygosity:                                       0.4955
Polymorphic information content (PIC):                         0.3726
Average non-exclusion probability (first parent):              0.8774
Average non-exclusion probability (second parent):             0.8137
Average non-exclusion probability (parent pair):               0.7202
Average non-exclusion probability (identity):                  0.3774
Average non-exclusion probability (sib identity):              0.5967
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 18.7990
  Degrees of freedom:                                          1
  P-value:                                                     0.00001471
  Significance (with Bonferroni correction):                   *
Null allele frequency estimate:                                0.0794


**** Locus dDocent_Contig_13382_115 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      960      378      291  0.5436  0.5035
     2      806      378      214  0.4564  0.4228

Number of individuals typed:                                 883
  Heterozygotes:                                             378
  Homozygotes:                                               505
Number of alleles:                                             2
Observed heterozygosity:                                       0.4281
Expected heterozygosity:                                       0.4965
Polymorphic information content (PIC):                         0.3731
Average non-exclusion probability (first parent):              0.8769
Average non-exclusion probability (second parent):             0.8135
Average non-exclusion probability (parent pair):               0.7199
Average non-exclusion probability (identity):                  0.3769
Average non-exclusion probability (sib identity):              0.5961
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 16.3608
  Degrees of freedom:                                          1
  P-value:                                                     0.00005291
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0737


**** Locus dDocent_Contig_13386_141 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      972      480      246  0.5382  0.5562
     2      834      480      177  0.4618  0.4773

Number of individuals typed:                                 903
  Heterozygotes:                                             480
  Homozygotes:                                               423
Number of alleles:                                             2
Observed heterozygosity:                                       0.5316
Expected heterozygosity:                                       0.4974
Polymorphic information content (PIC):                         0.3735
Average non-exclusion probability (first parent):              0.8765
Average non-exclusion probability (second parent):             0.8132
Average non-exclusion probability (parent pair):               0.7197
Average non-exclusion probability (identity):                  0.3765
Average non-exclusion probability (sib identity):              0.5956
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  4.0706
  Degrees of freedom:                                          1
  P-value:                                                     0.0437
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0335


**** Locus dDocent_Contig_13525_16 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      845      435      205  0.4930  0.4968
     2      869      435      217  0.5070  0.5109

Number of individuals typed:                                 857
  Heterozygotes:                                             435
  Homozygotes:                                               422
Number of alleles:                                             2
Observed heterozygosity:                                       0.5076
Expected heterozygosity:                                       0.5002
Polymorphic information content (PIC):                         0.3750
Average non-exclusion probability (first parent):              0.8750
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1459
  Degrees of freedom:                                          1
  P-value:                                                     0.7025
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0076
