Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 7/19/2016 2:54:43 PM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1452      792      330  0.4717  0.4793
     2     1626      792      417  0.5283  0.5367

Number of individuals typed:                                1539
  Heterozygotes:                                             792
  Homozygotes:                                               747
Number of alleles:                                             2
Observed heterozygosity:                                       0.5146
Expected heterozygosity:                                       0.4986
Polymorphic information content (PIC):                         0.3742
Average non-exclusion probability (first parent):              0.8758
Average non-exclusion probability (second parent):             0.8129
Average non-exclusion probability (parent pair):               0.7192
Average non-exclusion probability (identity):                  0.3758
Average non-exclusion probability (sib identity):              0.5947
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.5017
  Degrees of freedom:                                          1
  P-value:                                                     0.2204
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0160


**** Locus dDocent_Contig_7680_114 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1451      795      328  0.4714  0.4799
     2     1627      795      416  0.5286  0.5381

Number of individuals typed:                                1539
  Heterozygotes:                                             795
  Homozygotes:                                               744
Number of alleles:                                             2
Observed heterozygosity:                                       0.5166
Expected heterozygosity:                                       0.4985
Polymorphic information content (PIC):                         0.3742
Average non-exclusion probability (first parent):              0.8758
Average non-exclusion probability (second parent):             0.8129
Average non-exclusion probability (parent pair):               0.7193
Average non-exclusion probability (identity):                  0.3758
Average non-exclusion probability (sib identity):              0.5948
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.9096
  Degrees of freedom:                                          1
  P-value:                                                     0.1670
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0179


**** Locus dDocent_Contig_7683_102 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1771      737      517  0.5931  0.5998
     2     1215      737      239  0.4069  0.4115

Number of individuals typed:                                1493
  Heterozygotes:                                             737
  Homozygotes:                                               756
Number of alleles:                                             2
Observed heterozygosity:                                       0.4936
Expected heterozygosity:                                       0.4828
Polymorphic information content (PIC):                         0.3662
Average non-exclusion probability (first parent):              0.8835
Average non-exclusion probability (second parent):             0.8169
Average non-exclusion probability (parent pair):               0.7242
Average non-exclusion probability (identity):                  0.3841
Average non-exclusion probability (sib identity):              0.6047
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.6805
  Degrees of freedom:                                          1
  P-value:                                                     0.4094
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0112


**** Locus dDocent_Contig_7683_137 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1346      754      296  0.4517  0.4565
     2     1634      754      440  0.5483  0.5542

Number of individuals typed:                                1490
  Heterozygotes:                                             754
  Homozygotes:                                               736
Number of alleles:                                             2
Observed heterozygosity:                                       0.5060
Expected heterozygosity:                                       0.4955
Polymorphic information content (PIC):                         0.3727
Average non-exclusion probability (first parent):              0.8773
Average non-exclusion probability (second parent):             0.8137
Average non-exclusion probability (parent pair):               0.7202
Average non-exclusion probability (identity):                  0.3774
Average non-exclusion probability (sib identity):              0.5967
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.6122
  Degrees of freedom:                                          1
  P-value:                                                     0.4340
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0107


**** Locus dDocent_Contig_7738_98 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1641      791      425  0.5434  0.5581
     2     1379      791      294  0.4566  0.4690

Number of individuals typed:                                1510
  Heterozygotes:                                             791
  Homozygotes:                                               719
Number of alleles:                                             2
Observed heterozygosity:                                       0.5238
Expected heterozygosity:                                       0.4964
Polymorphic information content (PIC):                         0.3731
Average non-exclusion probability (first parent):              0.8769
Average non-exclusion probability (second parent):             0.8134
Average non-exclusion probability (parent pair):               0.7199
Average non-exclusion probability (identity):                  0.3769
Average non-exclusion probability (sib identity):              0.5961
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  4.4512
  Degrees of freedom:                                          1
  P-value:                                                     0.0349
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0271


**** Locus dDocent_Contig_7761_97 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1612      730      441  0.5352  0.5282
     2     1400      730      335  0.4648  0.4588

Number of individuals typed:                                1506
  Heterozygotes:                                             730
  Homozygotes:                                               776
Number of alleles:                                             2
Observed heterozygosity:                                       0.4847
Expected heterozygosity:                                       0.4977
Polymorphic information content (PIC):                         0.3738
Average non-exclusion probability (first parent):              0.8762
Average non-exclusion probability (second parent):             0.8131
Average non-exclusion probability (parent pair):               0.7195
Average non-exclusion probability (identity):                  0.3762
Average non-exclusion probability (sib identity):              0.5953
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.9450
  Degrees of freedom:                                          1
  P-value:                                                     0.3310
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0130


**** Locus dDocent_Contig_7886_125 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1474      758      358  0.4826  0.4812
     2     1580      758      411  0.5174  0.5158

Number of individuals typed:                                1527
  Heterozygotes:                                             758
  Homozygotes:                                               769
Number of alleles:                                             2
Observed heterozygosity:                                       0.4964
Expected heterozygosity:                                       0.4996
Polymorphic information content (PIC):                         0.3747
Average non-exclusion probability (first parent):              0.8753
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7189
Average non-exclusion probability (identity):                  0.3753
Average non-exclusion probability (sib identity):              0.5941
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0439
  Degrees of freedom:                                          1
  P-value:                                                     0.8341
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0030


**** Locus dDocent_Contig_8046_98 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1529      769      380  0.5007  0.5025
     2     1525      769      378  0.4993  0.5011

Number of individuals typed:                                1527
  Heterozygotes:                                             769
  Homozygotes:                                               758
Number of alleles:                                             2
Observed heterozygosity:                                       0.5036
Expected heterozygosity:                                       0.5002
Polymorphic information content (PIC):                         0.3750
Average non-exclusion probability (first parent):              0.8750
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0532
  Degrees of freedom:                                          1
  P-value:                                                     0.8175
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0036


**** Locus dDocent_Contig_8144_89 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1784      766      509  0.5815  0.5889
     2     1284      766      259  0.4185  0.4239

Number of individuals typed:                                1534
  Heterozygotes:                                             766
  Homozygotes:                                               768
Number of alleles:                                             2
Observed heterozygosity:                                       0.4993
Expected heterozygosity:                                       0.4869
Polymorphic information content (PIC):                         0.3683
Average non-exclusion probability (first parent):              0.8816
Average non-exclusion probability (second parent):             0.8159
Average non-exclusion probability (parent pair):               0.7229
Average non-exclusion probability (identity):                  0.3819
Average non-exclusion probability (sib identity):              0.6021
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.9290
  Degrees of freedom:                                          1
  P-value:                                                     0.3351
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0128


**** Locus dDocent_Contig_8189_87 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1683      759      462  0.5540  0.5570
     2     1355      759      298  0.4460  0.4485

Number of individuals typed:                                1519
  Heterozygotes:                                             759
  Homozygotes:                                               760
Number of alleles:                                             2
Observed heterozygosity:                                       0.4997
Expected heterozygosity:                                       0.4943
Polymorphic information content (PIC):                         0.3721
Average non-exclusion probability (first parent):              0.8779
Average non-exclusion probability (second parent):             0.8140
Average non-exclusion probability (parent pair):               0.7206
Average non-exclusion probability (identity):                  0.3780
Average non-exclusion probability (sib identity):              0.5974
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1459
  Degrees of freedom:                                          1
  P-value:                                                     0.7025
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0055


**** Locus dDocent_Contig_8237_136 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1466      690      388  0.4797  0.4557
     2     1590      690      450  0.5203  0.4942

Number of individuals typed:                                1528
  Heterozygotes:                                             690
  Homozygotes:                                               838
Number of alleles:                                             2
Observed heterozygosity:                                       0.4516
Expected heterozygosity:                                       0.4993
Polymorphic information content (PIC):                         0.3746
Average non-exclusion probability (first parent):              0.8754
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3754
Average non-exclusion probability (sib identity):              0.5943
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 13.7071
  Degrees of freedom:                                          1
  P-value:                                                     0.00021535
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0501


**** Locus dDocent_Contig_8275_40 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1481      787      347  0.4875  0.4963
     2     1557      787      385  0.5125  0.5218

Number of individuals typed:                                1519
  Heterozygotes:                                             787
  Homozygotes:                                               732
Number of alleles:                                             2
Observed heterozygosity:                                       0.5181
Expected heterozygosity:                                       0.4999
Polymorphic information content (PIC):                         0.3748
Average non-exclusion probability (first parent):              0.8752
Average non-exclusion probability (second parent):             0.8126
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3752
Average non-exclusion probability (sib identity):              0.5939
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.9187
  Degrees of freedom:                                          1
  P-value:                                                     0.1660
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0181


**** Locus dDocent_Contig_8293_35 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1653      759      447  0.5463  0.5495
     2     1373      759      307  0.4537  0.4564

Number of individuals typed:                                1513
  Heterozygotes:                                             759
  Homozygotes:                                               754
Number of alleles:                                             2
Observed heterozygosity:                                       0.5017
Expected heterozygosity:                                       0.4959
Polymorphic information content (PIC):                         0.3729
Average non-exclusion probability (first parent):              0.8771
Average non-exclusion probability (second parent):             0.8136
Average non-exclusion probability (parent pair):               0.7201
Average non-exclusion probability (identity):                  0.3772
Average non-exclusion probability (sib identity):              0.5964
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1713
  Degrees of freedom:                                          1
  P-value:                                                     0.6790
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0059


**** Locus dDocent_Contig_8365_86 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1365      733      316  0.4464  0.4396
     2     1693      733      480  0.5536  0.5452

Number of individuals typed:                                1529
  Heterozygotes:                                             733
  Homozygotes:                                               796
Number of alleles:                                             2
Observed heterozygosity:                                       0.4794
Expected heterozygosity:                                       0.4944
Polymorphic information content (PIC):                         0.3721
Average non-exclusion probability (first parent):              0.8779
Average non-exclusion probability (second parent):             0.8139
Average non-exclusion probability (parent pair):               0.7206
Average non-exclusion probability (identity):                  0.3779
Average non-exclusion probability (sib identity):              0.5974
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.3196
  Degrees of freedom:                                          1
  P-value:                                                     0.2507
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0153


**** Locus dDocent_Contig_8378_100 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1393      763      315  0.4508  0.4502
     2     1697      763      467  0.5492  0.5485

Number of individuals typed:                                1545
  Heterozygotes:                                             763
  Homozygotes:                                               782
Number of alleles:                                             2
Observed heterozygosity:                                       0.4939
Expected heterozygosity:                                       0.4953
Polymorphic information content (PIC):                         0.3726
Average non-exclusion probability (first parent):              0.8774
Average non-exclusion probability (second parent):             0.8137
Average non-exclusion probability (parent pair):               0.7203
Average non-exclusion probability (identity):                  0.3775
Average non-exclusion probability (sib identity):              0.5968
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0062
  Degrees of freedom:                                          1
  P-value:                                                     0.9370
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0013


**** Locus dDocent_Contig_8436_15 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1741      783      479  0.5776  0.5958
     2     1273      783      245  0.4224  0.4356

Number of individuals typed:                                1507
  Heterozygotes:                                             783
  Homozygotes:                                               724
Number of alleles:                                             2
Observed heterozygosity:                                       0.5196
Expected heterozygosity:                                       0.4881
Polymorphic information content (PIC):                         0.3689
Average non-exclusion probability (first parent):              0.8810
Average non-exclusion probability (second parent):             0.8156
Average non-exclusion probability (parent pair):               0.7225
Average non-exclusion probability (identity):                  0.3812
Average non-exclusion probability (sib identity):              0.6013
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  6.0701
  Degrees of freedom:                                          1
  P-value:                                                     0.0138
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0314


**** Locus dDocent_Contig_8489_24 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1331      747      292  0.4488  0.4528
     2     1635      747      444  0.5512  0.5562

Number of individuals typed:                                1483
  Heterozygotes:                                             747
  Homozygotes:                                               736
Number of alleles:                                             2
Observed heterozygosity:                                       0.5037
Expected heterozygosity:                                       0.4949
Polymorphic information content (PIC):                         0.3724
Average non-exclusion probability (first parent):              0.8776
Average non-exclusion probability (second parent):             0.8138
Average non-exclusion probability (parent pair):               0.7204
Average non-exclusion probability (identity):                  0.3777
Average non-exclusion probability (sib identity):              0.5970
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.4162
  Degrees of freedom:                                          1
  P-value:                                                     0.5188
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0090


**** Locus dDocent_Contig_8762_101 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1503      709      397  0.5003  0.4859
     2     1501      709      396  0.4997  0.4853

Number of individuals typed:                                1502
  Heterozygotes:                                             709
  Homozygotes:                                               793
Number of alleles:                                             2
Observed heterozygosity:                                       0.4720
Expected heterozygosity:                                       0.5002
Polymorphic information content (PIC):                         0.3750
Average non-exclusion probability (first parent):              0.8750
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  4.5866
  Degrees of freedom:                                          1
  P-value:                                                     0.0322
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0288


**** Locus dDocent_Contig_8906_54 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1663      749      457  0.5456  0.5432
     2     1385      749      318  0.4544  0.4524

Number of individuals typed:                                1524
  Heterozygotes:                                             749
  Homozygotes:                                               775
Number of alleles:                                             2
Observed heterozygosity:                                       0.4915
Expected heterozygosity:                                       0.4960
Polymorphic information content (PIC):                         0.3729
Average non-exclusion probability (first parent):              0.8771
Average non-exclusion probability (second parent):             0.8135
Average non-exclusion probability (parent pair):               0.7201
Average non-exclusion probability (identity):                  0.3771
Average non-exclusion probability (sib identity):              0.5964
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1013
  Degrees of freedom:                                          1
  P-value:                                                     0.7502
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0044


**** Locus dDocent_Contig_8906_56 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1663      749      457  0.5456  0.5432
     2     1385      749      318  0.4544  0.4524

Number of individuals typed:                                1524
  Heterozygotes:                                             749
  Homozygotes:                                               775
Number of alleles:                                             2
Observed heterozygosity:                                       0.4915
Expected heterozygosity:                                       0.4960
Polymorphic information content (PIC):                         0.3729
Average non-exclusion probability (first parent):              0.8771
Average non-exclusion probability (second parent):             0.8135
Average non-exclusion probability (parent pair):               0.7201
Average non-exclusion probability (identity):                  0.3771
Average non-exclusion probability (sib identity):              0.5964
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1013
  Degrees of freedom:                                          1
  P-value:                                                     0.7502
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0044


**** Locus dDocent_Contig_8927_99 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1765      693      536  0.5798  0.5602
     2     1279      693      293  0.4202  0.4059

Number of individuals typed:                                1522
  Heterozygotes:                                             693
  Homozygotes:                                               829
Number of alleles:                                             2
Observed heterozygosity:                                       0.4553
Expected heterozygosity:                                       0.4874
Polymorphic information content (PIC):                         0.3685
Average non-exclusion probability (first parent):              0.8813
Average non-exclusion probability (second parent):             0.8157
Average non-exclusion probability (parent pair):               0.7228
Average non-exclusion probability (identity):                  0.3816
Average non-exclusion probability (sib identity):              0.6018
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  6.4001
  Degrees of freedom:                                          1
  P-value:                                                     0.0114
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0339


**** Locus dDocent_Contig_8967_140 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1787      731      528  0.6029  0.6119
     2     1177      731      223  0.3971  0.4030

Number of individuals typed:                                1482
  Heterozygotes:                                             731
  Homozygotes:                                               751
Number of alleles:                                             2
Observed heterozygosity:                                       0.4933
Expected heterozygosity:                                       0.4790
Polymorphic information content (PIC):                         0.3642
Average non-exclusion probability (first parent):              0.8854
Average non-exclusion probability (second parent):             0.8179
Average non-exclusion probability (parent pair):               0.7254
Average non-exclusion probability (identity):                  0.3863
Average non-exclusion probability (sib identity):              0.6072
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.2232
  Degrees of freedom:                                          1
  P-value:                                                     0.2687
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0148


**** Locus dDocent_Contig_9137_103 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1695      789      453  0.5503  0.5598
     2     1385      789      298  0.4497  0.4574

Number of individuals typed:                                1540
  Heterozygotes:                                             789
  Homozygotes:                                               751
Number of alleles:                                             2
Observed heterozygosity:                                       0.5123
Expected heterozygosity:                                       0.4951
Polymorphic information content (PIC):                         0.3725
Average non-exclusion probability (first parent):              0.8775
Average non-exclusion probability (second parent):             0.8138
Average non-exclusion probability (parent pair):               0.7203
Average non-exclusion probability (identity):                  0.3776
Average non-exclusion probability (sib identity):              0.5969
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.7647
  Degrees of freedom:                                          1
  P-value:                                                     0.1840
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0173


**** Locus dDocent_Contig_9267_19 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1712      764      474  0.5613  0.5661
     2     1338      764      287  0.4387  0.4424

Number of individuals typed:                                1525
  Heterozygotes:                                             764
  Homozygotes:                                               761
Number of alleles:                                             2
Observed heterozygosity:                                       0.5010
Expected heterozygosity:                                       0.4926
Polymorphic information content (PIC):                         0.3712
Average non-exclusion probability (first parent):              0.8787
Average non-exclusion probability (second parent):             0.8144
Average non-exclusion probability (parent pair):               0.7211
Average non-exclusion probability (identity):                  0.3788
Average non-exclusion probability (sib identity):              0.5985
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.3872
  Degrees of freedom:                                          1
  P-value:                                                     0.5338
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0086


**** Locus dDocent_Contig_9267_128 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1459      751      354  0.4784  0.4752
     2     1591      751      420  0.5216  0.5182

Number of individuals typed:                                1525
  Heterozygotes:                                             751
  Homozygotes:                                               774
Number of alleles:                                             2
Observed heterozygosity:                                       0.4925
Expected heterozygosity:                                       0.4992
Polymorphic information content (PIC):                         0.3745
Average non-exclusion probability (first parent):              0.8755
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3755
Average non-exclusion probability (sib identity):              0.5943
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2413
  Degrees of freedom:                                          1
  P-value:                                                     0.6233
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0067


**** Locus dDocent_Contig_9273_49 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1552      780      386  0.5092  0.5152
     2     1496      780      358  0.4908  0.4966

Number of individuals typed:                                1524
  Heterozygotes:                                             780
  Homozygotes:                                               744
Number of alleles:                                             2
Observed heterozygosity:                                       0.5118
Expected heterozygosity:                                       0.5000
Polymorphic information content (PIC):                         0.3749
Average non-exclusion probability (first parent):              0.8751
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3751
Average non-exclusion probability (sib identity):              0.5939
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.7823
  Degrees of freedom:                                          1
  P-value:                                                     0.3764
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0118


**** Locus dDocent_Contig_9411_105 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1467      781      343  0.4800  0.4857
     2     1589      781      404  0.5200  0.5261

Number of individuals typed:                                1528
  Heterozygotes:                                             781
  Homozygotes:                                               747
Number of alleles:                                             2
Observed heterozygosity:                                       0.5111
Expected heterozygosity:                                       0.4994
Polymorphic information content (PIC):                         0.3746
Average non-exclusion probability (first parent):              0.8754
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3754
Average non-exclusion probability (sib identity):              0.5942
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.7787
  Degrees of freedom:                                          1
  P-value:                                                     0.3775
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0118


**** Locus dDocent_Contig_9416_106 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1774      708      533  0.5902  0.5823
     2     1232      708      262  0.4098  0.4044

Number of individuals typed:                                1503
  Heterozygotes:                                             708
  Homozygotes:                                               795
Number of alleles:                                             2
Observed heterozygosity:                                       0.4711
Expected heterozygosity:                                       0.4839
Polymorphic information content (PIC):                         0.3667
Average non-exclusion probability (first parent):              0.8830
Average non-exclusion probability (second parent):             0.8166
Average non-exclusion probability (parent pair):               0.7239
Average non-exclusion probability (identity):                  0.3835
Average non-exclusion probability (sib identity):              0.6040
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.9788
  Degrees of freedom:                                          1
  P-value:                                                     0.3225
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0133


**** Locus dDocent_Contig_9433_128 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1763      765      499  0.5758  0.5823
     2     1299      765      267  0.4242  0.4290

Number of individuals typed:                                1531
  Heterozygotes:                                             765
  Homozygotes:                                               766
Number of alleles:                                             2
Observed heterozygosity:                                       0.4997
Expected heterozygosity:                                       0.4887
Polymorphic information content (PIC):                         0.3692
Average non-exclusion probability (first parent):              0.8807
Average non-exclusion probability (second parent):             0.8154
Average non-exclusion probability (parent pair):               0.7224
Average non-exclusion probability (identity):                  0.3809
Average non-exclusion probability (sib identity):              0.6010
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.7077
  Degrees of freedom:                                          1
  P-value:                                                     0.4002
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0113


**** Locus dDocent_Contig_9584_115 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1611      753      429  0.5303  0.5290
     2     1427      753      337  0.4697  0.4686

Number of individuals typed:                                1519
  Heterozygotes:                                             753
  Homozygotes:                                               766
Number of alleles:                                             2
Observed heterozygosity:                                       0.4957
Expected heterozygosity:                                       0.4983
Polymorphic information content (PIC):                         0.3741
Average non-exclusion probability (first parent):              0.8759
Average non-exclusion probability (second parent):             0.8130
Average non-exclusion probability (parent pair):               0.7193
Average non-exclusion probability (identity):                  0.3759
Average non-exclusion probability (sib identity):              0.5949
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0275
  Degrees of freedom:                                          1
  P-value:                                                     0.8682
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0025


**** Locus dDocent_Contig_9594_79 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1550      744      403  0.5187  0.5181
     2     1438      744      347  0.4813  0.4806

Number of individuals typed:                                1494
  Heterozygotes:                                             744
  Homozygotes:                                               750
Number of alleles:                                             2
